YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,SG:OTT,SG:APR,SG:ARG,MEASURED ROUNDS
2011,65,0,23638,Brendon de Jonge,0.303,-0.065,0.312,0.057,92
2011,66,0,25345,Carl Pettersson,0.284,0.113,0.147,0.025,90
2011,66,0,27770,Camilo Villegas,0.284,-0.125,0.399,0.01,57
2011,68,0,26596,Ryan Moore,0.278,0.158,0.192,-0.071,60
2011,69,0,21731,Freddie Jacobson,0.275,-0.017,0.105,0.187,70
2011,70,0,33141,Keegan Bradley,0.272,0.683,-0.33,-0.081,77
2011,71,0,24361,Pat Perez,0.271,0.319,-0.048,0.001,70
2011,72,0,21878,Mark Wilson,0.245,0.007,-0.017,0.255,70
2011,73,0,23353,J.J. Henry,0.233,0.239,0.08,-0.086,79
2011,74,0,10505,Shane Bertsch,0.22,-0.245,0.199,0.267,52
2011,75,0,30692,Scott Stallings,0.213,0.443,0.244,-0.475,69
2011,76,0,27963,Chris Stroud,0.212,-0.06,0.23,0.041,78
2011,77,0,26679,Kevin Stadler,0.208,0.109,0.4,-0.301,73
2011,78,0,25900,Lucas Glover,0.206,0.27,0.052,-0.116,61
2011,79,0,22046,Geoff Ogilvy,0.205,0.017,0.029,0.159,54
2011,80,0,20127,Chris Riley,0.201,-0.087,-0.301,0.59,68
2011,81,0,32366,Kevin Chappell,0.187,0.14,0.082,-0.036,61
2011,82,0,28620,Aron Price,0.186,-0.176,0.453,-0.091,49
2011,83,0,19846,Brian Gay,0.181,-0.36,0.117,0.425,74
2011,84,0,27330,Josh Teater,0.174,0.632,-0.39,-0.068,92
2011,85,0,31557,Jim Herman,0.165,0.244,0.011,-0.09,57
2011,86,0,24140,Sean O'Hair,0.164,-0.122,0.14,0.145,60
2011,87,0,20157,Retief Goosen,0.162,-0.204,0.212,0.154,40
2011,88,0,30750,Tommy Gainey,0.158,0.245,0.167,-0.254,91
2011,89,0,25632,Jimmy Walker,0.155,-0.285,0.271,0.168,76
2011,90,0,27064,Jhonattan Vegas,0.143,0.507,-0.246,-0.117,70
2011,91,0,26851,Marc Leishman,0.125,-0.116,0.034,0.207,80
2011,92,0,6251,Chris DiMarco,0.123,-0.313,0.383,0.053,82
2011,93,0,21805,Harrison Frazar,0.121,0.259,-0.025,-0.114,42
2011,93,0,25396,Kevin Na,0.121,-0.757,0.286,0.593,68
2011,95,0,34255,Joseph Bramlett,0.111,0.03,0.068,0.013,61
2011,96,0,1116,Michael Bradley,0.11,-0.572,0.448,0.234,59
2011,97,0,25818,Scott Piercy,0.104,0.201,0.24,-0.337,63
2011,98,0,25562,Andres Romero,0.074,0.201,-0.038,-0.09,68
2011,99,0,25240,D.A. Points,0.071,0.044,-0.097,0.124,74
2011,100,0,25572,Graeme McDowell,0.066,0.301,0.029,-0.265,37
2011,101,0,23548,Bill Lunde,0.057,0.156,0.027,-0.126,77
2011,102,0,29518,Brendan Steele,0.054,0.118,0.209,-0.273,77
2011,103,0,11123,Chris Couch,0.052,0.606,-0.345,-0.208,68
2011,104,0,28475,Jeff Overton,0.042,0.402,-0.119,-0.241,73
2011,104,0,33419,Cameron Tringale,0.042,0.154,-0.133,0.022,97
2011,106,0,21350,Ryuji Imada,0.04,-0.211,-0.085,0.337,76
2011,107,0,22378,Trevor Immelman,0.036,-0.299,0.085,0.25,67
2011,108,0,6643,Paul Goydos,0.034,-0.276,0.452,-0.142,74
2011,109,0,24490,George McNeill,0.016,0.13,0.039,-0.153,58
2011,110,0,10860,Justin Leonard,0.011,-0.257,-0.07,0.338,74
2011,111,0,20766,Padraig Harrington,0.007,-0.392,0.209,0.19,45
2011,112,0,24663,Y.E. Yang,0.003,0.152,-0.111,-0.038,42
2011,113,0,26758,David Hearn,-0.001,0.217,0.016,-0.234,76
2011,114,0,27120,Troy Matteson,-0.013,0.295,-0.089,-0.218,81
2011,115,0,31202,William McGirt,-0.023,-0.039,-0.021,0.036,92
2011,116,0,12782,Tim Herron,-0.026,-0.125,-0.122,0.221,77
2011,117,0,24980,Scott Gutschewski,-0.029,-0.072,-0.013,0.056,55
2011,118,0,24138,Ian Poulter,-0.032,-0.354,0.222,0.1,39
2011,119,0,22621,Ben Curtis,-0.049,-0.046,-0.063,0.06,62
2011,120,0,29910,Blake Adams,-0.064,0.241,-0.453,0.148,105
2011,121,0,24507,Jason Bohn,-0.075,-0.103,0.167,-0.139,67
2011,122,0,23325,Vaughn Taylor,-0.076,-0.294,0.191,0.028,83
2011,123,0,23320,Ryan Palmer,-0.078,-0.06,-0.064,0.047,60
2011,124,0,24604,Hunter Haas,-0.082,-0.015,-0.141,0.074,85
2011,125,0,23800,Bryce Molder,-0.116,-0.325,-0.138,0.346,71
2011,126,0,22961,David Mathis,-0.12,-0.091,0.003,-0.032,70
2011,127,0,8725,Tom Gillis,-0.137,0.076,-0.212,-0.001,50
2011,128,0,27974,Sung Kang,-0.143,0.135,-0.003,-0.274,51
2011,129,0,29420,Billy Horschel,-0.168,0.31,-0.29,-0.189,62
2011,130,0,23409,James Driscoll,-0.184,-0.243,-0.226,0.285,61
2011,131,0,10733,Kent Jones,-0.205,-0.059,-0.008,-0.137,67
2011,132,0,20593,Greg Chalmers,-0.215,-0.411,-0.057,0.253,79
2011,133,0,20436,Garrett Willis,-0.247,-0.066,-0.037,-0.144,64
2011,134,0,31193,Jim Renner,-0.261,0.162,-0.188,-0.234,53
2011,135,0,6004,Stephen Ames,-0.274,-0.131,0.029,-0.171,60
2011,136,0,1948,Tim Petrovic,-0.296,-0.316,-0.247,0.267,77
2011,137,0,23497,Tag Ridings,-0.302,0.114,-0.165,-0.251,74
2011,138,0,29718,Anthony Kim,-0.31,-0.455,0.103,0.043,58
2011,139,0,23673,Michael Connell,-0.327,-0.393,0.042,0.023,72
2011,140,0,20848,Ángel Cabrera,-0.337,0.217,0.126,-0.679,35
2011,141,0,8375,Paul Stankowski,-0.345,-0.529,-0.014,0.199,65
2011,142,0,26951,Johnson Wagner,-0.37,-0.059,-0.119,-0.192,70
2011,143,0,25457,Alexandre Rocha,-0.374,-0.184,0.005,-0.195,49
2011,144,0,30946,Alex Prugh,-0.375,0.204,-0.109,-0.47,71
2011,145,0,26300,Matt Jones,-0.379,-0.135,-0.506,0.262,64
2011,146,0,25274,Steven Bowditch,-0.429,0.339,-0.615,-0.153,78
2011,147,0,9011,David Duval,-0.437,-0.243,0.065,-0.259,58
2011,148,0,32698,Bobby Gates,-0.445,0.133,-0.183,-0.396,67
2011,149,0,21407,Arjun Atwal,-0.453,-0.705,0.241,0.011,83
2011,150,0,25444,Justin Hicks,-0.461,0.202,-0.192,-0.472,44
2011,151,0,21949,Joe Ogilvie,-0.473,-0.271,-0.236,0.034,61
2011,152,0,20098,Stuart Appleby,-0.479,-0.461,-0.152,0.134,60
2011,153,0,28679,Fabián Gómez,-0.485,-0.186,-0.146,-0.152,69
2011,154,0,32150,Michael Thompson,-0.499,-0.335,-0.321,0.156,69
2011,155,0,23718,Nathan Green,-0.501,-0.367,-0.225,0.091,70
2011,156,0,20160,Charlie Wi,-0.502,-0.133,-0.608,0.239,77
2011,157,0,27939,Matt McQuillan,-0.52,-0.363,-0.188,0.031,48
2011,158,0,12652,Cameron Beckman,-0.541,-0.423,-0.061,-0.057,64
2011,159,0,8537,J.P. Hayes,-0.552,-0.035,-0.406,-0.111,48
2011,160,0,31401,Zack Miller,-0.568,0.057,-0.612,-0.012,75
2011,161,0,7457,Steve Flesch,-0.575,-0.46,-0.367,0.253,78
2011,162,0,28486,Michael Putnam,-0.585,0.02,-0.418,-0.187,53
2011,162,0,26668,Marc Turnesa,-0.585,-0.077,-0.092,-0.416,46
2011,164,0,1577,Lee Janzen,-0.613,-0.401,-0.264,0.052,50
2011,165,0,1313,Steve Elkington,-0.653,-0.004,-0.651,0.003,42
2011,166,0,26881,Jarrod Lyle,-0.657,-0.175,-0.505,0.024,72
2011,167,0,33413,Ben Martin,-0.681,0.073,-0.301,-0.453,65
2011,168,0,26287,Roland Thatcher,-0.685,-0.007,-0.259,-0.419,61
2011,169,0,23614,Rich Beem,-0.689,-0.152,-0.257,-0.28,46
2011,170,0,32640,Troy Merritt,-0.697,-0.181,-0.468,-0.049,57
2011,171,0,12602,Dean Wilson,-0.712,-0.863,0.073,0.079,57
2011,172,0,6515,Shaun Micheel,-0.713,-0.64,-0.319,0.245,65
2011,173,0,29720,Andres Gonzales,-0.795,-0.473,-0.184,-0.137,46
2011,174,0,24290,D.J. Brigman,-0.808,-0.606,-0.119,-0.083,55
2011,175,0,20070,Matt Bettencourt,-0.845,-0.267,-0.309,-0.269,77
2011,176,0,10585,Scott McCarron,-0.866,0.181,-1.24,0.193,54
2011,177,0,35087,Bio Kim,-0.886,-0.563,-0.838,0.515,58
2011,178,0,1797,Rocco Mediate,-0.9,-0.248,-0.682,0.03,48
2011,179,0,30711,Colt Knost,-0.938,-0.229,-0.672,-0.037,67
2011,180,0,29478,Kevin Kisner,-1.044,-0.247,-0.707,-0.09,57
2011,181,0,27797,Derek Lamely,-1.062,-0.7,-0.636,0.273,58
2011,182,0,26420,Richard Johnson,-1.161,-0.689,-0.335,-0.137,54
2011,183,0,25834,Daniel Summerhays,-1.288,-0.719,-0.434,-0.134,66
2011,184,0,33911,Nate Smith,-1.293,-0.882,-0.547,0.136,53
2011,185,0,34072,Will Strickler,-1.294,-0.267,-0.648,-0.38,43
2011,186,0,32876,Martin Piller,-1.559,-0.326,-0.61,-0.623,52
2016,1,0,24502,Adam Scott,2.062,0.522,1.491,0.049,56
2016,2,0,28237,Rory McIlroy,1.888,1.23,0.447,0.211,48
2016,3,0,30925,Dustin Johnson,1.646,1.117,0.43,0.066,63
2016,4,0,25804,Bubba Watson,1.359,0.983,0.393,-0.017,51
2016,5,0,22405,Justin Rose,1.325,0.678,0.409,0.237,49
2016,6,0,32839,Hideki Matsuyama,1.315,0.527,0.774,0.015,58
2016,7,0,25364,Paul Casey,1.26,0.494,0.616,0.15,57
2016,8,0,32102,Rickie Fowler,1.224,0.529,0.308,0.387,64
2016,9,0,21209,Sergio Garcia,1.189,0.737,0.482,-0.031,31
2016,10,0,26331,Charl Schwartzel,1.18,0.304,0.652,0.224,56
2016,11,0,29221,Webb Simpson,1.149,0.146,0.728,0.276,58
2016,12,0,32366,Kevin Chappell,1.077,0.317,0.634,0.126,78
2016,13,0,31323,Gary Woodland,1.065,0.695,0.522,0.088,78
2016,14,0,28089,Jason Day,0.987,0.186,0.426,0.375,54
2016,15,0,29974,Branden Grace,0.96,0.326,0.603,0.032,42
2016,16,0,23108,Matt Kuchar,0.933,0.364,0.326,0.242,77
2016,17,0,33141,Keegan Bradley,0.929,0.305,0.419,0.205,63
2016,18,0,23320,Ryan Palmer,0.868,0.625,0.242,0.0,78
2016,19,0,25198,Francesco Molinari,0.859,0.192,0.484,0.183,57
2016,20,0,26329,Louis Oosthuizen,0.857,0.387,0.3,0.17,42
2016,21,0,32200,Roberto Castro,0.844,0.217,0.437,0.19,88
2016,22,0,25686,Jason Dufner,0.84,0.29,0.469,0.081,79
2016,23,0,24358,Robert Garrigus,0.836,0.35,0.734,-0.286,55
2016,24,0,30944,Jason Kokrak,0.813,0.594,0.424,-0.238,75
2016,25,0,34046,Jordan Spieth,0.811,0.402,0.145,0.264,58
2016,26,0,1810,Phil Mickelson,0.799,-0.145,0.726,0.218,59
2016,27,0,12510,Chad Campbell,0.768,0.048,0.235,0.346,80
2016,28,0,25900,Lucas Glover,0.764,0.565,0.308,-0.11,67
2016,29,0,26476,Chez Reavie,0.762,0.262,0.567,-0.068,76
2016,30,0,34360,Patrick Reed,0.746,0.183,0.158,0.406,78
2016,31,0,40026,Daniel Berger,0.718,0.329,0.49,-0.1,72
2016,32,0,29420,Billy Horschel,0.717,0.201,0.422,-0.102,57
2016,33,0,27129,Luke List,0.709,0.427,0.277,0.004,65
2016,34,0,24924,Bill Haas,0.693,0.068,0.272,0.353,64
2016,35,0,25632,Jimmy Walker,0.671,0.044,0.69,0.225,71
2016,36,0,30926,Chris Kirk,0.66,0.086,0.369,0.205,74
2016,37,0,36689,Brooks Koepka,0.648,0.542,0.139,-0.033,60
2016,38,0,27141,J.B. Holmes,0.633,0.663,-0.151,0.233,61
2016,39,0,20472,Alex Cejka,0.631,-0.292,0.626,0.297,51
2016,40,0,12716,Charley Hoffman,0.617,0.384,0.161,-0.085,71
2016,41,0,34431,Robert Streb,0.606,0.05,0.366,0.209,66
2016,42,0,37455,Si Woo Kim,0.605,0.257,-0.168,0.403,99
2016,43,0,31202,William McGirt,0.598,0.37,0.256,-0.029,88
2016,44,0,27649,Brandt Snedeker,0.573,-0.059,0.164,0.32,75
2016,45,0,33122,Russell Knox,0.56,0.13,0.356,0.073,65
2016,46,0,33204,Shane Lowry,0.556,0.296,-0.18,0.139,37
2016,47,0,25396,Kevin Na,0.553,-0.322,0.788,0.087,69
2016,48,0,21961,Charles Howell III,0.549,0.039,0.046,0.323,79
2016,49,0,26596,Ryan Moore,0.544,-0.112,0.418,0.237,65
2016,50,0,29518,Brendan Steele,0.542,0.331,0.238,-0.188,69
2016,51,0,31646,Emiliano Grillo,0.534,0.446,0.255,-0.167,73
2016,51,0,20691,Greg Owen,0.534,0.177,0.475,-0.279,69
2016,53,0,33448,Justin Thomas,0.506,0.029,0.494,-0.017,75
2016,54,0,36699,Patrick Rodgers,0.504,0.356,-0.009,0.157,71
2016,55,0,27064,Jhonattan Vegas,0.498,0.589,0.18,-0.112,81
2016,56,0,29926,Danny Lee,0.489,0.108,0.205,0.02,71
2016,57,0,37189,Harold Varner III,0.481,0.472,0.057,-0.078,80
2016,58,0,25818,Scott Piercy,0.479,0.608,0.116,0.002,65
2016,59,0,10809,Jim Furyk,0.463,-0.234,0.465,0.232,44
2016,60,0,20229,Stewart Cink,0.46,-0.049,0.492,0.017,49
2016,61,0,23325,Vaughn Taylor,0.457,-0.113,0.612,-0.042,67
2016,62,0,27214,Kevin Streelman,0.45,0.289,0.238,-0.008,64
2016,63,0,30692,Scott Stallings,0.443,0.106,0.177,0.018,63
2016,64,0,8075,Jerry Kelly,0.381,0.013,0.427,-0.059,60
2016,65,0,29461,Jamie Lovemark,0.373,0.609,-0.459,0.294,83
2016,66,0,34098,Russell Henley,0.366,0.269,0.136,-0.038,69
2016,67,0,27436,Graham DeLaet,0.347,0.444,0.662,-0.567,59
2016,68,0,26758,David Hearn,0.311,-0.303,0.532,0.081,82
2016,69,0,26289,Boo Weekley,0.307,0.571,-0.09,-0.174,71
2016,70,0,30110,Kyle Stanley,0.279,0.041,0.262,-0.07,79
2016,71,0,20766,Padraig Harrington,0.275,-0.292,0.159,0.408,44
2016,72,0,26851,Marc Leishman,0.258,0.159,-0.092,0.191,65
2016,73,0,22046,Geoff Ogilvy,0.249,-0.081,0.173,0.157,50
2016,74,0,2206,David Toms,0.248,-0.39,0.36,0.278,54
2016,75,0,46440,Smylie Kaufman,0.231,-0.022,0.039,0.059,72
2016,76,0,23983,Luke Donald,0.23,-0.665,0.465,0.429,59
2016,76,0,27466,Spencer Levin,0.23,0.043,0.003,0.184,82
2016,78,0,25349,Tim Wilkinson,0.226,-0.459,0.424,0.26,50
2016,79,0,6567,Vijay Singh,0.222,0.023,-0.01,0.209,65
2016,80,0,29725,Tony Finau,0.216,0.365,-0.247,-0.045,78
2016,81,0,24024,Zach Johnson,0.214,-0.269,0.163,0.321,73
2016,82,0,34409,David Lingmerth,0.206,0.193,0.116,-0.103,60
2016,83,0,33418,Shawn Stefani,0.191,0.003,0.073,0.116,77
2016,84,0,25240,D.A. Points,0.19,-0.492,0.64,0.041,39
2016,85,0,24912,Will MacKenzie,0.176,0.032,0.072,0.072,66
2016,86,0,24140,Sean O'Hair,0.163,0.325,-0.187,0.024,84
2016,87,0,20157,Retief Goosen,0.151,-0.385,0.08,0.457,48
2016,88,0,24461,Thomas Aiken,0.15,0.438,0.101,-0.39,48
2016,89,0,27936,Martin Laird,0.148,-0.178,0.313,0.053,71
2016,90,0,34174,John Huh,0.136,0.127,0.11,0.05,79
2016,91,0,20645,John Senden,0.13,0.318,0.199,-0.299,79
2016,92,0,31557,Jim Herman,0.111,0.364,-0.288,-0.122,71
2016,93,0,29485,Brett Stegmaier,0.109,0.128,0.133,-0.152,75
2016,94,0,6527,Steve Stricker,0.101,-0.44,-0.003,0.544,45
2016,95,0,26951,Johnson Wagner,0.096,0.03,0.219,-0.154,76
2016,96,0,34264,Hudson Swafford,0.093,0.497,0.32,-0.561,92
2016,97,0,35545,Blayne Barber,0.088,0.018,0.127,-0.056,74
2016,97,0,31420,Anirban Lahiri,0.088,0.025,0.143,-0.08,48
2016,99,0,25493,Nick Taylor,0.086,0.149,0.06,-0.123,66
2016,100,0,32150,Michael Thompson,0.079,0.015,0.16,0.051,54
2016,101,0,29476,Kyle Reifers,0.057,0.117,0.04,-0.113,97
2016,102,0,28132,Tyrone Van Aswegen,0.055,-0.393,0.571,-0.013,88
2016,103,0,20572,Rod Pampling,0.049,0.222,-0.372,0.199,37
2016,104,0,32448,James Hahn,0.043,0.1,-0.082,0.135,70
2016,105,0,34099,Harris English,0.04,-0.236,0.24,0.138,73
2016,106,0,30163,Henrik Norlander,0.024,0.023,0.031,-0.117,53
2016,107,0,25572,Graeme McDowell,0.021,-0.129,0.153,-0.003,45
2016,108,0,37454,Whee Kim,0.01,0.252,-0.39,0.148,65
2016,109,0,29479,Scott Brown,0.0,0.545,-0.038,-0.124,70
2016,110,0,34563,Chesson Hadley,-0.004,-0.031,0.16,-0.132,67
2016,111,0,33399,Adam Hadwin,-0.011,0.223,-0.055,-0.081,88
2016,111,0,26300,Matt Jones,-0.011,-0.039,-0.233,0.197,63
2016,113,0,23800,Bryce Molder,-0.013,-0.181,-0.331,0.498,67
2016,114,0,20098,Stuart Appleby,-0.025,-0.173,-0.1,0.248,66
2016,115,0,23541,Ben Crane,-0.028,-0.063,0.101,0.173,66
2016,116,0,27963,Chris Stroud,-0.029,-0.069,0.159,-0.119,69
2016,117,0,32757,Patton Kizzire,-0.039,-0.34,0.339,-0.08,75
2016,118,0,34265,Will Wilcox,-0.062,0.04,0.159,-0.261,57
2016,119,0,31560,Brian Stuard,-0.07,-0.1,-0.11,0.14,60
2016,120,0,28475,Jeff Overton,-0.076,-0.054,-0.157,0.134,58
2016,121,0,30711,Colt Knost,-0.077,-0.294,0.228,-0.131,71
2016,122,0,33419,Cameron Tringale,-0.081,-0.443,0.257,0.104,70
2016,123,0,29222,Billy Hurley III,-0.084,-0.206,0.226,-0.104,59
2016,124,0,24846,Ricky Barnes,-0.091,-0.518,0.2,0.227,80
2016,125,0,29745,Tyler Aldridge,-0.11,-0.115,-0.031,0.036,67
2016,126,0,33413,Ben Martin,-0.117,0.079,0.081,-0.277,80
2016,127,0,29478,Kevin Kisner,-0.124,0.348,-0.142,-0.331,73
2016,128,0,37273,Derek Ernst,-0.127,0.152,-0.291,0.012,43
2016,129,0,24357,K.J. Choi,-0.145,-0.317,0.263,0.159,67
2016,130,0,35879,Kelly Kraft,-0.149,-0.093,-0.1,-0.103,45
2016,130,0,29289,S.Y. Noh,-0.149,-0.637,0.114,0.374,69
2016,132,0,27974,Sung Kang,-0.182,-0.009,-0.121,-0.053,73
2016,133,0,29268,Bronson Burgoon,-0.203,0.069,0.145,-0.398,65
2016,134,0,20104,Ken Duke,-0.21,0.04,-0.202,-0.048,48
2016,135,0,28114,Dawie van der Walt,-0.213,-0.013,0.21,-0.41,56
2016,136,0,28679,Fabián Gómez,-0.249,0.009,-0.289,0.03,73
2016,137,0,24507,Jason Bohn,-0.252,-0.259,0.272,-0.265,59
2016,138,0,35532,Tom Hoge,-0.254,-0.315,0.236,-0.175,63
2016,139,0,27942,Rob Oppenheim,-0.26,-0.779,0.189,0.176,51
2016,140,0,35451,Scott Pinckney,-0.262,0.511,-0.396,-0.376,71
2016,141,0,29223,Sam Saunders,-0.293,-0.191,-0.105,0.003,51
2016,142,0,27644,Brian Harman,-0.296,0.27,-0.611,0.12,92
2016,143,0,24490,George McNeill,-0.306,-0.415,0.278,-0.168,46
2016,144,0,45526,Abraham Ancer,-0.307,-0.024,-0.34,0.057,38
2016,145,0,33461,Morgan Hoffmann,-0.324,-0.07,-0.192,-0.062,59
2016,146,0,22371,Aaron Baddeley,-0.33,-0.366,-0.362,0.402,75
2016,147,0,34262,Jon Curran,-0.354,-0.659,0.001,0.304,84
2016,148,0,25834,Daniel Summerhays,-0.356,-0.126,-0.257,0.027,79
2016,149,0,25892,Steve Wheatcroft,-0.375,0.008,-0.394,0.012,70
2016,150,0,35300,Andrew Loupe,-0.395,-0.005,-0.281,-0.172,67
2016,151,0,21878,Mark Wilson,-0.399,-0.501,-0.061,0.163,55
2016,152,0,21731,Freddie Jacobson,-0.414,-0.223,-0.059,0.05,72
2016,153,0,39975,Michael Kim,-0.423,-0.006,-0.078,-0.111,86
2016,154,0,6522,Ernie Els,-0.428,0.065,-0.48,-0.014,56
2016,155,0,32618,Rhein Gibson,-0.442,-0.067,0.0,-0.376,44
2016,156,0,25720,Chad Collins,-0.448,-0.629,-0.226,0.408,64
2016,157,0,22892,Jason Gore,-0.449,0.044,-0.097,-0.581,60
2016,158,0,23621,Rory Sabbatini,-0.459,0.115,-0.628,0.054,39
2016,159,0,23353,J.J. Henry,-0.465,-0.293,-0.257,-0.097,61
2016,160,0,29720,Andres Gonzales,-0.469,-0.222,-0.112,-0.135,64
2016,161,0,33667,Carlos Ortiz,-0.481,-0.452,0.061,-0.272,61
2016,162,0,36801,Mark Hubbard,-0.487,-0.143,-0.189,-0.155,83
2016,163,0,23638,Brendon de Jonge,-0.488,-0.229,-0.195,-0.063,65
2016,164,0,28158,Steve Marino,-0.555,0.21,-0.35,-0.263,56
2016,165,0,40058,Zac Blair,-0.565,-0.068,-0.498,0.001,81
2016,166,0,27770,Camilo Villegas,-0.572,-0.764,0.08,0.113,71
2016,167,0,32640,Troy Merritt,-0.608,-0.303,-0.138,-0.166,65
2016,168,0,27895,Jonas Blixt,-0.613,-0.093,-0.303,0.012,68
2016,169,0,35732,Wes Roach,-0.615,-0.015,-0.262,-0.338,43
2016,170,0,34261,Scott Langley,-0.639,0.105,-0.998,0.254,53
2016,171,0,24494,Erik Compton,-0.646,-0.495,-0.443,0.074,51
2016,172,0,33410,Andrew Landry,-0.694,0.594,-0.892,-0.396,33
2016,173,0,35891,Cameron Smith,-0.706,-0.357,-0.286,-0.062,46
2016,174,0,31416,Derek Fathauer,-0.791,-0.538,-0.25,-0.026,76
2016,175,0,20848,Ángel Cabrera,-0.817,-0.106,-0.355,-0.582,49
2016,175,0,27747,Hiroshi Iwata,-0.817,0.012,-0.562,-0.033,67
2016,177,0,35539,Luke Guthrie,-0.847,-0.819,-0.075,0.046,45
2016,178,0,10213,Dicky Pride,-0.974,-0.212,-0.856,0.094,41
2016,179,0,32876,Martin Piller,-0.997,-0.444,-0.549,-0.24,47
2016,180,0,24781,Hunter Mahan,-1.032,-0.118,-0.869,-0.268,50
2016,181,0,34466,Peter Malnati,-1.143,-0.538,-0.532,-0.073,74
2016,182,0,10885,Robert Allenby,-1.459,-0.631,-0.46,-0.368,41
2016,183,0,28092,D.H. Lee,-1.821,-0.51,-1.318,0.007,46
2016,184,0,30927,Brendon Todd,-2.055,-1.043,-1.424,0.412,54
2016,185,0,25274,Steven Bowditch,-3.34,-1.616,-1.68,-0.044,55
2005,1,0,6567,Vijay Singh,2.03,0.934,0.697,0.398,88
2005,2,0,1945,Kenny Perry,1.835,0.949,0.898,-0.012,60
2005,3,0,21209,Sergio Garcia,1.773,1.003,0.522,0.248,52
2005,4,0,8793,Tiger Woods,1.742,0.896,0.86,-0.015,55
2005,5,0,10809,Jim Furyk,1.5,0.096,0.982,0.422,72
2005,6,0,23983,Luke Donald,1.434,0.082,0.93,0.422,40
2005,7,0,1810,Phil Mickelson,1.261,0.341,0.565,0.355,50
2005,8,0,21753,Brian Davis,1.12,0.488,0.592,0.04,64
2005,9,0,6621,Joe Durant,1.112,0.562,0.523,0.028,69
2005,10,0,1226,Fred Couples,1.098,0.499,0.629,-0.03,44
2005,11,0,2239,Scott Verplank,1.042,0.246,0.593,0.203,66
2005,12,0,24502,Adam Scott,1.03,0.441,0.566,0.024,52
2005,13,0,1766,Billy Mayfair,0.984,0.409,0.304,0.271,102
2005,14,0,22405,Justin Rose,0.964,0.342,0.399,0.223,89
2005,15,0,1706,Davis Love III,0.945,0.498,0.433,0.014,57
2005,16,0,2206,David Toms,0.922,0.201,0.546,0.174,64
2005,17,0,12680,Shigeki Maruyama,0.92,-0.117,0.721,0.316,85
2005,18,0,10885,Robert Allenby,0.88,0.345,0.705,-0.17,73
2005,19,0,20472,Alex Cejka,0.853,0.012,0.761,0.08,70
2005,20,0,23135,Tim Clark,0.848,0.052,0.608,0.188,65
2005,21,0,20691,Greg Owen,0.818,0.441,0.386,-0.008,71
2005,22,0,7867,Woody Austin,0.815,0.126,0.49,0.2,91
2005,23,0,12782,Tim Herron,0.797,0.249,0.189,0.359,78
2005,24,0,20098,Stuart Appleby,0.783,0.41,0.206,0.168,63
2005,25,0,1142,Bart Bryant,0.772,0.44,0.452,-0.12,77
2005,26,0,23788,D.J. Trahan,0.758,0.551,0.203,0.003,71
2005,27,0,8075,Jerry Kelly,0.744,0.336,0.292,0.115,76
2005,28,0,1320,Bob Estes,0.737,-0.06,0.676,0.121,80
2005,29,0,1161,Mark Calcavecchia,0.73,0.348,0.586,-0.204,77
2005,30,0,21961,Charles Howell III,0.705,0.429,0.047,0.229,72
2005,31,0,26758,David Hearn,0.703,0.564,0.139,0.0,61
2005,32,0,20572,Rod Pampling,0.688,0.353,0.302,0.033,70
2005,33,0,8123,Jeff Brehaut,0.674,0.048,0.633,-0.006,63
2005,33,0,1797,Rocco Mediate,0.674,0.168,0.436,0.069,66
2005,35,0,2101,Joey Sindelar,0.65,0.29,0.532,-0.172,99
2005,36,0,24507,Jason Bohn,0.643,0.189,0.435,0.019,82
2005,37,0,23353,J.J. Henry,0.64,0.316,0.371,-0.047,87
2005,38,0,8385,Omar Uresti,0.639,0.114,0.294,0.231,74
2005,39,0,25900,Lucas Glover,0.623,0.541,0.25,-0.169,79
2005,40,0,20645,John Senden,0.599,0.297,0.362,-0.06,91
2005,41,0,20378,Mathias Grönberg,0.592,0.529,0.02,0.043,56
2005,42,0,6251,Chris DiMarco,0.591,-0.229,0.762,0.058,59
2005,42,0,24024,Zach Johnson,0.591,0.49,0.08,0.021,83
2005,44,0,22293,Heath Slocum,0.585,0.119,0.459,0.007,90
2005,45,0,20157,Retief Goosen,0.583,0.281,0.336,-0.034,43
2005,46,0,1677,Tom Lehman,0.58,0.067,0.476,0.037,50
2005,47,0,10860,Justin Leonard,0.564,-0.031,0.393,0.202,55
2005,48,0,23325,Vaughn Taylor,0.558,0.176,0.312,0.07,90
2005,49,0,6573,Brandt Jobe,0.557,0.429,0.314,-0.186,82
2005,50,0,22913,John Rollins,0.547,0.551,-0.031,0.028,83
2005,51,0,1035,Tommy Armour III,0.529,0.268,0.378,-0.117,92
2005,51,0,12510,Chad Campbell,0.529,-0.06,0.476,0.113,76
2005,53,0,1457,Jay Haas,0.523,-0.218,0.615,0.126,39
2005,54,0,1724,Jeff Maggert,0.508,0.297,0.403,-0.193,60
2005,55,0,20094,Jonathan Kaye,0.505,0.34,0.155,0.01,64
2005,56,0,24980,Scott Gutschewski,0.501,0.458,0.112,-0.07,72
2005,57,0,1685,J.L. Lewis,0.489,0.206,0.161,0.122,82
2005,58,0,6373,José María Olazábal,0.487,-0.177,0.239,0.425,41
2005,59,0,1381,Fred Funk,0.48,-0.018,0.427,0.072,82
2005,60,0,19824,Craig Barlow,0.479,0.041,0.425,0.014,64
