YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL DIST AFTER TEE SHOT,TOTAL TEE SHOTS
2010,69,0,26300,Matt Jones,173.0,6831365.0,1097
2010,71,0,20098,Stuart Appleby,173.1,7422087.0,1191
2010,71,0,23353,J.J. Henry,173.1,6800600.0,1091
2010,71,0,20691,Greg Owen,173.1,5260174.0,844
2010,74,0,21209,Sergio Garcia,173.2,3092385.0,496
2010,75,0,26596,Ryan Moore,173.3,5266073.0,844
2010,75,0,28780,Nicholas Thompson,173.3,6627224.0,1062
2010,77,0,28158,Steve Marino,173.4,5435599.0,871
2010,77,0,27963,Chris Stroud,173.4,6140756.0,984
2010,79,0,24490,George McNeill,173.5,5988571.0,959
2010,80,0,25632,Jimmy Walker,173.6,5937997.0,950
2010,81,0,26287,Roland Thatcher,173.7,5795167.0,927
2010,82,0,20574,Mathew Goggin,173.8,6527192.0,1043
2010,82,0,32640,Troy Merritt,173.8,6545599.0,1046
2010,84,0,21949,Joe Ogilvie,173.9,7413995.0,1184
2010,85,0,27933,John Merrick,174.0,7954934.0,1270
2010,85,0,24361,Pat Perez,174.0,7140755.0,1140
2010,85,0,25892,Steve Wheatcroft,174.0,4947874.0,790
2010,88,0,27613,David Lutterus,174.3,4800623.0,765
2010,88,0,27770,Camilo Villegas,174.3,4850013.0,773
2010,90,0,20645,John Senden,174.5,7564447.0,1204
2010,91,0,20663,Brenden Pappas,174.8,4663605.0,741
2010,92,0,23108,Matt Kuchar,175.0,6539889.0,1038
2010,92,0,31560,Brian Stuard,175.0,6122109.0,972
2010,94,0,23638,Brendon de Jonge,175.2,7891915.0,1251
2010,94,0,23548,Bill Lunde,175.2,5706449.0,905
2010,94,0,10585,Scott McCarron,175.2,7171458.0,1137
2010,97,0,22946,Henrik Bjornstad,175.3,5104954.0,809
2010,97,0,29221,Webb Simpson,175.3,7921347.0,1255
2010,97,0,12714,Chris Tidland,175.3,5969191.0,946
2010,100,0,20766,Padraig Harrington,175.4,3794081.0,601
2010,101,0,8725,Tom Gillis,175.5,7826395.0,1239
2010,101,0,24663,Y.E. Yang,175.5,5103515.0,808
2010,103,0,12652,Cameron Beckman,175.6,5120912.0,810
2010,103,0,24502,Adam Scott,175.6,4539911.0,718
2010,105,0,10885,Robert Allenby,175.7,5377261.0,850
2010,106,0,28087,Kris Blanks,176.1,6472493.0,1021
2010,107,0,10425,Jay Williamson,176.4,5348387.0,842
2010,108,0,25345,Carl Pettersson,176.5,7218758.0,1136
2010,109,0,12510,Chad Campbell,176.6,7082547.0,1114
2010,109,0,1313,Steve Elkington,176.6,5175845.0,814
2010,111,0,23613,Rich Barcelo,177.0,4977196.0,781
2010,111,0,24846,Ricky Barnes,177.0,7225026.0,1134
2010,111,0,6595,Kevin Sutherland,177.0,6842694.0,1074
2010,114,0,26301,James Nitties,177.2,7074927.0,1109
2010,115,0,1161,Mark Calcavecchia,177.3,2879222.0,451
2010,115,0,21731,Freddie Jacobson,177.3,6785370.0,1063
2010,115,0,1577,Lee Janzen,177.3,6120629.0,959
2010,115,0,22405,Justin Rose,177.3,6166604.0,966
2010,119,0,1766,Billy Mayfair,177.5,5713480.0,894
2010,120,0,12705,Cliff Kresge,177.6,3924719.0,614
2010,120,0,2206,David Toms,177.6,6196386.0,969
2010,122,0,1116,Michael Bradley,177.7,5948806.0,930
2010,122,0,22046,Geoff Ogilvy,177.7,4439909.0,694
2010,122,0,32617,Jerod Turner,177.7,3504681.0,548
2010,125,0,1724,Jeff Maggert,177.8,5562713.0,869
2010,125,0,20127,Chris Riley,177.8,5588759.0,873
2010,127,0,20572,Rod Pampling,177.9,6166854.0,963
2010,127,0,23325,Vaughn Taylor,177.9,6950021.0,1085
2010,129,0,6515,Shaun Micheel,178.2,4714574.0,735
2010,130,0,1320,Bob Estes,178.5,6257742.0,974
2010,130,0,27466,Spencer Levin,178.5,8715991.0,1356
2010,130,0,28620,Aron Price,178.5,5506013.0,857
2010,133,0,7867,Woody Austin,178.7,7340048.0,1141
2010,133,0,26882,Michael Sim,178.7,4696994.0,730
2010,135,0,24024,Zach Johnson,179.1,6733013.0,1044
2010,136,0,25686,Jason Dufner,179.2,6155124.0,954
2010,136,0,21878,Mark Wilson,179.2,7011555.0,1087
2010,138,0,20498,Briny Baird,179.3,7021070.0,1088
2010,139,0,6522,Ernie Els,179.4,4933081.0,764
2010,140,0,9011,David Duval,179.5,4916383.0,761
2010,141,0,23541,Ben Crane,179.6,5915597.0,915
2010,141,0,8537,J.P. Hayes,179.6,6077259.0,940
2010,141,0,27060,John Mallinger,179.6,5780756.0,894
2010,141,0,22293,Heath Slocum,179.6,6542179.0,1012
2010,145,0,6004,Stephen Ames,179.7,6178220.0,955
2010,145,0,24357,K.J. Choi,179.7,5420075.0,838
2010,145,0,7749,Brett Quigley,179.7,7801586.0,1206
2010,148,0,24138,Ian Poulter,179.8,3028452.0,468
2010,149,0,6251,Chris DiMarco,180.0,6945712.0,1072
2010,150,0,12602,Dean Wilson,180.3,4192581.0,646
2010,151,0,8075,Jerry Kelly,180.4,7401675.0,1140
2010,151,0,6527,Steve Stricker,180.4,5072243.0,781
2010,151,0,20160,Charlie Wi,180.4,7935258.0,1222
2010,154,0,1797,Rocco Mediate,180.5,5470417.0,842
2010,154,0,20436,Garrett Willis,180.5,6327371.0,974
2010,156,0,23673,Michael Connell,180.6,6954787.0,1070
2010,157,0,25240,D.A. Points,180.7,7084399.0,1089
2010,157,0,26951,Johnson Wagner,180.7,6563370.0,1009
2010,159,0,1948,Tim Petrovic,180.9,8485978.0,1303
2010,160,0,24227,Justin Bolli,181.0,3752332.0,576
2010,161,0,21753,Brian Davis,181.3,8028436.0,1230
2010,161,0,22378,Trevor Immelman,181.3,3798195.0,582
2010,161,0,12755,Vance Veazey,181.3,4208830.0,645
2010,164,0,2239,Scott Verplank,181.4,5048514.0,773
2010,165,0,10860,Justin Leonard,181.6,6485361.0,992
2010,166,0,21350,Ryuji Imada,181.7,7606531.0,1163
2010,167,0,29285,Brent Delahoussaye,181.9,4204305.0,642
2010,167,0,1619,Skip Kendall,181.9,4433869.0,677
2010,167,0,25396,Kevin Na,181.9,6855792.0,1047
2010,170,0,24507,Jason Bohn,182.2,6676183.0,1018
2010,170,0,27649,Brandt Snedeker,182.2,6717076.0,1024
2010,172,0,6514,Kevin Johnson,182.3,4356822.0,664
2010,173,0,20593,Greg Chalmers,182.4,7847427.0,1195
2010,174,0,25720,Chad Collins,182.9,6769028.0,1028
2010,175,0,23718,Nathan Green,183.0,7377814.0,1120
2010,176,0,26420,Richard Johnson,183.4,6633692.0,1005
2010,177,0,1941,Tom Pernice Jr.,183.6,5313379.0,804
2010,178,0,23800,Bryce Molder,183.9,6632605.0,1002
2010,179,0,6012,Greg Kraft,184.2,3534717.0,533
2010,180,0,7457,Steve Flesch,184.5,5905798.0,889
2010,181,0,10809,Jim Furyk,184.6,5534381.0,833
2010,182,0,22621,Ben Curtis,184.8,6099107.0,917
2010,183,0,20472,Alex Cejka,184.9,6191022.0,930
2010,184,0,23135,Tim Clark,185.6,6320737.0,946
2010,185,0,25190,Jeff Quinney,185.8,7344940.0,1098
2010,186,0,8385,Omar Uresti,186.3,5667865.0,845
2010,187,0,6643,Paul Goydos,186.4,6107792.0,910
2010,188,0,10423,Mike Weir,187.6,3701254.0,548
2010,189,0,23983,Luke Donald,188.5,4913805.0,724
2010,190,0,19846,Brian Gay,189.0,7710389.0,1133
2010,191,0,7363,Craig Bowden,190.7,4579347.0,667
2010,192,0,1329,Brad Faxon,191.7,4512938.0,654
2019,1,0,52372,Cameron Champ,154.9,5212828.0,935
2019,2,0,25804,Bubba Watson,155.1,3829604.0,686
2019,3,0,46601,Trey Mullinax,155.9,4832314.0,861
2019,4,0,47856,Seth Reeves,156.4,4105681.0,729
2019,5,0,30925,Dustin Johnson,157.6,4375570.0,771
2019,6,0,28237,Rory McIlroy,158.2,4509319.0,792
2019,7,0,35617,Martin Trainer,159.3,3905986.0,681
2019,8,0,36689,Brooks Koepka,159.4,4566731.0,796
2019,9,0,45157,Cam Davis,161.1,4530059.0,781
2019,10,0,33448,Justin Thomas,161.6,4513370.0,776
2019,11,0,35450,Patrick Cantlay,162.2,4625525.0,792
2019,12,0,32333,Kevin Tway,162.3,5385505.0,922
2019,13,0,30946,Alex Prugh,162.5,4592136.0,785
2019,14,0,35421,Brandon Harkins,163.0,5523202.0,941
2019,15,0,51766,Wyndham Clark,163.3,5891589.0,1002
2019,16,0,49964,Aaron Wise,163.6,4429389.0,752
2019,17,0,47504,Sam Burns,163.7,5496882.0,933
2019,18,0,27129,Luke List,164.0,4462803.0,756
2019,19,0,46501,Ollie Schniederjans,164.1,4896434.0,829
2019,20,0,27141,J.B. Holmes,164.2,3907521.0,661
2019,21,0,1810,Phil Mickelson,164.3,3981585.0,673
2019,22,0,23320,Ryan Palmer,164.4,4130717.0,698
2019,23,0,29725,Tony Finau,164.8,5286187.0,891
2019,24,0,39546,Keith Mitchell,165.6,5013145.0,841
2019,24,0,46970,Jon Rahm,165.6,4393321.0,737
2019,26,0,45486,Joaquin Niemann,165.7,6598603.0,1106
2019,26,0,49960,Sepp Straka,165.7,4734948.0,794
2019,26,0,27064,Jhonattan Vegas,165.7,5058922.0,848
2019,29,0,31323,Gary Woodland,165.8,5378428.0,901
2019,30,0,33948,Byeong Hun An,166.2,5025166.0,840
2019,30,0,29223,Sam Saunders,166.2,5473930.0,915
2019,32,0,27330,Josh Teater,166.3,4394436.0,734
2019,33,0,29926,Danny Lee,166.4,5911562.0,987
2019,34,0,36699,Patrick Rodgers,166.5,3721689.0,621
2019,34,0,29484,Peter Uihlein,166.5,4758229.0,794
2019,36,0,39954,Cody Gribble,166.9,4740691.0,789
2019,37,0,47959,Bryson DeChambeau,167.4,5531045.0,918
2019,37,0,48081,Xander Schauffele,167.4,4441752.0,737
2019,39,0,40009,Dominic Bozzelli,167.5,4076100.0,676
2019,39,0,27349,Alex Noren,167.5,3557467.0,590
2019,41,0,34306,John Chin,167.7,3152295.0,522
2019,42,0,37189,Harold Varner III,167.8,6144536.0,1017
2019,42,0,27095,Nick Watney,167.8,5701714.0,944
2019,42,0,37340,Chase Wright,167.8,4735637.0,784
2019,45,0,28089,Jason Day,167.9,3935894.0,651
2019,45,0,30911,Tommy Fleetwood,167.9,4194187.0,694
2019,45,0,36852,Jim Knous,167.9,3234498.0,535
2019,48,0,39997,Corey Conners,168.0,5787177.0,957
2019,49,0,28259,Sangmoon Bae,168.1,3328731.0,550
2019,50,0,35461,Beau Hossler,168.5,5648072.0,931
2019,51,0,48822,Sebastián Muñoz,168.7,5370199.0,884
2019,52,0,33667,Carlos Ortiz,169.1,6026919.0,990
2019,52,0,28252,Seamus Power,169.1,5186145.0,852
2019,54,0,34099,Harris English,169.5,6619141.0,1085
2019,54,0,21961,Charles Howell III,169.5,6219277.0,1019
2019,54,0,34466,Peter Malnati,169.5,6322779.0,1036
2019,57,0,39971,Sungjae Im,169.7,8420458.0,1378
2019,58,0,30944,Jason Kokrak,170.0,6322441.0,1033
2019,58,0,34360,Patrick Reed,170.0,6195200.0,1012
2019,58,0,47347,Adam Schenk,170.0,6921190.0,1131
2019,61,0,35506,Mackenzie Hughes,170.1,5598145.0,914
2019,61,0,33486,Roger Sloan,170.1,5908168.0,965
2019,63,0,40026,Daniel Berger,170.3,5021202.0,819
2019,64,0,25364,Paul Casey,170.4,4699027.0,766
2019,64,0,32058,José de Jesús Rodríguez,170.4,4146273.0,676
2019,66,0,27936,Martin Laird,170.5,6210362.0,1012
2019,66,0,35732,Wes Roach,170.5,4187182.0,682
2019,66,0,25632,Jimmy Walker,170.5,4793780.0,781
2019,69,0,29518,Brendan Steele,170.6,4323747.0,704
2019,70,0,46523,Joey Garber,170.7,3644369.0,593
2019,70,0,21209,Sergio Garcia,170.7,3194862.0,520
2019,70,0,24781,Hunter Mahan,170.7,3963103.0,645
2019,73,0,36799,Stephan Jaeger,170.9,4818122.0,783
2019,74,0,34264,Hudson Swafford,171.0,3982456.0,647
2019,75,0,29974,Branden Grace,171.1,3824915.0,621
2019,76,0,47128,Richy Werenski,171.3,6192534.0,1004
2019,77,0,29970,Dylan Frittelli,171.4,5799640.0,940
2019,77,0,30692,Scott Stallings,171.4,5727603.0,928
2019,79,0,32640,Troy Merritt,171.6,4818478.0,780
2019,80,0,33141,Keegan Bradley,171.7,5717558.0,925
2019,80,0,25493,Nick Taylor,171.7,7367988.0,1192
2019,82,0,46435,Austin Cook,171.8,4502372.0,728
2019,83,0,29268,Bronson Burgoon,172.0,4013017.0,648
2019,83,0,39977,Max Homa,172.0,5900752.0,953
2019,83,0,39324,J.J. Spaun,172.0,5484613.0,886
2019,86,0,32102,Rickie Fowler,172.2,5385842.0,869
2019,86,0,34563,Chesson Hadley,172.2,5077605.0,819
2019,86,0,27644,Brian Harman,172.2,6104850.0,985
2019,86,0,49298,Kramer Hickok,172.2,5052368.0,815
2019,90,0,29535,Brice Garnett,172.3,5633614.0,908
2019,90,0,49766,Hank Lebioda,172.3,4955462.0,799
2019,92,0,46402,Talor Gooch,172.4,4091018.0,659
2019,92,0,25198,Francesco Molinari,172.4,3625382.0,584
2019,92,0,33419,Cameron Tringale,172.4,4374532.0,705
2019,95,0,25818,Scott Piercy,172.6,6064695.0,976
2019,95,0,34046,Jordan Spieth,172.6,5616593.0,904
2019,97,0,49303,Anders Albertson,172.7,4458524.0,717
2019,97,0,26300,Matt Jones,172.7,5715256.0,919
2019,99,0,26851,Marc Leishman,172.8,4896286.0,787
2019,100,0,34076,Joel Dahmen,172.9,6527934.0,1049
2019,100,0,45609,Tyler Duncan,172.9,5608843.0,901
2019,102,0,31557,Jim Herman,173.0,3257526.0,523
2019,102,0,32839,Hideki Matsuyama,173.0,6319795.0,1015
2019,104,0,45526,Abraham Ancer,173.1,6188502.0,993
2019,104,0,27974,Sung Kang,173.1,5995431.0,962
2019,104,0,32757,Patton Kizzire,173.1,4506048.0,723
2019,104,0,40115,Adam Svensson,173.1,4756078.0,763
2019,108,0,12716,Charley Hoffman,173.2,4015722.0,644
2019,109,0,33399,Adam Hadwin,173.5,5328527.0,853
2019,109,0,24502,Adam Scott,173.5,3804153.0,609
2019,111,0,25900,Lucas Glover,173.6,7011124.0,1122
2019,112,0,30191,Julián Etulain,173.9,4383093.0,700
2019,112,0,33410,Andrew Landry,173.9,5628278.0,899
2019,114,0,39327,Ben Silverman,174.1,4875246.0,778
2019,115,0,23108,Matt Kuchar,174.2,5783453.0,922
2019,115,0,32791,K.H. Lee,174.2,5387120.0,859
2019,117,0,35449,Adam Long,174.3,5865355.0,935
2019,117,0,22405,Justin Rose,174.3,4236124.0,675
2019,117,0,37275,Sam Ryder,174.3,5196549.0,828
2019,120,0,29479,Scott Brown,174.4,5934100.0,945
2019,120,0,29221,Webb Simpson,174.4,6008123.0,957
2019,122,0,25686,Jason Dufner,174.5,4944507.0,787
2019,122,0,31646,Emiliano Grillo,174.5,4818349.0,767
2019,122,0,37455,Si Woo Kim,174.5,5106446.0,813
2019,122,0,20572,Rod Pampling,174.5,3567268.0,568
2019,126,0,35376,Roberto Díaz,174.6,4444046.0,707
2019,126,0,28679,Fabián Gómez,174.6,4205888.0,669
2019,128,0,34021,Bud Cauley,174.8,6379944.0,1014
2019,128,0,35532,Tom Hoge,174.8,6225158.0,989
2019,128,0,29420,Billy Horschel,174.8,6059011.0,963
2019,128,0,47993,Denny McCarthy,174.8,5996044.0,953
2019,132,0,27214,Kevin Streelman,175.0,6036538.0,958
2019,132,0,32139,Danny Willett,175.0,4335622.0,688
2019,134,0,27556,Ted Potter Jr.,175.1,5250708.0,833
2019,135,0,24024,Zach Johnson,175.2,4610297.0,731
2019,135,0,49771,J.T. Poston,175.2,7665194.0,1215
2019,135,0,24138,Ian Poulter,175.2,3878644.0,615
2019,135,0,35891,Cameron Smith,175.2,4634795.0,735
2019,139,0,34363,Tyrrell Hatton,175.3,3648588.0,578
2019,140,0,24925,Jonathan Byrd,175.4,3125679.0,495
2019,140,0,23353,J.J. Henry,175.4,3581035.0,567
2019,140,0,33418,Shawn Stefani,175.4,5378805.0,852
2019,143,0,30978,Kiradech Aphibarnrat,175.5,3911388.0,619
2019,143,0,27895,Jonas Blixt,175.5,5552356.0,879
2019,143,0,34431,Robert Streb,175.5,5211488.0,825
2019,146,0,27958,Ryan Blaum,175.6,6310353.0,998
2019,147,0,37380,Curtis Luck,175.7,3820544.0,604
2019,148,0,26329,Louis Oosthuizen,175.9,4141828.0,654
2019,149,0,24924,Bill Haas,176.3,5343311.0,842
2019,149,0,35879,Kelly Kraft,176.3,5672966.0,894
2019,151,0,34098,Russell Henley,176.4,5354455.0,843
2019,152,0,27649,Brandt Snedeker,176.5,7051101.0,1110
2019,152,0,30110,Kyle Stanley,176.5,4829840.0,760
2019,154,0,47990,Kyle Jones,176.9,4771269.0,749
2019,154,0,33122,Russell Knox,176.9,5172484.0,812
2019,154,0,27963,Chris Stroud,176.9,4533055.0,712
2019,157,0,31420,Anirban Lahiri,177.1,5170269.0,811
2019,158,0,28775,Nate Lashley,177.4,4872855.0,763
2019,158,0,23621,Rory Sabbatini,177.4,6706762.0,1050
2019,160,0,30786,Brady Schnell,177.5,3432284.0,537
2019,161,0,40098,Matt Fitzpatrick,177.9,3285127.0,513
2019,162,0,29478,Kevin Kisner,178.2,6307319.0,983
2019,163,0,26476,Chez Reavie,178.6,6256657.0,973
2019,164,0,26951,Johnson Wagner,178.7,4220320.0,656
2019,165,0,21731,Freddie Jacobson,178.9,3515484.0,546
2019,166,0,25572,Graeme McDowell,179.0,4433819.0,688
2019,167,0,32200,Roberto Castro,179.2,5509162.0,854
2019,167,0,25396,Kevin Na,179.2,3922247.0,608
2019,169,0,22371,Aaron Baddeley,179.4,3732803.0,578
2019,170,0,37454,Whee Kim,179.5,4154506.0,643
2019,171,0,32816,Satoshi Kodaira,179.7,4580603.0,708
2019,172,0,39975,Michael Kim,179.9,3957440.0,611
2019,172,0,23325,Vaughn Taylor,179.9,7300717.0,1127
2019,172,0,32150,Michael Thompson,179.9,5808182.0,897
2019,175,0,19846,Brian Gay,180.3,6439699.0,992
2019,176,0,26499,Rafa Cabrera Bello,180.5,4302269.0,662
2019,177,0,20472,Alex Cejka,180.8,3585503.0,551
2019,178,0,29908,C.T. Pan,182.1,5441547.0,830
2019,179,0,19803,Ryan Armour,182.2,6762462.0,1031
2019,180,0,26758,David Hearn,182.3,3091280.0,471
2019,181,0,6522,Ernie Els,182.4,2750869.0,419
2019,182,0,34256,Andrew Putnam,182.7,5130639.0,780
2019,183,0,26596,Ryan Moore,183.9,5805523.0,877
2019,184,0,24361,Pat Perez,184.3,3768008.0,568
2019,185,0,21528,Henrik Stenson,185.6,3862355.0,578
2019,186,0,31560,Brian Stuard,185.7,7137877.0,1068
2019,187,0,34261,Scott Langley,186.8,5979731.0,889
2019,188,0,10809,Jim Furyk,187.4,5348878.0,793
2021,1,0,47959,Bryson DeChambeau,152.9,5175142.0,940
2021,2,0,28420,Ryan Brehm,155.2,2660199.0,476
2021,3,0,39546,Keith Mitchell,160.5,5315375.0,920
2021,4,0,34255,Joseph Bramlett,161.0,4439957.0,766
2021,4,0,21209,Sergio Garcia,161.0,5465098.0,943
2021,6,0,46550,Brandon Hagy,161.9,4622173.0,793
2021,7,0,52372,Cameron Champ,162.1,5206776.0,892
2021,8,0,56762,Will Gordon,162.4,5442251.0,931
2021,9,0,35461,Beau Hossler,162.9,5565691.0,949
2021,9,0,40042,Tyler McCumber,162.9,4363461.0,744
2021,11,0,30925,Dustin Johnson,163.0,4965153.0,846
2021,11,0,45486,Joaquin Niemann,163.0,7218546.0,1230
2021,13,0,27129,Luke List,163.1,6060872.0,1032
2021,14,0,56278,Matthew Wolff,163.2,4024896.0,685
2021,15,0,51766,Wyndham Clark,163.7,5704339.0,968
2021,15,0,27064,Jhonattan Vegas,163.7,5435150.0,922
2021,17,0,45157,Cam Davis,164.7,7318438.0,1234
2021,17,0,28237,Rory McIlroy,164.7,5088551.0,858
2021,19,0,29970,Dylan Frittelli,165.0,4810113.0,810
2021,20,0,32333,Kevin Tway,165.1,4142140.0,697
2021,21,0,36689,Brooks Koepka,165.2,4257473.0,716
2021,21,0,35617,Martin Trainer,165.2,3859700.0,649
2021,23,0,27554,Scott Harrington,165.4,5138656.0,863
2021,23,0,36699,Patrick Rodgers,165.4,6388901.0,1073
2021,25,0,20229,Stewart Cink,166.3,6406800.0,1070
2021,26,0,49960,Sepp Straka,166.4,6324132.0,1056
2021,27,0,33667,Carlos Ortiz,166.8,6829191.0,1137
2021,28,0,12716,Charley Hoffman,166.9,6490741.0,1080
2021,29,0,47504,Sam Burns,167.1,5980427.0,994
2021,30,0,24502,Adam Scott,167.2,4821787.0,801
2021,31,0,32070,Rafael Campos,167.4,3405497.0,565
2021,32,0,34314,Sebastian Cappelen,167.5,3142238.0,521
2021,33,0,35450,Patrick Cantlay,167.8,5713485.0,946
2021,33,0,26300,Matt Jones,167.8,6966382.0,1153
2021,35,0,25818,Scott Piercy,168.0,5637782.0,932
2021,36,0,30944,Jason Kokrak,168.2,6339411.0,1047
2021,36,0,46970,Jon Rahm,168.2,5388958.0,890
2021,38,0,34213,Grayson Murray,168.7,2970143.0,489
2021,38,0,35658,Kris Ventura,168.7,4262584.0,702
2021,40,0,34264,Hudson Swafford,168.8,5510744.0,907
2021,41,0,31420,Anirban Lahiri,168.9,4548046.0,748
2021,42,0,35104,Tom Lewis,169.0,5871900.0,965
2021,42,0,46442,Maverick McNealy,169.0,5528885.0,909
2021,44,0,47483,Will Zalatoris,169.1,5758207.0,946
2021,45,0,23320,Ryan Palmer,169.2,5584993.0,917
2021,46,0,24781,Hunter Mahan,169.3,3443648.0,565
2021,46,0,47347,Adam Schenk,169.3,6727526.0,1104
2021,46,0,33448,Justin Thomas,169.3,5673896.0,931
2021,49,0,33948,Byeong Hun An,169.4,5812002.0,953
2021,49,0,21961,Charles Howell III,169.4,4477113.0,734
2021,51,0,49964,Aaron Wise,169.6,5885421.0,964
2021,52,0,25804,Bubba Watson,170.0,5017906.0,820
2021,53,0,27141,J.B. Holmes,170.1,3686201.0,602
2021,53,0,46046,Scottie Scheffler,170.1,7091131.0,1158
2021,53,0,51894,Vince Whaley,170.1,4917166.0,803
2021,56,0,29268,Bronson Burgoon,170.2,4699549.0,767
2021,57,0,35891,Cameron Smith,170.3,5837584.0,952
2021,58,0,28089,Jason Day,170.4,4704158.0,767
2021,58,0,37189,Harold Varner III,170.4,6654453.0,1085
2021,60,0,32757,Patton Kizzire,170.7,7640617.0,1243
2021,61,0,29908,C.T. Pan,170.8,5497221.0,894
2021,62,0,28252,Seamus Power,170.9,3574116.0,581
2021,62,0,48081,Xander Schauffele,170.9,5304545.0,862
2021,64,0,32662,Michael Gligic,171.0,5072216.0,824
2021,64,0,48119,Ben Taylor,171.0,2641559.0,429
2021,66,0,24140,Sean O'Hair,171.2,3697060.0,600
2021,66,0,30692,Scott Stallings,171.2,5761948.0,935
2021,68,0,31646,Emiliano Grillo,171.3,5870434.0,952
2021,69,0,37275,Sam Ryder,171.4,5737583.0,930
2021,69,0,25493,Nick Taylor,171.4,7067135.0,1145
2021,71,0,29725,Tony Finau,171.5,6136768.0,994
2021,71,0,33597,Harry Higgs,171.5,6348691.0,1028
2021,71,0,33486,Roger Sloan,171.5,5271579.0,854
2021,74,0,34563,Chesson Hadley,172.0,4917020.0,794
2021,74,0,46717,Viktor Hovland,172.0,5963749.0,963
2021,74,0,28775,Nate Lashley,172.0,4984452.0,805
2021,77,0,27330,Josh Teater,172.4,2835551.0,457
2021,78,0,33404,Chris Baker,172.5,3292117.0,530
2021,78,0,29926,Danny Lee,172.5,4813552.0,775
2021,80,0,32448,James Hahn,172.7,5296604.0,852
2021,80,0,40006,Erik van Rooyen,172.7,5737291.0,923
2021,82,0,37455,Si Woo Kim,172.8,7137118.0,1147
2021,83,0,27095,Nick Watney,173.0,3581450.0,575
2021,84,0,39971,Sungjae Im,173.1,9759002.0,1566
2021,84,0,34431,Robert Streb,173.1,6039058.0,969
2021,86,0,32791,K.H. Lee,173.3,7974389.0,1278
2021,87,0,30911,Tommy Fleetwood,173.4,3994417.0,640
2021,88,0,1810,Phil Mickelson,173.5,5185384.0,830
2021,88,0,46441,Robby Shelton,173.5,6059697.0,970
2021,88,0,31323,Gary Woodland,173.5,4883833.0,782
2021,91,0,34363,Tyrrell Hatton,173.6,3981056.0,637
2021,91,0,33410,Andrew Landry,173.6,5255043.0,841
2021,91,0,34466,Peter Malnati,173.6,5682488.0,909
2021,91,0,29221,Webb Simpson,173.6,5262900.0,842
2021,95,0,48822,Sebastián Muñoz,173.8,7708086.0,1232
2021,95,0,26331,Charl Schwartzel,173.8,6405597.0,1024
2021,95,0,34046,Jordan Spieth,173.8,6301856.0,1007
2021,98,0,27644,Brian Harman,173.9,7351513.0,1174
2021,99,0,24924,Bill Haas,174.0,2680336.0,428
2021,100,0,25364,Paul Casey,174.2,4961285.0,791
2021,100,0,23788,D.J. Trahan,174.2,3981575.0,635
2021,100,0,48887,Matt Wallace,174.2,3266371.0,521
2021,103,0,39953,Chase Seiffert,174.3,4855398.0,774
2021,104,0,33413,Ben Martin,174.4,2945045.0,469
2021,105,0,34099,Harris English,174.5,6757540.0,1076
2021,105,0,33204,Shane Lowry,174.5,5447506.0,867
2021,105,0,22405,Justin Rose,174.5,3512592.0,559
2021,105,0,23623,Bo Van Pelt,174.5,4716964.0,751
2021,109,0,22371,Aaron Baddeley,174.6,3055347.0,486
2021,109,0,29420,Billy Horschel,174.6,6016489.0,957
2021,109,0,49766,Hank Lebioda,174.6,4683467.0,745
2021,112,0,33141,Keegan Bradley,174.7,6780652.0,1078
2021,112,0,29479,Scott Brown,174.7,5496051.0,874
2021,114,0,49771,J.T. Poston,174.8,6816591.0,1083
2021,115,0,35310,Lanto Griffin,174.9,6921675.0,1099
2021,116,0,27770,Camilo Villegas,175.0,5645910.0,896
2021,117,0,30926,Chris Kirk,175.2,6502599.0,1031
2021,117,0,29518,Brendan Steele,175.2,5808750.0,921
2021,119,0,40026,Daniel Berger,175.3,6398407.0,1014
2021,119,0,32839,Hideki Matsuyama,175.3,7327315.0,1161
2021,119,0,50525,Collin Morikawa,175.3,5787588.0,917
2021,122,0,29535,Brice Garnett,175.4,6049837.0,958
2021,122,0,30110,Kyle Stanley,175.4,6440686.0,1020
2021,122,0,33419,Cameron Tringale,175.4,7111765.0,1126
2021,125,0,33120,Mark Anderson,175.5,2987641.0,473
2021,125,0,36871,Matthew NeSmith,175.5,6948816.0,1100
2021,127,0,34076,Joel Dahmen,175.6,5734640.0,907
2021,127,0,31557,Jim Herman,175.6,5151339.0,815
2021,127,0,39324,J.J. Spaun,175.6,4563946.0,722
2021,130,0,27214,Kevin Streelman,175.8,7295948.0,1153
2021,131,0,35230,Nelson Ledesma,175.9,3046006.0,481
2021,132,0,46435,Austin Cook,176.2,5676931.0,895
2021,132,0,19846,Brian Gay,176.2,5436510.0,857
2021,132,0,23621,Rory Sabbatini,176.2,5885107.0,928
2021,135,0,39977,Max Homa,176.3,5832920.0,919
2021,136,0,47128,Richy Werenski,176.5,7276509.0,1145
