YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:ARG,MEASURED ROUNDS
2019,12,0,32839,Hideki Matsuyama,0.347,25.337,73
2019,13,0,24361,Pat Perez,0.335,13.736,41
2019,14,0,34360,Patrick Reed,0.332,24.253,73
2019,15,0,30911,Tommy Fleetwood,0.329,16.466,50
2019,16,0,21961,Charles Howell III,0.328,23.94,73
2019,17,0,25632,Jimmy Walker,0.322,18.36,57
2019,18,0,37455,Si Woo Kim,0.305,17.982,59
2019,19,0,28237,Rory McIlroy,0.297,16.939,57
2019,20,0,29221,Webb Simpson,0.294,20.269,69
2019,21,0,34363,Tyrrell Hatton,0.286,12.031,42
2019,21,0,35891,Cameron Smith,0.286,15.172,53
2019,23,0,39971,Sungjae Im,0.285,28.51,100
2019,24,0,6522,Ernie Els,0.282,8.454,30
2019,25,0,27349,Alex Noren,0.28,12.023,43
2019,26,0,29974,Branden Grace,0.278,12.511,45
2019,26,0,20572,Rod Pampling,0.278,11.417,41
2019,28,0,26329,Louis Oosthuizen,0.27,12.954,48
2019,29,0,24138,Ian Poulter,0.267,11.756,44
2019,30,0,23621,Rory Sabbatini,0.263,19.987,76
2019,31,0,51766,Wyndham Clark,0.261,19.033,73
2019,31,0,48822,Sebastián Muñoz,0.261,16.708,64
2019,33,0,40115,Adam Svensson,0.259,14.24,55
2019,34,0,32333,Kevin Tway,0.249,16.67,67
2019,35,0,34046,Jordan Spieth,0.246,16.26,66
2019,36,0,27644,Brian Harman,0.245,17.377,71
2019,36,0,49298,Kramer Hickok,0.245,14.446,59
2019,38,0,30925,Dustin Johnson,0.234,13.098,56
2019,39,0,28679,Fabián Gómez,0.222,10.66,48
2019,40,0,48081,Xander Schauffele,0.211,11.199,53
2019,41,0,24925,Jonathan Byrd,0.205,7.375,36
2019,42,0,35732,Wes Roach,0.197,9.646,49
2019,43,0,30978,Kiradech Aphibarnrat,0.194,8.736,45
2019,43,0,40098,Matt Fitzpatrick,0.194,7.189,37
2019,45,0,31560,Brian Stuard,0.19,14.652,77
2019,46,0,29908,C.T. Pan,0.18,10.805,60
2019,47,0,34261,Scott Langley,0.179,11.465,64
2019,48,0,32139,Danny Willett,0.154,7.7,50
2019,49,0,39975,Michael Kim,0.15,6.772,45
2019,50,0,29970,Dylan Frittelli,0.149,10.152,68
2019,50,0,47993,Denny McCarthy,0.149,10.248,69
2019,52,0,28252,Seamus Power,0.147,9.095,62
2019,53,0,25900,Lucas Glover,0.145,11.722,81
2019,54,0,26851,Marc Leishman,0.135,7.719,57
2019,55,0,34099,Harris English,0.134,10.559,79
2019,56,0,25364,Paul Casey,0.133,7.329,55
2019,56,0,33418,Shawn Stefani,0.133,8.276,62
2019,58,0,33122,Russell Knox,0.129,7.596,59
2019,58,0,32058,José de Jesús Rodríguez,0.129,6.343,49
2019,60,0,25686,Jason Dufner,0.124,7.063,57
2019,61,0,33419,Cameron Tringale,0.123,6.26,51
2019,62,0,34431,Robert Streb,0.122,7.316,60
2019,63,0,32102,Rickie Fowler,0.12,7.548,63
2019,64,0,10809,Jim Furyk,0.114,6.524,57
2019,65,0,32150,Michael Thompson,0.113,7.352,65
2019,66,0,26499,Rafa Cabrera Bello,0.107,5.146,48
2019,67,0,19803,Ryan Armour,0.106,7.924,75
2019,68,0,23108,Matt Kuchar,0.105,6.925,66
2019,68,0,25198,Francesco Molinari,0.105,4.396,42
2019,70,0,34466,Peter Malnati,0.097,7.362,76
2019,71,0,25572,Graeme McDowell,0.096,4.796,50
2019,72,0,24024,Zach Johnson,0.095,5.033,53
2019,73,0,1810,Phil Mickelson,0.094,4.721,50
2019,74,0,30191,Julián Etulain,0.091,4.653,51
2019,75,0,29484,Peter Uihlein,0.085,4.934,58
2019,76,0,49766,Hank Lebioda,0.081,4.693,58
2019,77,0,37189,Harold Varner III,0.076,5.625,74
2019,78,0,46970,Jon Rahm,0.073,3.863,53
2019,79,0,25818,Scott Piercy,0.067,4.695,70
2019,80,0,19846,Brian Gay,0.065,4.708,72
2019,81,0,35376,Roberto Díaz,0.063,3.19,51
2019,81,0,35617,Martin Trainer,0.063,3.134,50
2019,83,0,34256,Andrew Putnam,0.061,3.4,56
2019,84,0,27214,Kevin Streelman,0.058,3.991,69
2019,85,0,26596,Ryan Moore,0.055,3.476,63
2019,86,0,29725,Tony Finau,0.048,3.094,65
2019,87,0,32640,Troy Merritt,0.041,2.313,56
2019,88,0,27095,Nick Watney,0.04,2.74,69
2019,89,0,32200,Roberto Castro,0.039,2.395,62
2019,90,0,49771,J.T. Poston,0.038,3.363,88
2019,90,0,25493,Nick Taylor,0.038,3.267,86
2019,92,0,36689,Brooks Koepka,0.036,2.062,58
2019,92,0,22405,Justin Rose,0.036,1.751,49
2019,94,0,27963,Chris Stroud,0.035,1.808,52
2019,95,0,27895,Jonas Blixt,0.034,2.187,64
2019,96,0,23325,Vaughn Taylor,0.032,2.656,82
2019,97,0,27936,Martin Laird,0.029,2.135,73
2019,97,0,36699,Patrick Rodgers,0.029,1.286,45
2019,99,0,49964,Aaron Wise,0.026,1.406,54
2019,100,0,28089,Jason Day,0.025,1.189,47
2019,101,0,35421,Brandon Harkins,0.019,1.287,69
2019,102,0,45486,Joaquin Niemann,0.018,1.401,80
2019,103,0,47990,Kyle Jones,0.016,0.848,54
2019,104,0,29420,Billy Horschel,0.014,0.977,69
2019,105,0,27141,J.B. Holmes,0.012,0.594,48
2019,106,0,21528,Henrik Stenson,0.01,0.414,42
2019,107,0,31323,Gary Woodland,0.008,0.532,65
2019,108,0,27958,Ryan Blaum,0.006,0.403,72
2019,108,0,35506,Mackenzie Hughes,0.006,0.399,66
2019,108,0,27129,Luke List,0.006,0.309,55
2019,111,0,40009,Dominic Bozzelli,0.005,0.238,49
2019,112,0,39324,J.J. Spaun,0.003,0.205,64
2019,113,0,45526,Abraham Ancer,-0.005,-0.375,71
2019,113,0,34098,Russell Henley,-0.005,-0.281,61
2019,115,0,47959,Bryson DeChambeau,-0.016,-1.072,66
2019,116,0,30692,Scott Stallings,-0.017,-1.182,68
2019,117,0,45157,Cam Davis,-0.021,-1.197,57
2019,117,0,28775,Nate Lashley,-0.021,-1.154,55
2019,119,0,46501,Ollie Schniederjans,-0.025,-1.495,61
2019,120,0,40026,Daniel Berger,-0.029,-1.688,59
2019,121,0,21209,Sergio Garcia,-0.051,-1.927,38
2019,122,0,33667,Carlos Ortiz,-0.06,-4.285,72
2019,123,0,30110,Kyle Stanley,-0.062,-3.383,55
2019,124,0,25804,Bubba Watson,-0.067,-3.351,50
2019,125,0,30786,Brady Schnell,-0.071,-2.778,39
2019,126,0,29268,Bronson Burgoon,-0.074,-3.481,47
2019,127,0,47347,Adam Schenk,-0.075,-6.154,82
2019,128,0,39327,Ben Silverman,-0.079,-4.413,56
2019,129,0,35461,Beau Hossler,-0.08,-5.431,68
2019,129,0,37454,Whee Kim,-0.08,-3.752,47
2019,131,0,27974,Sung Kang,-0.083,-5.802,70
2019,132,0,39546,Keith Mitchell,-0.102,-6.239,61
2019,133,0,46402,Talor Gooch,-0.104,-5.005,48
2019,134,0,33486,Roger Sloan,-0.105,-7.333,70
2019,135,0,49303,Anders Albertson,-0.113,-5.89,52
2019,136,0,47128,Richy Werenski,-0.114,-8.345,73
2019,137,0,26476,Chez Reavie,-0.117,-8.195,70
2019,138,0,32757,Patton Kizzire,-0.12,-6.337,53
2019,139,0,39997,Corey Conners,-0.123,-8.457,69
2019,140,0,32791,K.H. Lee,-0.124,-7.703,62
2019,141,0,31420,Anirban Lahiri,-0.139,-8.221,59
2019,141,0,29926,Danny Lee,-0.139,-10.005,72
2019,143,0,46523,Joey Garber,-0.14,-6.039,43
2019,144,0,33141,Keegan Bradley,-0.142,-9.525,67
2019,145,0,35449,Adam Long,-0.151,-10.277,68
2019,146,0,29535,Brice Garnett,-0.153,-9.951,65
2019,147,0,37380,Curtis Luck,-0.157,-6.891,44
2019,148,0,37275,Sam Ryder,-0.161,-9.642,60
2019,149,0,27330,Josh Teater,-0.162,-8.608,53
2019,150,0,23353,J.J. Henry,-0.163,-6.691,41
2019,150,0,35532,Tom Hoge,-0.163,-11.765,72
2019,152,0,21731,Freddie Jacobson,-0.178,-7.128,40
2019,153,0,29478,Kevin Kisner,-0.186,-13.214,71
2019,154,0,27064,Jhonattan Vegas,-0.19,-11.6,61
2019,155,0,49960,Sepp Straka,-0.191,-11.078,58
2019,156,0,39954,Cody Gribble,-0.193,-11.199,58
2019,157,0,29479,Scott Brown,-0.194,-13.182,68
2019,158,0,45609,Tyler Duncan,-0.197,-12.832,65
2019,159,0,34076,Joel Dahmen,-0.204,-15.509,76
2019,160,0,23320,Ryan Palmer,-0.216,-11.03,51
2019,161,0,33399,Adam Hadwin,-0.227,-14.096,62
2019,162,0,29518,Brendan Steele,-0.228,-11.647,51
2019,163,0,12716,Charley Hoffman,-0.23,-10.827,47
2019,164,0,34264,Hudson Swafford,-0.239,-11.216,47
2019,165,0,30944,Jason Kokrak,-0.241,-18.09,75
2019,166,0,33410,Andrew Landry,-0.244,-15.854,65
2019,167,0,29223,Sam Saunders,-0.247,-16.536,67
2019,168,0,34563,Chesson Hadley,-0.252,-15.128,60
2019,169,0,20472,Alex Cejka,-0.257,-10.284,40
2019,170,0,26951,Johnson Wagner,-0.268,-12.614,47
2019,171,0,35879,Kelly Kraft,-0.273,-17.773,65
2019,172,0,36852,Jim Knous,-0.275,-10.723,39
2019,173,0,46601,Trey Mullinax,-0.293,-18.458,63
2019,174,0,28259,Sangmoon Bae,-0.302,-12.088,40
2019,175,0,47504,Sam Burns,-0.304,-20.676,68
2019,175,0,39977,Max Homa,-0.304,-21.008,69
2019,177,0,26758,David Hearn,-0.309,-10.512,34
2019,178,0,37340,Chase Wright,-0.313,-17.836,57
2019,179,0,30946,Alex Prugh,-0.323,-18.418,57
2019,180,0,31557,Jim Herman,-0.325,-12.332,38
2019,181,0,27556,Ted Potter Jr.,-0.335,-20.076,60
2019,182,0,31646,Emiliano Grillo,-0.345,-18.996,55
2019,183,0,34306,John Chin,-0.366,-13.897,38
2019,183,0,47856,Seth Reeves,-0.366,-19.393,53
2019,185,0,46435,Austin Cook,-0.372,-19.739,53
2019,186,0,32816,Satoshi Kodaira,-0.414,-21.131,51
2019,187,0,24781,Hunter Mahan,-0.574,-26.998,47
2019,188,0,52372,Cameron Champ,-0.597,-40.617,68
2021,1,0,25396,Kevin Na,0.702,54.767,78
2021,2,0,32139,Danny Willett,0.518,14.514,28
2021,3,0,28679,Fabián Gómez,0.484,16.456,34
2021,4,0,37455,Si Woo Kim,0.467,38.757,83
2021,5,0,28252,Seamus Power,0.44,18.463,42
2021,6,0,34046,Jordan Spieth,0.407,30.089,74
2021,7,0,34360,Patrick Reed,0.368,24.3,66
2021,8,0,24138,Ian Poulter,0.364,20.025,55
2021,9,0,35450,Patrick Cantlay,0.363,24.658,68
2021,10,0,26329,Louis Oosthuizen,0.353,21.168,60
2021,10,0,29221,Webb Simpson,0.353,21.533,61
2021,12,0,32102,Rickie Fowler,0.343,22.263,65
2021,13,0,27644,Brian Harman,0.334,28.36,85
2021,14,0,33204,Shane Lowry,0.333,20.951,63
2021,15,0,28089,Jason Day,0.312,17.469,56
2021,15,0,29970,Dylan Frittelli,0.312,18.719,60
2021,17,0,27770,Camilo Villegas,0.31,20.137,65
2021,18,0,26300,Matt Jones,0.305,25.608,84
2021,19,0,33948,Byeong Hun An,0.303,21.238,70
2021,20,0,29725,Tony Finau,0.298,21.457,72
2021,21,0,33448,Justin Thomas,0.296,20.158,68
2021,22,0,30911,Tommy Fleetwood,0.292,13.701,47
2021,23,0,51766,Wyndham Clark,0.29,20.561,71
2021,24,0,30926,Chris Kirk,0.269,20.188,75
2021,25,0,35891,Cameron Smith,0.261,18.036,69
2021,26,0,46441,Robby Shelton,0.258,18.336,71
2021,27,0,27349,Alex Noren,0.251,18.572,74
2021,28,0,46046,Scottie Scheffler,0.249,20.94,84
2021,29,0,33419,Cameron Tringale,0.242,19.836,82
2021,30,0,28775,Nate Lashley,0.241,14.2,59
2021,31,0,34099,Harris English,0.24,18.686,78
2021,31,0,24924,Bill Haas,0.24,7.443,31
2021,33,0,49964,Aaron Wise,0.239,16.748,70
2021,34,0,29974,Branden Grace,0.234,14.728,63
2021,35,0,49298,Kramer Hickok,0.233,13.058,56
2021,36,0,34174,John Huh,0.23,11.741,51
2021,37,0,23108,Matt Kuchar,0.229,13.519,59
2021,38,0,33120,Mark Anderson,0.226,7.688,34
2021,39,0,22371,Aaron Baddeley,0.22,7.93,36
2021,39,0,32839,Hideki Matsuyama,0.22,18.462,84
2021,41,0,37189,Harold Varner III,0.218,17.211,79
2021,42,0,46970,Jon Rahm,0.216,13.848,64
2021,43,0,27649,Brandt Snedeker,0.214,15.377,72
2021,43,0,48887,Matt Wallace,0.214,8.131,38
2021,45,0,33399,Adam Hadwin,0.212,16.769,79
2021,46,0,26331,Charl Schwartzel,0.205,15.365,75
2021,47,0,30927,Brendon Todd,0.204,14.516,71
2021,48,0,32791,K.H. Lee,0.203,18.907,93
2021,49,0,31560,Brian Stuard,0.188,16.575,88
2021,50,0,34431,Robert Streb,0.181,12.668,70
2021,51,0,36801,Mark Hubbard,0.177,15.735,89
2021,52,0,46402,Talor Gooch,0.176,14.593,83
2021,53,0,33597,Harry Higgs,0.174,13.026,75
2021,53,0,21961,Charles Howell III,0.174,9.216,53
2021,55,0,23325,Vaughn Taylor,0.173,10.699,62
2021,56,0,47993,Denny McCarthy,0.172,13.773,80
2021,57,0,34255,Joseph Bramlett,0.167,9.37,56
2021,58,0,33141,Keegan Bradley,0.165,12.907,78
2021,59,0,27141,J.B. Holmes,0.155,6.823,44
2021,59,0,24361,Pat Perez,0.155,12.079,78
2021,61,0,27942,Rob Oppenheim,0.153,8.549,56
2021,61,0,25818,Scott Piercy,0.153,10.415,68
2021,63,0,30925,Dustin Johnson,0.147,9.124,62
2021,64,0,25900,Lucas Glover,0.144,11.661,81
2021,65,0,52375,Doug Ghim,0.141,10.124,72
2021,66,0,25364,Paul Casey,0.14,8.121,58
2021,67,0,29908,C.T. Pan,0.139,9.019,65
2021,68,0,33667,Carlos Ortiz,0.132,10.996,83
2021,69,0,46550,Brandon Hagy,0.13,7.54,58
2021,70,0,32150,Michael Thompson,0.129,8.777,68
2021,71,0,28237,Rory McIlroy,0.118,7.414,63
2021,72,0,24357,K.J. Choi,0.117,5.048,43
2021,73,0,47483,Will Zalatoris,0.114,7.772,68
2021,74,0,35506,Mackenzie Hughes,0.108,8.237,76
2021,75,0,24024,Zach Johnson,0.105,7.999,76
2021,76,0,34256,Andrew Putnam,0.102,7.549,74
2021,77,0,29268,Bronson Burgoon,0.095,5.304,56
2021,78,0,32757,Patton Kizzire,0.092,8.384,91
2021,79,0,27554,Scott Harrington,0.089,5.615,63
2021,79,0,31420,Anirban Lahiri,0.089,4.822,54
2021,81,0,34466,Peter Malnati,0.087,5.752,66
2021,81,0,48081,Xander Schauffele,0.087,5.5,63
2021,83,0,29478,Kevin Kisner,0.085,5.885,69
2021,84,0,27129,Luke List,0.083,6.248,75
2021,85,0,27214,Kevin Streelman,0.08,6.751,84
2021,86,0,50525,Collin Morikawa,0.077,5.082,66
2021,87,0,32333,Kevin Tway,0.076,3.884,51
2021,88,0,36699,Patrick Rodgers,0.072,5.61,78
2021,88,0,31323,Gary Woodland,0.072,4.16,58
2021,90,0,21209,Sergio Garcia,0.071,4.809,68
2021,91,0,32640,Troy Merritt,0.07,5.593,80
2021,92,0,24140,Sean O'Hair,0.069,3.025,44
2021,93,0,46442,Maverick McNealy,0.067,4.425,66
2021,94,0,49766,Hank Lebioda,0.064,3.451,54
2021,95,0,36689,Brooks Koepka,0.058,3.017,52
2021,96,0,48119,Ben Taylor,0.057,1.754,31
2021,97,0,40098,Matt Fitzpatrick,0.055,2.922,53
2021,98,0,40006,Erik van Rooyen,0.052,3.504,68
2021,99,0,33486,Roger Sloan,0.036,2.247,62
2021,100,0,25804,Bubba Watson,0.035,2.125,60
2021,101,0,51894,Vince Whaley,0.033,1.892,58
2021,102,0,25686,Jason Dufner,0.032,2.404,74
2021,103,0,27330,Josh Teater,0.031,1.024,33
2021,104,0,34363,Tyrrell Hatton,0.028,1.332,47
2021,105,0,47128,Richy Werenski,0.027,2.202,83
2021,106,0,34098,Russell Henley,0.024,1.875,78
2021,107,0,26499,Rafa Cabrera Bello,0.02,1.188,60
2021,108,0,29518,Brendan Steele,0.017,1.145,67
2021,109,0,39975,Michael Kim,0.016,0.848,54
2021,110,0,19846,Brian Gay,0.01,0.601,62
2021,110,0,35461,Beau Hossler,0.01,0.718,70
2021,112,0,24502,Adam Scott,0.008,0.489,59
2021,113,0,25493,Nick Taylor,0.004,0.296,83
2021,114,0,35617,Martin Trainer,-0.002,-0.086,48
2021,115,0,27936,Martin Laird,-0.008,-0.519,69
2021,116,0,33490,Bo Hoag,-0.011,-0.788,75
2021,117,0,23983,Luke Donald,-0.016,-0.725,45
2021,118,0,40026,Daniel Berger,-0.017,-1.209,73
2021,119,0,45526,Abraham Ancer,-0.019,-1.551,81
2021,120,0,20396,Lee Westwood,-0.02,-1.043,51
2021,121,0,26758,David Hearn,-0.023,-1.059,46
2021,122,0,26476,Chez Reavie,-0.028,-1.99,71
2021,123,0,30110,Kyle Stanley,-0.034,-2.487,74
2021,124,0,46717,Viktor Hovland,-0.041,-2.894,70
2021,125,0,25632,Jimmy Walker,-0.045,-2.816,63
2021,126,0,47504,Sam Burns,-0.047,-3.463,73
2021,126,0,34076,Joel Dahmen,-0.047,-3.07,66
2021,128,0,32448,James Hahn,-0.048,-2.947,62
2021,129,0,32254,Xinjun Zhang,-0.05,-2.478,50
2021,130,0,20229,Stewart Cink,-0.054,-4.2,78
2021,131,0,23621,Rory Sabbatini,-0.056,-3.748,67
2021,132,0,33404,Chris Baker,-0.059,-2.226,38
2021,133,0,19803,Ryan Armour,-0.062,-4.144,67
2021,134,0,49771,J.T. Poston,-0.065,-5.126,79
2021,134,0,39324,J.J. Spaun,-0.065,-3.392,52
2021,136,0,35230,Nelson Ledesma,-0.066,-2.305,35
2021,137,0,40042,Tyler McCumber,-0.069,-3.722,54
2021,138,0,35532,Tom Hoge,-0.07,-6.198,88
2021,138,0,45486,Joaquin Niemann,-0.07,-6.208,89
2021,140,0,48822,Sebastián Muñoz,-0.076,-6.798,89
2021,141,0,29420,Billy Horschel,-0.078,-5.379,69
2021,142,0,39971,Sungjae Im,-0.079,-8.973,113
2021,142,0,39953,Chase Seiffert,-0.079,-4.409,56
2021,144,0,23320,Ryan Palmer,-0.081,-5.426,67
2021,145,0,36871,Matthew NeSmith,-0.083,-6.654,80
2021,146,0,47959,Bryson DeChambeau,-0.085,-5.812,68
2021,147,0,33122,Russell Knox,-0.086,-6.916,80
2021,148,0,27064,Jhonattan Vegas,-0.087,-5.848,67
2021,149,0,27095,Nick Watney,-0.09,-3.759,42
2021,150,0,22405,Justin Rose,-0.091,-3.738,41
2021,151,0,26851,Marc Leishman,-0.092,-5.77,63
2021,151,0,27556,Ted Potter Jr.,-0.092,-5.322,58
2021,153,0,1810,Phil Mickelson,-0.107,-6.538,61
2021,154,0,46435,Austin Cook,-0.116,-7.562,65
2021,155,0,12716,Charley Hoffman,-0.123,-9.722,79
2021,155,0,22056,Cameron Percy,-0.123,-7.352,60
2021,157,0,39977,Max Homa,-0.124,-8.281,67
2021,158,0,33410,Andrew Landry,-0.13,-7.909,61
2021,159,0,33413,Ben Martin,-0.136,-4.632,34
2021,160,0,49960,Sepp Straka,-0.142,-10.959,77
2021,161,0,23788,D.J. Trahan,-0.143,-6.594,46
2021,162,0,32618,Rhein Gibson,-0.145,-5.526,38
2021,163,0,29535,Brice Garnett,-0.159,-10.972,69
2021,164,0,30163,Henrik Norlander,-0.165,-12.391,75
2021,165,0,47347,Adam Schenk,-0.166,-13.289,80
2021,166,0,35104,Tom Lewis,-0.169,-11.846,70
2021,166,0,35449,Adam Long,-0.169,-12.017,71
2021,168,0,45157,Cam Davis,-0.172,-15.455,90
2021,169,0,39997,Corey Conners,-0.173,-14.525,84
2021,170,0,23623,Bo Van Pelt,-0.178,-9.776,55
2021,171,0,53165,Doc Redman,-0.202,-13.911,69
2021,172,0,27974,Sung Kang,-0.205,-15.388,75
2021,173,0,35310,Lanto Griffin,-0.206,-16.495,80
2021,174,0,30944,Jason Kokrak,-0.208,-15.813,76
2021,175,0,34563,Chesson Hadley,-0.232,-13.466,58
2021,176,0,31557,Jim Herman,-0.238,-14.02,59
2021,177,0,29926,Danny Lee,-0.252,-14.361,57
2021,178,0,45609,Tyler Duncan,-0.281,-21.35,76
2021,179,0,30692,Scott Stallings,-0.284,-19.28,68
2021,180,0,48045,Michael Gellerman,-0.295,-9.152,31
2021,181,0,32070,Rafael Campos,-0.297,-12.175,41
2021,182,0,32662,Michael Gligic,-0.301,-18.075,60
2021,183,0,32816,Satoshi Kodaira,-0.316,-19.609,62
2021,184,0,56278,Matthew Wolff,-0.318,-16.207,51
2021,185,0,39546,Keith Mitchell,-0.343,-22.984,67
2021,186,0,31646,Emiliano Grillo,-0.371,-25.618,69
2021,187,0,37275,Sam Ryder,-0.384,-26.083,68
2021,188,0,52372,Cameron Champ,-0.439,-28.51,65
2021,189,0,29479,Scott Brown,-0.464,-29.685,64
2021,190,0,56762,Will Gordon,-0.474,-32.226,68
2021,191,0,34264,Hudson Swafford,-0.505,-33.331,66
2021,192,0,34213,Grayson Murray,-0.522,-18.806,36
2021,193,0,35658,Kris Ventura,-0.552,-28.686,52
2021,194,0,34314,Sebastian Cappelen,-0.632,-24.02,38
2021,195,0,28420,Ryan Brehm,-0.688,-24.074,35
2021,196,0,24781,Hunter Mahan,-0.783,-32.093,41
2020,1,0,28089,Jason Day,0.632,25.287,40
2020,2,1,27942,Rob Oppenheim,0.536,24.106,45
2020,3,1,22371,Aaron Baddeley,0.52,19.257,37
2020,4,1,27649,Brandt Snedeker,0.514,25.685,50
2020,5,1,32839,Hideki Matsuyama,0.458,27.951,61
2020,6,1,35506,Mackenzie Hughes,0.454,28.143,62
2020,7,1,27349,Alex Noren,0.443,19.947,45
2020,8,1,28252,Seamus Power,0.433,9.102,21
2020,9,1,24502,Adam Scott,0.424,12.714,30
2020,10,1,48887,Matt Wallace,0.401,16.034,40
2020,11,1,21961,Charles Howell III,0.392,19.581,50
2020,12,1,34021,Bud Cauley,0.38,22.029,58
2020,13,1,1810,Phil Mickelson,0.379,14.401,38
2020,14,1,33948,Byeong Hun An,0.373,22.406,60
2020,15,1,27644,Brian Harman,0.362,25.715,71
2020,16,1,23621,Rory Sabbatini,0.359,17.955,50
2020,17,1,32618,Rhein Gibson,0.342,11.628,34
2020,18,3,33448,Justin Thomas,0.339,19.637,58
2020,19,0,34046,Jordan Spieth,0.33,15.531,47
2020,20,0,33667,Carlos Ortiz,0.327,21.261,65
2020,21,2,34360,Patrick Reed,0.316,20.533,65
2020,22,0,21209,Sergio Garcia,0.308,9.847,32
2020,23,0,37455,Si Woo Kim,0.305,18.329,60
2020,24,5,46970,Jon Rahm,0.304,17.329,57
2020,25,0,31560,Brian Stuard,0.3,19.213,64
2020,26,1,29484,Peter Uihlein,0.29,9.557,33
2020,27,5,34099,Harris English,0.279,18.993,68
2020,28,12,40026,Daniel Berger,0.271,15.184,56
2020,29,1,29970,Dylan Frittelli,0.267,18.175,68
2020,30,4,29725,Tony Finau,0.266,15.705,59
2020,31,0,24924,Bill Haas,0.265,9.023,34
2020,32,-6,29221,Webb Simpson,0.244,12.435,51
2020,32,3,37189,Harold Varner III,0.244,13.914,57
2020,34,2,21407,Arjun Atwal,0.238,4.756,20
2020,35,2,26476,Chez Reavie,0.237,13.505,57
2020,36,3,25349,Tim Wilkinson,0.234,7.489,32
2020,37,1,48081,Xander Schauffele,0.225,13.755,61
2020,38,3,34098,Russell Henley,0.224,12.996,58
2020,39,3,32102,Rickie Fowler,0.222,9.107,41
2020,40,3,33419,Cameron Tringale,0.195,10.348,53
2020,41,3,49298,Kramer Hickok,0.193,6.961,36
2020,42,-9,34363,Tyrrell Hatton,0.184,6.242,34
2020,43,2,35450,Patrick Cantlay,0.17,7.484,44
2020,44,3,25686,Jason Dufner,0.167,9.343,56
2020,45,3,27095,Nick Watney,0.162,5.834,36
2020,46,3,19803,Ryan Armour,0.16,7.212,45
2020,47,4,46550,Brandon Hagy,0.149,5.347,36
2020,48,4,33449,Zack Sucher,0.148,3.559,24
2020,49,-4,25396,Kevin Na,0.14,8.258,59
2020,50,6,45157,Cam Davis,0.131,6.028,46
2020,51,6,33399,Adam Hadwin,0.13,7.042,54
2020,52,7,28679,Fabián Gómez,0.129,5.028,39
2020,52,7,32791,K.H. Lee,0.129,6.966,54
2020,54,8,33204,Shane Lowry,0.122,4.377,36
2020,55,8,52375,Doug Ghim,0.12,3.346,28
2020,56,9,27129,Luke List,0.118,6.971,59
2020,57,9,32448,James Hahn,0.117,3.149,27
2020,58,17,46046,Scottie Scheffler,0.115,8.08,70
2020,59,8,33141,Keegan Bradley,0.112,6.374,57
2020,60,8,51766,Wyndham Clark,0.11,5.037,46
2020,60,-5,48822,Sebastián Muñoz,0.11,8.617,78
2020,62,7,49766,Hank Lebioda,0.109,4.481,41
2020,63,17,28237,Rory McIlroy,0.108,5.524,51
2020,64,6,30911,Tommy Fleetwood,0.107,2.997,28
2020,64,6,32333,Kevin Tway,0.107,3.749,35
2020,66,6,28775,Nate Lashley,0.106,4.774,45
2020,67,-4,29420,Billy Horschel,0.095,5.596,59
2020,67,6,49771,J.T. Poston,0.095,5.999,63
2020,67,6,23788,D.J. Trahan,0.095,3.123,33
2020,70,-16,30927,Brendon Todd,0.092,6.873,75
2020,71,-10,35891,Cameron Smith,0.091,5.025,55
2020,71,5,47128,Richy Werenski,0.091,4.475,49
2020,73,4,26300,Matt Jones,0.089,5.71,64
2020,74,4,29974,Branden Grace,0.085,2.814,33
2020,75,4,34213,Grayson Murray,0.083,2.565,31
2020,76,5,35310,Lanto Griffin,0.077,6.158,80
2020,76,6,33122,Russell Knox,0.077,3.751,49
2020,78,5,35732,Wes Roach,0.073,1.608,22
2020,79,5,30692,Scott Stallings,0.072,3.812,53
2020,80,5,34466,Peter Malnati,0.067,3.165,47
2020,81,5,32254,Xinjun Zhang,0.063,3.693,59
2020,82,5,31420,Anirban Lahiri,0.057,1.309,23
2020,83,5,24138,Ian Poulter,0.053,2.005,38
2020,84,5,26758,David Hearn,0.047,1.692,36
2020,85,5,33486,Roger Sloan,0.042,1.595,38
2020,86,5,29535,Brice Garnett,0.027,1.236,45
2020,87,5,23320,Ryan Palmer,0.017,1.0,59
2020,88,6,46402,Talor Gooch,0.016,1.221,75
2020,89,6,23108,Matt Kuchar,0.015,0.717,49
2020,90,6,30110,Kyle Stanley,0.014,0.595,43
2020,91,7,34314,Sebastian Cappelen,0.01,0.355,35
2020,92,5,39971,Sungjae Im,0.007,0.591,79
2020,93,5,50525,Collin Morikawa,0.005,0.384,71
2020,94,6,29479,Scott Brown,0.004,0.19,50
2020,95,27,30925,Dustin Johnson,0.002,0.078,47
2020,95,6,27214,Kevin Streelman,0.002,0.137,57
2020,97,5,27330,Josh Teater,-0.009,-0.242,27
2020,98,5,49964,Aaron Wise,-0.01,-0.337,34
2020,99,5,33490,Bo Hoag,-0.015,-0.745,49
2020,100,5,36699,Patrick Rodgers,-0.018,-1.32,75
2020,101,5,27936,Martin Laird,-0.023,-0.663,29
2020,102,5,36689,Brooks Koepka,-0.028,-1.06,38
2020,103,5,25493,Nick Taylor,-0.03,-1.487,50
2020,104,5,32757,Patton Kizzire,-0.031,-1.473,47
2020,104,5,25632,Jimmy Walker,-0.031,-1.276,41
