YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL,START TOURNAMENT ID,NUMBER OF CUTS
1997,71,0,1677,Tom Lehman,2.0,1997440.0,
1997,71,0,1682,Wayne Levi,2.0,1997440.0,
1997,71,0,1685,J.L. Lewis,2.0,1996240.0,
1997,71,0,19903,Jonathan Lomas,2.0,1995290.0,
1997,71,0,1766,Billy Mayfair,2.0,1997440.0,
1997,71,0,1793,Mac McLendon,2.0,1980430.0,
1997,71,0,1796,Mark McNulty,2.0,1997240.0,
1997,71,0,1858,Tommy Nakajima,2.0,1996320.0,
1997,71,0,1866,Jack Newton,2.0,1982420.0,
1997,71,0,10457,Frank Nobilo,2.0,1997420.0,
1997,71,0,1886,Peter O'Malley,2.0,1996340.0,
1997,71,0,20095,Carl Paulson,2.0,1996440.0,
1997,71,0,19980,Jim Payne,2.0,1996300.0,
1997,71,0,1960,Don Pooley,2.0,1997390.0,
1997,71,0,2010,Loren Roberts,2.0,1997430.0,
1997,71,0,20817,David Russell,2.0,1996300.0,
1997,71,0,2064,John Schroeder,2.0,1995300.0,
1997,71,0,2076,Peter Senior,2.0,1997300.0,
1997,71,0,2091,Charles Sifford,2.0,1983020.0,
1997,71,0,2105,Bob Smith,2.0,1985280.0,
1997,71,0,2159,Curtis Strange,2.0,1997430.0,
1997,71,0,6595,Kevin Sutherland,2.0,1997440.0,
1997,71,0,2170,Hal Sutton,2.0,1997440.0,
1997,71,0,21645,Scott Trethewey,2.0,1996310.0,
1997,71,0,7269,Greg Turner,2.0,1996300.0,
1997,71,0,2225,Howard Twitty,2.0,1997400.0,
1997,71,0,2226,Tray Tyner,2.0,1997440.0,
1997,71,0,2241,Bobby Wadkins,2.0,1997280.0,
1997,1,0,1527,Scott Hoch,,,22.0
1997,2,0,6567,Vijay Singh,,,21.0
1997,3,0,1157,Tom Byrum,,,14.0
1997,4,0,1161,Mark Calcavecchia,,,12.0
1997,4,0,1810,Phil Mickelson,,,12.0
1997,6,0,1619,Skip Kendall,,,10.0
1997,7,0,8635,Colin Montgomerie,,,9.0
1997,8,0,1219,John Cook,,,8.0
1997,8,0,6522,Ernie Els,,,8.0
1997,8,0,1577,Lee Janzen,,,8.0
1997,8,0,1797,Rocco Mediate,,,8.0
1997,8,0,2146,Payne Stewart,,,8.0
1997,13,0,1226,Fred Couples,,,7.0
1997,13,0,1876,Greg Norman,,,7.0
1997,13,0,2245,Grant Waite,,,7.0
1997,16,0,1035,Tommy Armour III,,,6.0
1997,16,0,1175,Jim Carter,,,6.0
1997,16,0,21007,Gabriel Hjertstedt,,,6.0
1997,16,0,1599,Steve Jones,,,6.0
1997,16,0,1706,Davis Love III,,,6.0
1997,16,0,1707,Steve Lowery,,,6.0
1997,16,0,12680,Shigeki Maruyama,,,6.0
1997,16,0,2106,Chris Smith,,,6.0
1997,24,0,1353,Bruce Fleisher,,,5.0
1997,24,0,6643,Paul Goydos,,,5.0
1997,24,0,12660,Jesper Parnevik,,,5.0
1997,24,0,1943,Chris Perry,,,5.0
1997,24,0,10215,Charlie Rymer,,,5.0
1997,24,0,2206,David Toms,,,5.0
1997,24,0,20396,Lee Westwood,,,5.0
1997,31,0,6621,Joe Durant,,,4.0
1997,31,0,9011,David Duval,,,4.0
1997,31,0,1374,Robin Freeman,,,4.0
1997,31,0,1468,Gary Hallberg,,,4.0
1997,31,0,1604,Steve Jurgensen,,,4.0
1997,31,0,1920,Craig Parry,,,4.0
1997,31,0,1968,Nick Price,,,4.0
1997,31,0,2101,Joey Sindelar,,,4.0
1997,31,0,2246,Duffy Waldorf,,,4.0
1997,40,0,10885,Robert Allenby,,,3.0
1997,40,0,1068,Andy Bean,,,3.0
1997,40,0,1139,Olin Browne,,,3.0
1997,40,0,1334,Keith Fergus,,,3.0
1997,40,0,10809,Jim Furyk,,,3.0
1997,40,0,1408,Kelly Gibson,,,3.0
1997,40,0,1418,Bill Glasson,,,3.0
1997,40,0,8633,Per-Ulrik Johansson,,,3.0
1997,40,0,6332,Neal Lancaster,,,3.0
1997,40,0,1690,Bruce Lietzke,,,3.0
1997,40,0,1724,Jeff Maggert,,,3.0
1997,40,0,1771,Blaine McCallister,,,3.0
1997,40,0,1864,Larry Nelson,,,3.0
1997,40,0,7749,Brett Quigley,,,3.0
1997,40,0,11678,Peter Teravainen,,,3.0
1997,40,0,2214,Kirk Triplett,,,3.0
1997,40,0,2218,Ted Tryba,,,3.0
1997,40,0,2223,Bob Tway,,,3.0
1997,40,0,8793,Tiger Woods,,,3.0
1997,59,0,6004,Stephen Ames,,,2.0
1997,59,0,20099,Doug Barron,,,2.0
1997,59,0,1096,Phil Blackmar,,,2.0
1997,59,0,1200,Keith Clearwater,,,2.0
1997,59,0,1320,Bob Estes,,,2.0
1997,59,0,1323,Brad Fabel,,,2.0
1997,59,0,12823,Carlos Franco,,,2.0
1997,59,0,20043,Edward Fryatt,,,2.0
1997,59,0,8725,Tom Gillis,,,2.0
1997,59,0,12782,Tim Herron,,,2.0
1997,59,0,8545,Glen Hnatiuk,,,2.0
1997,59,0,1549,Mike Hulbert,,,2.0
1997,59,0,1559,Hale Irwin,,,2.0
1997,59,0,8265,Eric Johnson,,,2.0
1997,59,0,1593,Philip Jonas,,,2.0
1997,59,0,1666,Bernhard Langer,,,2.0
1997,59,0,1677,Tom Lehman,,,2.0
1997,59,0,1682,Wayne Levi,,,2.0
1997,59,0,1766,Billy Mayfair,,,2.0
1997,59,0,1796,Mark McNulty,,,2.0
1997,59,0,10457,Frank Nobilo,,,2.0
1997,59,0,1960,Don Pooley,,,2.0
1997,59,0,2010,Loren Roberts,,,2.0
1997,59,0,2020,Eduardo Romero,,,2.0
1997,59,0,2076,Peter Senior,,,2.0
1997,59,0,2159,Curtis Strange,,,2.0
1997,59,0,6595,Kevin Sutherland,,,2.0
1997,59,0,2170,Hal Sutton,,,2.0
1997,59,0,6425,Rick Todd,,,2.0
1997,59,0,2225,Howard Twitty,,,2.0
1997,59,0,2226,Tray Tyner,,,2.0
1997,59,0,2241,Bobby Wadkins,,,2.0
1990,1,0,1326,Nick Faldo,19.0,1989090.0,
1990,2,0,1823,Larry Mize,17.0,1990120.0,
1990,3,0,1633,Tom Kite,16.0,1990110.0,
1990,4,0,1771,Blaine McCallister,14.0,1990250.0,
1990,5,0,1876,Greg Norman,12.0,1990160.0,
1990,6,0,2100,Tim Simpson,11.0,1990210.0,
1990,7,0,1060,Dave Barr,10.0,1990250.0,
1990,7,0,1559,Hale Irwin,10.0,1990200.0,
1990,7,0,2300,Ian Woosnam,10.0,1989130.0,
1990,10,0,1444,Ken Green,9.0,1990310.0,
1990,10,0,1887,Mark O'Meara,9.0,1990280.0,
1990,12,0,1361,Dan Forsman,8.0,1990340.0,
1990,13,0,1049,Ian Baker-Finch,7.0,1990330.0,
1990,13,0,1072,Chip Beck,7.0,1990310.0,
1990,13,0,1284,Mike Donald,7.0,1990380.0,
1990,13,0,1435,Wayne Grady,7.0,1990260.0,
1990,13,0,1766,Billy Mayfair,7.0,1990370.0,
1990,13,0,2041,Bill Sander,7.0,1990340.0,
1990,19,0,1030,Isao Aoki,6.0,1990120.0,
1990,19,0,6373,José María Olazábal,6.0,1990150.0,
1990,19,0,1968,Nick Price,6.0,1990380.0,
1990,19,0,2196,Robert Thompson,6.0,1989390.0,
1990,23,0,1577,Lee Janzen,5.0,1990390.0,
1990,23,0,1690,Bruce Lietzke,5.0,1990340.0,
1990,23,0,1906,Masashi Jumbo Ozaki,5.0,1990120.0,
1990,23,0,1928,Corey Pavin,5.0,1990390.0,
1990,23,0,2225,Howard Twitty,5.0,1990400.0,
1990,28,0,6142,Mitch Adcock,4.0,1990390.0,
1990,28,0,1098,Jay Don Blake,4.0,1990390.0,
1990,28,0,6118,Greg Bruckner,4.0,1990390.0,
1990,28,0,1282,Trevor Dodds,4.0,1990360.0,
1990,28,0,1364,Peter Fowler,4.0,1984340.0,
1990,28,0,1457,Jay Haas,4.0,1990410.0,
1990,28,0,1510,Nolan Henke,4.0,1990400.0,
1990,28,0,1529,Mike Holland,4.0,1990350.0,
1990,28,0,1783,Mark McCumber,4.0,1990390.0,
1990,28,0,2010,Loren Roberts,4.0,1990420.0,
1990,28,0,2067,Ted Schulz,4.0,1990410.0,
1990,28,0,2146,Payne Stewart,4.0,1990420.0,
1990,28,0,2167,Mike Sullivan,4.0,1990400.0,
1990,28,0,2222,Billy Tuten,4.0,1990140.0,
1990,28,0,2223,Bob Tway,4.0,1990410.0,
1990,43,0,1024,Billy Andrade,3.0,1990420.0,
1990,43,0,1042,Paul Azinger,3.0,1990430.0,
1990,43,0,1096,Phil Blackmar,3.0,1990420.0,
1990,43,0,1321,Tom Eubank,3.0,1990400.0,
1990,43,0,1323,Brad Fabel,3.0,1990420.0,
1990,43,0,1388,Robert Gamez,3.0,1990430.0,
1990,43,0,1569,Peter Jacobsen,3.0,1990360.0,
1990,43,0,1599,Steve Jones,3.0,1990390.0,
1990,43,0,1670,Jack Larkin Sr.,3.0,1989360.0,
1990,43,0,1706,Davis Love III,3.0,1990430.0,
1990,43,0,1725,John Mahaffey,3.0,1990420.0,
1990,43,0,1777,John McComish,3.0,1990270.0,
1990,43,0,1837,Gil Morgan,3.0,1990430.0,
1990,43,0,2084,Bob Shearer,3.0,1984320.0,
1990,43,0,2180,Harry Taylor,3.0,1990400.0,
1990,43,0,2246,Duffy Waldorf,3.0,1990420.0,
1990,43,0,2256,Tom Watson,3.0,1990280.0,
1990,60,0,1035,Tommy Armour III,2.0,1990430.0,
1990,60,0,1040,Emlyn Aubrey,2.0,1990420.0,
1990,60,0,1080,Scott Bentley,2.0,1990070.0,
1990,60,0,1156,Curt Byrum,2.0,1990420.0,
1990,60,0,1157,Tom Byrum,2.0,1990430.0,
1990,60,0,1161,Mark Calcavecchia,2.0,1990440.0,
1990,60,0,1196,Brian Claar,2.0,1990430.0,
1990,60,0,6144,John Dowdall,2.0,1990410.0,
1990,60,0,1313,Steve Elkington,2.0,1990430.0,
1990,60,0,1353,Bruce Fleisher,2.0,1990360.0,
1990,60,0,11722,Stewart Ginn,2.0,1980350.0,
1990,60,0,1436,David Graham,2.0,1990250.0,
1990,60,0,1458,Jerry Haas,2.0,1990420.0,
1990,60,0,6284,Jim Hallet,2.0,1990430.0,
1990,60,0,1493,Mike Harwood,2.0,1987360.0,
1990,60,0,1494,Steve Haskins,2.0,1990040.0,
1990,60,0,1495,Morris Hatalsky,2.0,1990430.0,
1990,60,0,1553,John Huston,2.0,1990440.0,
1990,60,0,1556,Joe Inman,2.0,1987430.0,
1990,60,0,1597,Grier Jones,2.0,1984400.0,
1990,60,0,1639,Kenny Knox,2.0,1990430.0,
1990,60,0,1662,Greg Ladehoff,2.0,1990310.0,
1990,60,0,6332,Neal Lancaster,2.0,1990430.0,
1990,60,0,1793,Mac McLendon,2.0,1980430.0,
1990,60,0,1797,Rocco Mediate,2.0,1990430.0,
1990,60,0,1810,Phil Mickelson,2.0,1990020.0,
1990,60,0,1864,Larry Nelson,2.0,1990410.0,
1990,60,0,1866,Jack Newton,2.0,1982420.0,
1990,60,0,1892,Aki Ohmachi,2.0,1990080.0,
1990,60,0,1905,Joe Ozaki,2.0,1990340.0,
1990,60,0,1920,Craig Parry,2.0,1990330.0,
1990,60,0,1938,David Peoples,2.0,1990430.0,
1990,60,0,1960,Don Pooley,2.0,1990430.0,
1990,60,0,1978,Fran Quinn,2.0,1990290.0,
1990,60,0,1996,Mike Reid,2.0,1990430.0,
1990,60,0,1999,Larry Rentz,2.0,1986240.0,
1990,60,0,2007,Larry Rinker,2.0,1990430.0,
1990,60,0,2049,Gene Sauers,2.0,1990430.0,
1990,60,0,2091,Charles Sifford,2.0,1983020.0,
1990,60,0,2105,Bob Smith,2.0,1985280.0,
1990,60,0,2159,Curtis Strange,2.0,1990390.0,
1990,60,0,2170,Hal Sutton,2.0,1990430.0,
1990,60,0,2230,Stan Utley,2.0,1990430.0,
1990,60,0,2241,Bobby Wadkins,2.0,1990430.0,
1990,60,0,2292,Bob Wolcott,2.0,1990430.0,
1990,60,0,6503,Randy Wylie,2.0,1988480.0,
1990,60,0,2322,Richard Zokol,2.0,1990430.0,
1990,1,0,1823,Larry Mize,,,17.0
1990,2,0,1633,Tom Kite,,,16.0
1990,3,0,1771,Blaine McCallister,,,14.0
1990,4,0,1876,Greg Norman,,,12.0
1990,5,0,2100,Tim Simpson,,,11.0
1990,6,0,1060,Dave Barr,,,10.0
1990,6,0,1559,Hale Irwin,,,10.0
1990,8,0,1444,Ken Green,,,9.0
1990,8,0,1887,Mark O'Meara,,,9.0
1990,10,0,1361,Dan Forsman,,,8.0
1990,11,0,1049,Ian Baker-Finch,,,7.0
1990,11,0,1072,Chip Beck,,,7.0
1990,11,0,1284,Mike Donald,,,7.0
1990,11,0,1326,Nick Faldo,,,7.0
1990,11,0,1435,Wayne Grady,,,7.0
1990,11,0,1766,Billy Mayfair,,,7.0
1990,11,0,2041,Bill Sander,,,7.0
1990,18,0,1030,Isao Aoki,,,6.0
1990,18,0,6373,José María Olazábal,,,6.0
1990,18,0,1968,Nick Price,,,6.0
1990,21,0,1577,Lee Janzen,,,5.0
1990,21,0,1690,Bruce Lietzke,,,5.0
1990,21,0,1906,Masashi Jumbo Ozaki,,,5.0
1990,21,0,1928,Corey Pavin,,,5.0
1990,21,0,2225,Howard Twitty,,,5.0
1990,21,0,2300,Ian Woosnam,,,5.0
1990,27,0,6142,Mitch Adcock,,,4.0
1990,27,0,1098,Jay Don Blake,,,4.0
1990,27,0,6118,Greg Bruckner,,,4.0
1990,27,0,1282,Trevor Dodds,,,4.0
1990,27,0,1457,Jay Haas,,,4.0
1990,27,0,1510,Nolan Henke,,,4.0
1990,27,0,1529,Mike Holland,,,4.0
1990,27,0,1783,Mark McCumber,,,4.0
1990,27,0,2010,Loren Roberts,,,4.0
1990,27,0,2067,Ted Schulz,,,4.0
1990,27,0,2146,Payne Stewart,,,4.0
1990,27,0,2167,Mike Sullivan,,,4.0
1990,27,0,2222,Billy Tuten,,,4.0
1990,27,0,2223,Bob Tway,,,4.0
1990,41,0,1024,Billy Andrade,,,3.0
1990,41,0,1042,Paul Azinger,,,3.0
1990,41,0,1096,Phil Blackmar,,,3.0
1990,41,0,1321,Tom Eubank,,,3.0
1990,41,0,1323,Brad Fabel,,,3.0
1990,41,0,1388,Robert Gamez,,,3.0
1990,41,0,1569,Peter Jacobsen,,,3.0
1990,41,0,1599,Steve Jones,,,3.0
1990,41,0,1706,Davis Love III,,,3.0
1990,41,0,1725,John Mahaffey,,,3.0
1990,41,0,1777,John McComish,,,3.0
1990,41,0,1837,Gil Morgan,,,3.0
1990,41,0,2180,Harry Taylor,,,3.0
1990,41,0,2246,Duffy Waldorf,,,3.0
1990,41,0,2256,Tom Watson,,,3.0
1990,56,0,1035,Tommy Armour III,,,2.0
1990,56,0,1040,Emlyn Aubrey,,,2.0
1990,56,0,1080,Scott Bentley,,,2.0
1990,56,0,1156,Curt Byrum,,,2.0
1990,56,0,1157,Tom Byrum,,,2.0
1990,56,0,1161,Mark Calcavecchia,,,2.0
1990,56,0,1196,Brian Claar,,,2.0
1990,56,0,6144,John Dowdall,,,2.0
1990,56,0,1313,Steve Elkington,,,2.0
1990,56,0,1353,Bruce Fleisher,,,2.0
1990,56,0,1364,Peter Fowler,,,2.0
1990,56,0,1436,David Graham,,,2.0
1990,56,0,1458,Jerry Haas,,,2.0
1990,56,0,6284,Jim Hallet,,,2.0
1990,56,0,1494,Steve Haskins,,,2.0
1990,56,0,1495,Morris Hatalsky,,,2.0
1990,56,0,1553,John Huston,,,2.0
1990,56,0,1639,Kenny Knox,,,2.0
1990,56,0,1662,Greg Ladehoff,,,2.0
1990,56,0,6332,Neal Lancaster,,,2.0
1990,56,0,1670,Jack Larkin Sr.,,,2.0
1990,56,0,1797,Rocco Mediate,,,2.0
1990,56,0,1810,Phil Mickelson,,,2.0
1990,56,0,1864,Larry Nelson,,,2.0
1990,56,0,1892,Aki Ohmachi,,,2.0
1990,56,0,1905,Joe Ozaki,,,2.0
1990,56,0,1920,Craig Parry,,,2.0
1990,56,0,1938,David Peoples,,,2.0
1990,56,0,1960,Don Pooley,,,2.0
1990,56,0,1978,Fran Quinn,,,2.0
1990,56,0,1996,Mike Reid,,,2.0
1990,56,0,2007,Larry Rinker,,,2.0
1990,56,0,2049,Gene Sauers,,,2.0
1990,56,0,2159,Curtis Strange,,,2.0
1990,56,0,2170,Hal Sutton,,,2.0
1990,56,0,2196,Robert Thompson,,,2.0
1990,56,0,2230,Stan Utley,,,2.0
1990,56,0,2241,Bobby Wadkins,,,2.0
1990,56,0,2292,Bob Wolcott,,,2.0
1990,56,0,2322,Richard Zokol,,,2.0
1999,1,0,8793,Tiger Woods,39.0,1998050.0,
1999,2,0,1943,Chris Perry,27.0,1999060.0,
1999,3,0,10809,Jim Furyk,21.0,1999070.0,
1999,4,0,2170,Hal Sutton,17.0,1999170.0,
1999,5,0,1320,Bob Estes,16.0,1999210.0,
1999,6,0,1968,Nick Price,14.0,1999130.0,
1999,7,0,8635,Colin Montgomerie,13.0,1998330.0,
1999,8,0,20029,Notah Begay III,12.0,1999300.0,
1999,9,0,9011,David Duval,10.0,1999230.0,
1999,9,0,1706,Davis Love III,10.0,1999240.0,
1999,9,0,1905,Joe Ozaki,10.0,1999090.0,
1999,12,0,1527,Scott Hoch,9.0,1999280.0,
1999,12,0,2206,David Toms,9.0,1999340.0,
1999,14,0,19881,Robert Damron,8.0,1999350.0,
1999,14,0,1926,Steve Pate,8.0,1999330.0,
1999,14,0,1927,Dennis Paulson,8.0,1999340.0,
1999,14,0,6567,Vijay Singh,8.0,1999320.0,
1999,18,0,6617,Brian Henninger,7.0,1999350.0,
1999,18,0,1810,Phil Mickelson,7.0,1999330.0,
1999,18,0,2246,Duffy Waldorf,7.0,1999350.0,
1999,21,0,20229,Stewart Cink,6.0,1999350.0,
1999,21,0,7457,Steve Flesch,6.0,1999400.0,
1999,21,0,1666,Bernhard Langer,6.0,1999120.0,
1999,21,0,10860,Justin Leonard,6.0,1999360.0,
1999,21,0,1707,Steve Lowery,6.0,1999370.0,
1999,21,0,2010,Loren Roberts,6.0,1999400.0,
1999,21,0,10423,Mike Weir,6.0,1999390.0,
1999,28,0,19824,Craig Barlow,5.0,1999410.0,
1999,28,0,1261,Jay Delsing,5.0,1999400.0,
1999,28,0,6522,Ernie Els,5.0,1999340.0,
1999,28,0,6044,Scott Gump,5.0,1999400.0,
1999,28,0,21007,Gabriel Hjertstedt,5.0,1999390.0,
1999,28,0,1572,Mark James,5.0,1997300.0,
1999,28,0,8045,Perry Moss,5.0,1999400.0,
1999,28,0,20396,Lee Westwood,5.0,1999290.0,
1999,36,0,7867,Woody Austin,4.0,1999420.0,
1999,36,0,1042,Paul Azinger,4.0,1999380.0,
1999,36,0,20848,Ángel Cabrera,4.0,1997300.0,
1999,36,0,19905,Andrew Coltart,4.0,1998350.0,
1999,36,0,1226,Fred Couples,4.0,1999260.0,
1999,36,0,21209,Sergio Garcia,4.0,1999330.0,
1999,36,0,12645,Brent Geiberger,4.0,1999430.0,
1999,36,0,20766,Padraig Harrington,4.0,1999290.0,
1999,36,0,6575,Dudley Hart,4.0,1999420.0,
1999,36,0,1553,John Huston,4.0,1999360.0,
1999,36,0,1560,David Ishii,4.0,1996070.0,
1999,36,0,1569,Peter Jacobsen,4.0,1999370.0,
1999,36,0,6012,Greg Kraft,4.0,1999410.0,
1999,36,0,19904,Paul Lawrie,4.0,1999290.0,
1999,36,0,1685,J.L. Lewis,4.0,1999420.0,
1999,36,0,1724,Jeff Maggert,4.0,1999360.0,
1999,36,0,6350,Bob May,4.0,1998295.0,
1999,36,0,20127,Chris Riley,4.0,1999400.0,
1999,36,0,2104,Jeff Sluman,4.0,1999430.0,
1999,36,0,2190,Doug Tewell,4.0,1999230.0,
1999,36,0,6431,Jean Van de Velde,4.0,1999290.0,
1999,57,0,7003,David Berganio Jr.,3.0,1999250.0,
1999,57,0,10944,Thomas Bjørn,3.0,1999290.0,
1999,57,0,1127,Danny Briggs,3.0,1999400.0,
1999,57,0,1139,Olin Browne,3.0,1999430.0,
1999,57,0,1156,Curt Byrum,3.0,1998390.0,
1999,57,0,19825,Darren Clarke,3.0,1999340.0,
1999,57,0,1203,Russ Cochran,3.0,1999430.0,
1999,57,0,10195,Tim Conley,3.0,1998430.0,
1999,57,0,6036,Scott Dunlap,3.0,1999420.0,
1999,57,0,1306,David Edwards,3.0,1999390.0,
1999,57,0,1418,Bill Glasson,3.0,1999430.0,
1999,57,0,8537,J.P. Hayes,3.0,1999420.0,
1999,57,0,1577,Lee Janzen,3.0,1999420.0,
1999,57,0,20094,Jonathan Kaye,3.0,1999430.0,
1999,57,0,8075,Jerry Kelly,3.0,1999430.0,
1999,57,0,1677,Tom Lehman,3.0,1999440.0,
1999,57,0,1766,Billy Mayfair,3.0,1999430.0,
1999,57,0,1771,Blaine McCallister,3.0,1999430.0,
1999,57,0,6140,Sean Murphy,3.0,1999430.0,
1999,57,0,6373,José María Olazábal,3.0,1999340.0,
1999,57,0,1928,Corey Pavin,3.0,1999400.0,
1999,57,0,10213,Dicky Pride,3.0,1999410.0,
1999,57,0,2084,Bob Shearer,3.0,1984320.0,
1999,57,0,6595,Kevin Sutherland,3.0,1999430.0,
1999,57,0,11155,Katsuyoshi Tomori,3.0,1995290.0,
1999,57,0,2223,Bob Tway,3.0,1999430.0,
1999,57,0,2226,Tray Tyner,3.0,1997440.0,
1999,57,0,2239,Scott Verplank,3.0,1999420.0,
1999,85,0,21633,Steve Allan,2.0,1999250.0,
1999,85,0,20098,Stuart Appleby,2.0,1999460.0,
1999,85,0,1035,Tommy Armour III,2.0,1999430.0,
1999,85,0,1068,Andy Bean,2.0,1999400.0,
1999,85,0,1175,Jim Carter,2.0,1999440.0,
1999,85,0,20472,Alex Cejka,2.0,1999330.0,
1999,85,0,1191,Barry Cheesman,2.0,1999420.0,
1999,85,0,24357,K.J. Choi,2.0,1999230.0,
1999,85,0,1249,John Daly,2.0,1999430.0,
1999,85,0,1256,Rodger Davis,2.0,1997300.0,
1999,85,0,6034,Marco Dawson,2.0,1997450.0,
1999,85,0,12740,Paul Devenport,2.0,1998360.0,
1999,85,0,6251,Chris DiMarco,2.0,1999440.0,
1999,85,0,7267,Allen Doyle,2.0,1998290.0,
1999,85,0,7763,Doug Dunakey,2.0,1999440.0,
1999,85,0,1313,Steve Elkington,2.0,1999440.0,
1999,85,0,1329,Brad Faxon,2.0,1999440.0,
1999,85,0,1334,Keith Fergus,2.0,1999380.0,
1999,85,0,1355,Raymond Floyd,2.0,1999100.0,
1999,85,0,1361,Dan Forsman,2.0,1999440.0,
1999,85,0,12823,Carlos Franco,2.0,1999460.0,
1999,85,0,1381,Fred Funk,2.0,1999460.0,
1999,85,0,6064,Jeff Gallagher,2.0,1999440.0,
1999,85,0,12782,Tim Herron,2.0,1999460.0,
1999,85,0,1533,P.H. Horgan III,2.0,1999440.0,
1999,85,0,12449,Ryan Howison,2.0,1995430.0,
1999,85,0,19958,Miguel Angel Jiménez,2.0,1999360.0,
1999,85,0,6573,Brandt Jobe,2.0,1999440.0,
1999,85,0,8265,Eric Johnson,2.0,1997440.0,
1999,85,0,8993,Franklin Langham,2.0,1999440.0,
1999,85,0,19985,Santiago Luna,2.0,1998295.0,
1999,85,0,1793,Mac McLendon,2.0,1980430.0,
1999,85,0,11106,Frankie Minoza,2.0,1998295.0,
1999,85,0,1866,Jack Newton,2.0,1982420.0,
1999,85,0,1876,Greg Norman,2.0,1999340.0,
1999,85,0,5466,Jack O'Keefe,2.0,1997450.0,
1999,85,0,20572,Rod Pampling,2.0,1999350.0,
1999,85,0,1920,Craig Parry,2.0,1999360.0,
1999,85,0,1945,Kenny Perry,2.0,1999420.0,
1999,85,0,20474,Phillip Price,2.0,1999250.0,
1999,85,0,6731,Jeff Roth,2.0,1998320.0,
1999,85,0,20387,Jarmo Sandelin,2.0,1999360.0,
1999,85,0,2064,John Schroeder,2.0,1995300.0,
1999,85,0,2091,Charles Sifford,2.0,1983020.0,
1999,85,0,2105,Bob Smith,2.0,1985280.0,
1999,85,0,2115,Taylor Smith,2.0,1998060.0,
1999,85,0,2131,Mike Springer,2.0,1999440.0,
1999,85,0,2135,Mike Standly,2.0,1999420.0,
1999,85,0,8375,Paul Stankowski,2.0,1999440.0,
1999,85,0,2218,Ted Tryba,2.0,1999460.0,
1999,85,0,7269,Greg Turner,2.0,1999330.0,
1999,85,0,2313,Bruce Zabriski,2.0,1998350.0,
1999,1,0,1943,Chris Perry,,,27.0
1999,2,0,10809,Jim Furyk,,,21.0
1999,2,0,8793,Tiger Woods,,,21.0
1999,4,0,2170,Hal Sutton,,,17.0
1999,5,0,1320,Bob Estes,,,16.0
1999,6,0,1968,Nick Price,,,14.0
1999,7,0,20029,Notah Begay III,,,12.0
1999,7,0,8635,Colin Montgomerie,,,12.0
1999,9,0,9011,David Duval,,,10.0
1999,9,0,1706,Davis Love III,,,10.0
1999,9,0,1905,Joe Ozaki,,,10.0
1999,12,0,1527,Scott Hoch,,,9.0
1999,12,0,2206,David Toms,,,9.0
1999,14,0,19881,Robert Damron,,,8.0
1999,14,0,1926,Steve Pate,,,8.0
1999,14,0,1927,Dennis Paulson,,,8.0
1999,14,0,6567,Vijay Singh,,,8.0
1999,18,0,6617,Brian Henninger,,,7.0
1999,18,0,1810,Phil Mickelson,,,7.0
1999,18,0,2246,Duffy Waldorf,,,7.0
1999,21,0,20229,Stewart Cink,,,6.0
1999,21,0,7457,Steve Flesch,,,6.0
1999,21,0,1666,Bernhard Langer,,,6.0
1999,21,0,10860,Justin Leonard,,,6.0
1999,21,0,1707,Steve Lowery,,,6.0
1999,21,0,2010,Loren Roberts,,,6.0
1999,21,0,10423,Mike Weir,,,6.0
1999,28,0,19824,Craig Barlow,,,5.0
1999,28,0,1261,Jay Delsing,,,5.0
1999,28,0,6522,Ernie Els,,,5.0
1999,28,0,6044,Scott Gump,,,5.0
1999,28,0,21007,Gabriel Hjertstedt,,,5.0
1999,28,0,8045,Perry Moss,,,5.0
1999,28,0,20396,Lee Westwood,,,5.0
1999,35,0,7867,Woody Austin,,,4.0
1999,35,0,1042,Paul Azinger,,,4.0
1999,35,0,1226,Fred Couples,,,4.0
1999,35,0,21209,Sergio Garcia,,,4.0
1999,35,0,12645,Brent Geiberger,,,4.0
1999,35,0,20766,Padraig Harrington,,,4.0
1999,35,0,6575,Dudley Hart,,,4.0
1999,35,0,1553,John Huston,,,4.0
1999,35,0,1569,Peter Jacobsen,,,4.0
1999,35,0,6012,Greg Kraft,,,4.0
1999,35,0,19904,Paul Lawrie,,,4.0
1999,35,0,1685,J.L. Lewis,,,4.0
1999,35,0,1724,Jeff Maggert,,,4.0
1999,35,0,20127,Chris Riley,,,4.0
1999,35,0,2104,Jeff Sluman,,,4.0
1999,35,0,2190,Doug Tewell,,,4.0
1999,35,0,6431,Jean Van de Velde,,,4.0
1999,52,0,7003,David Berganio Jr.,,,3.0
1999,52,0,10944,Thomas Bjørn,,,3.0
1999,52,0,1127,Danny Briggs,,,3.0
1999,52,0,1139,Olin Browne,,,3.0
1999,52,0,20848,Ángel Cabrera,,,3.0
1999,52,0,19825,Darren Clarke,,,3.0
1999,52,0,1203,Russ Cochran,,,3.0
1999,52,0,19905,Andrew Coltart,,,3.0
1999,52,0,6036,Scott Dunlap,,,3.0
1999,52,0,1306,David Edwards,,,3.0
1999,52,0,1418,Bill Glasson,,,3.0
1999,52,0,8537,J.P. Hayes,,,3.0
1999,52,0,1572,Mark James,,,3.0
1999,52,0,1577,Lee Janzen,,,3.0
1999,52,0,20094,Jonathan Kaye,,,3.0
