YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,TOTAL MONEY,OFFICIAL MONEY,WGC MONEY ONLY
2019,108,0,48117,Kurt Kitayama,$20200,2020000,
2019,109,0,49773,Chase Koepka,$19610,1960962,
2019,110,0,39058,Lucas Herbert,$19250,1925000,
2019,111,0,26735,Marty Jertson,$18400,1840000,
2019,112,0,39852,Doyeob Mun,$18050,1805000,
2019,113,0,52144,Braden Thornberry,$16557,1655720,
2019,114,0,35834,Hyungjoon Lee,$15960,1596000,
2019,115,0,33653,Thomas Detry,$15850,1585000,
2019,116,0,49709,Matthew Short,$15721,1572100,
2019,117,0,39470,Richard Jung,$15352,1535200,
2019,118,0,33227,Hyun-woo Ryu,$15295,1529500,
2019,119,0,47420,Jake Knapp,$15200,1520000,
2019,120,0,34296,Wes Homan,$15184,1518400,
2019,121,0,54628,Lee Hodges,$14592,1459200,
2019,121,0,39004,Dru Love,$14592,1459200,
2019,121,0,30163,Henrik Norlander,$14592,1459200,
2019,124,0,35139,Richard Lee,$14356,1435600,
2019,125,0,27619,Ben Leong,$14280,1428000,
2019,126,0,39384,Alex Kang,$14164,1416429,
2019,127,0,55410,Shintaro Ban,$14112,1411200,
2019,128,0,50493,Justin Suh,$13952,1395200,
2019,129,0,46442,Maverick McNealy,$13568,1356800,
2019,130,0,47056,Rikuya Hoshino,$13120,1312000,
2019,131,0,32582,Eric Dugas,$12544,1254400,
2019,132,0,31121,Berry Henson,$11970,1197000,
2019,133,0,45729,Drew Nesbitt,$11832,1183200,
2019,134,0,24580,Rahil Gangjee,$11480,1148000,
2019,135,0,45467,Kim Leun-Kwang,$11200,1120000,
2019,136,0,45860,Case Cochran,$9634,963375,
2019,136,0,54364,Stephen Stallings Jr.,$9634,963375,
2019,138,0,54625,Dawson Armstrong,$9240,924000,
2019,138,0,55708,Hayden Buckley,$9240,924000,
2019,140,0,25349,Tim Wilkinson,$8624,862400,
2019,141,0,32070,Rafael Campos,$7540,754000,
2019,141,0,54591,Ben Griffin,$7540,754000,
2019,143,0,51680,Alistair Docherty,$7280,728000,
2019,144,0,40058,Zac Blair,$6660,666000,
2019,145,0,33951,Julio Santos,$5970,597000,
2021,1,1,47679,Victor Perez,$1071391,39239100,67900000.0
2021,2,2,45522,Christiaan Bezuidenhout,$839265,72926466,11000000.0
2021,3,2,39834,Guido Migliozzi,$630759,63075934,
2021,4,2,29454,Bernd Wiesberger,$573559,48973800,8382143.0
2021,5,2,39058,Lucas Herbert,$403929,31242900,9150000.0
2021,6,2,50493,Justin Suh,$388181,38818066,
2021,7,2,33293,Thomas Pieters,$327602,32760200,
2021,8,2,46414,Aaron Rai,$323500,10900000,21450000.0
2021,9,2,46501,Ollie Schniederjans,$276000,27600000,
2021,10,2,40250,Taylor Pendrith,$271959,27195900,
2021,11,2,36326,David Lipsky,$265325,22082500,4450000.0
2021,12,2,56630,Akshay Bhatia,$258961,25896100,
2021,13,2,46646,Antoine Rozner,$252299,13859900,11370000.0
2021,14,2,34587,Chan Kim,$213251,14875129,6450000.0
2021,15,2,56272,Wilco Nienaber,$205214,16921400,3600000.0
2021,16,2,51890,Greyson Sigg,$189662,18966167,
2021,17,2,51634,Sahith Theegala,$188613,18861300,
2021,18,2,33653,Thomas Detry,$188612,10611200,8250000.0
2021,19,2,39067,MJ Daffue,$176780,17678000,
2021,20,2,54628,Lee Hodges,$160344,16034400,
2021,21,2,35314,Andy Sullivan,$160267,7982100,8044642.0
2021,22,2,37187,Tain Lee,$158240,15824000,
2021,23,2,31569,Jason Scrivener,$156314,10381429,5250000.0
2021,24,2,46340,Alex Smalley,$151353,15135267,
2021,25,2,23481,Marcel Siem,$143063,14306300,
2021,26,2,28938,Justin Harding,$138750,13875000,
2021,27,2,47988,Nick Hardy,$137703,13770275,
2021,28,2,57362,Austin Eckroat,$133827,13382743,
2021,29,2,26341,Wade Ormsby,$130383,4388300,8650000.0
2021,30,2,37378,Min Woo Lee,$119500,0,11950000.0
2021,31,2,23802,Brad Kennedy,$114880,2688000,8800000.0
2021,32,2,35181,Daniel van Tonder,$108967,7671700,3225000.0
2021,33,2,47056,Rikuya Hoshino,$101541,10154100,
2021,34,2,55182,Tom Kim,$98258,9825800,
2021,35,2,47238,Jazz Janewattananond,$98220,9822000,
2021,36,2,56676,John Augenstein,$94998,9499750,
2021,37,2,34500,Ryosuke Kinoshita,$94657,4165700,5300000.0
2021,38,2,36799,Stephan Jaeger,$92489,9248900,
2021,39,2,52374,Brandon Wu,$91125,9112500,
2021,40,2,58168,Davis Thompson,$85612,8561167,
2021,41,2,28114,Dawie van der Walt,$82600,8260000,
2021,42,2,32775,Shugo Imahira,$81861,8186100,
2021,43,2,10381,Curtis Thompson,$81750,8175000,
2021,44,2,45847,JC Ritchie,$78292,4541700,3287500.0
2021,45,2,29461,Jamie Lovemark,$77527,7752700,
2021,46,2,37157,Renato Paratore,$75649,7564900,
2021,47,2,54783,Dylan Wu,$71030,7103000,
2021,48,2,52686,Rasmus Hojgaard,$70950,3770000,3325000.0
2021,49,2,24494,Erik Compton,$68438,6843750,
2021,50,2,33974,Dean Burmester,$66817,6681700,
2021,51,2,37250,Romain Langasque,$64024,6402400,
2021,52,2,49773,Chase Koepka,$60754,6075400,
2021,53,2,30812,Benjamin Hebert,$60143,6014300,
2021,54,2,47137,Trevor Simsby,$59000,0,5900000.0
2021,55,2,23814,Edoardo Molinari,$57696,5769600,
2021,56,2,45836,Richard Bland,$54227,5422700,
2021,57,2,47989,Sam Horsfield,$51850,5185000,
2021,58,2,26328,Shaun Norris,$50137,5013715,
2021,59,2,35225,Brandon Stone,$48500,0,4850000.0
2021,60,2,36514,Yuki Inamori,$44500,0,4450000.0
2021,61,2,56320,Bryson Nimmer,$44299,4429866,
2021,62,2,30852,Ryo Ishikawa,$43603,4360300,
2021,63,2,54364,Stephen Stallings Jr.,$42220,4222000,
2021,64,2,47995,Davis Riley,$35297,3529700,
2021,65,2,34362,Laurie Canter,$33875,0,3387500.0
2021,65,2,52666,Sami Valimaki,$33875,0,3387500.0
2021,67,2,48640,Johannes Veerman,$33679,3367900,
2021,68,2,54687,Broc Everett,$33337,3333666,
2021,69,2,46732,Rick Lamb,$32351,3235100,
2021,70,2,56781,Isaiah Salinda,$32002,3200150,
2021,71,2,54334,Ben Cook,$31300,3130000,
2021,72,2,34374,Erik Barnes,$29750,2975000,
2021,73,2,45194,Marcus Armitage,$29417,2941700,
2021,73,2,50722,Jon Thomson,$29417,2941700,
2021,75,2,50006,Willie Mack III,$28343,2834300,
2021,76,2,47591,Eric Cole,$28000,2800000,
2021,76,2,35544,Andrew Yun,$28000,2800000,
2021,76,2,29939,Fabrizio Zanotti,$28000,2800000,
2021,79,2,37212,Paul Barjon,$27330,2733000,
2021,80,2,29936,Ryan Fox,$26900,2690000,
2021,80,2,34708,Jack Senior,$26900,2690000,
2021,82,2,47917,Takumi Kanaya,$26880,2688000,
2021,83,2,54190,Richard Mansell,$26125,2612500,
2021,84,2,34541,Poom Saksansin,$25938,2593800,
2021,85,2,55789,Taylor Montgomery,$25183,2518300,
2021,86,2,52330,Dylan Meyer,$23358,2335800,
2021,87,2,47842,Hanbyeol Kim,$23205,2320500,
2021,88,2,52411,Kyle Westmoreland,$22814,2281400,
2021,89,2,47334,Sam Fidone,$21853,2185260,
2021,90,2,54314,Tyler Strafaci,$21111,2111100,
2021,91,2,57944,Andy Ogletree,$20952,2095200,
2021,92,2,50188,S.H. Kim,$20169,2016857,
2021,93,2,46930,Jaekyeong Lee,$19208,1920750,
2021,94,2,59872,Brad Marek,$18800,1880000,
2021,95,2,30996,Mark Baldwin,$18235,1823500,
2021,96,2,57975,Harry Hall,$17777,1777733,
2021,97,2,46724,Jeongwoo Ham,$16965,1696500,
2021,98,2,33605,Gunn Charoenkul,$16480,1648000,
2021,99,2,29425,Andrew Svoboda,$16206,1620600,
2021,100,2,58381,Kyle Mendoza,$15900,1590000,
2021,101,2,49481,Tae Hee Lee,$15795,1579500,
2021,102,2,59160,John Pak,$15225,1522500,
2021,103,2,58693,George Markham,$15120,1512000,
2021,104,2,31997,Steve Lewton,$14784,1478400,
2021,105,2,34656,Mikumu Horikawa,$14560,1456000,
2021,106,2,27171,Jay McLuen,$14454,1445400,
2021,107,2,36698,Andy Zhang,$13398,1339800,
2021,108,2,47918,Naoki Sekito,$13280,1328000,
2021,109,2,39831,Bobby Bai,$12425,1242500,
2021,109,2,49310,David Gazzolo,$12425,1242500,
2021,111,2,46045,Michael Miller,$10180,1018000,
2021,112,2,46439,Will Grimmer,$9287,928667,
2021,113,2,34610,Matthias Schwab,$9160,916000,
2021,114,2,32199,Matthew Borchert,$8440,844000,
2021,114,2,35946,Willy Pumarol,$8440,844000,
2021,116,2,32582,Eric Dugas,$8360,836000,
2021,117,2,57124,Michael Feagles,$8155,815500,
2021,118,2,35376,Roberto Díaz,$7920,792000,
2021,119,2,47127,David Pastore,$7315,731500,
2021,119,2,51395,Trey Shirley,$7315,731500,
2021,121,2,48705,Dalton Ward,$7062,706200,
2021,122,2,35300,Andrew Loupe,$6895,689500,
2021,123,2,36299,Edward Figueroa,$6750,675000,
2021,124,2,51567,Will Cannon,$6360,636000,
2021,125,2,37076,Marcelo Rozo,$6150,615000,
2020,1,0,40006,Erik van Rooyen,$944545,17134500,77320000.0
2020,2,0,56762,Will Gordon,$773220,77321981,
2020,3,0,34610,Matthias Schwab,$680993,26149267,41950000.0
2020,4,0,45522,Christiaan Bezuidenhout,$565460,27476000,29070000.0
2020,5,0,47679,Victor Perez,$536921,9457142,44235000.0
2020,6,0,20396,Lee Westwood,$385500,28000000,10550000.0
2020,7,0,35296,Haotong Li,$272125,15650000,11562500.0
2020,8,0,48117,Kurt Kitayama,$254559,13879190,11576667.0
2020,9,0,47238,Jazz Janewattananond,$238985,3763500,20135000.0
2020,10,0,29454,Bernd Wiesberger,$223474,7977375,14370000.0
2020,11,0,52215,Robert MacIntyre,$215750,2000000,19575000.0
2020,12,0,31113,Paul Waring,$200333,0,20033333.0
2020,13,0,30812,Benjamin Hebert,$173625,0,17362500.0
2020,14,0,52374,Brandon Wu,$172987,17298700,
2020,15,0,37447,Zander Lombard,$136500,0,13650000.0
2020,16,0,29772,Michael Lorenzo-Vera,$132094,3159375,10050000.0
2020,17,0,28938,Justin Harding,$126375,0,12637500.0
2020,18,0,55454,Carl Yuan,$111000,0,11100000.0
2020,19,0,23063,Scott Hend,$110417,0,11041667.0
2020,20,0,26328,Shaun Norris,$107430,2060500,8682500.0
2020,21,0,32367,Jorge Campillo,$105750,0,10575000.0
2020,22,0,30852,Ryo Ishikawa,$101105,2060500,8050000.0
2020,23,0,28300,Joost Luiten,$96500,2400000,7250000.0
2020,24,0,49481,Tae Hee Lee,$96310,1618500,8012500.0
2020,25,0,34587,Chan Kim,$93735,3373500,6000000.0
2020,26,0,32815,Masahiro Kawamura,$92500,0,9250000.0
2020,27,0,31559,Garrett Osborn,$87450,8745000,
2020,28,0,34656,Mikumu Horikawa,$87363,3086250,5650000.0
2020,29,0,49773,Chase Koepka,$85808,8580750,
2020,30,0,31395,Yosuke Asaji,$85330,1833000,6700000.0
2020,31,0,39058,Lucas Herbert,$80500,0,8050000.0
2020,32,0,29936,Ryan Fox,$73500,0,7350000.0
2020,33,0,36698,Andy Zhang,$67125,6712500,
2020,34,0,39067,MJ Daffue,$66940,6694000,
2020,35,0,35133,Bryce Easton,$63000,0,6300000.0
2020,36,0,46154,Yi Keun Chang,$62368,1686750,4550000.0
2020,37,0,37250,Romain Langasque,$60000,0,6000000.0
2020,38,0,30756,Andrea Pavan,$56500,0,5650000.0
2020,39,0,32775,Shugo Imahira,$54013,1901250,3500000.0
2020,40,0,39185,Jake McLeod,$51000,0,5100000.0
2020,40,0,30005,Neil Schietekat,$51000,0,5100000.0
2020,42,0,30008,Jbe' Kruger,$49150,0,4915000.0
2020,43,0,56781,Isaiah Salinda,$48111,4811143,
2020,44,0,37338,Zecheng Dou,$47500,0,4750000.0
2020,44,0,24077,Matthew Millar,$47500,0,4750000.0
2020,46,0,39831,Bobby Bai,$46875,0,4687500.0
2020,46,0,24459,Richard Sterne,$46875,0,4687500.0
2020,48,0,24748,WC Liang,$46000,0,4600000.0
2020,48,0,33870,Ashun Wu,$46000,0,4600000.0
2020,50,0,34554,Jung-gon Hwang,$45598,4559750,
2020,51,0,45798,Zach Murray,$45500,0,4550000.0
2020,52,0,31672,Daniel Nisbet,$45250,0,4525000.0
2020,53,0,35947,John Oda,$41990,4199000,
2020,54,0,47995,Davis Riley,$39600,3960000,
2020,55,0,47056,Rikuya Hoshino,$39102,3910150,
2020,56,0,34168,Soomin Lee,$38610,3861000,
2020,57,0,50493,Justin Suh,$38150,3815000,
2020,58,0,32797,Sanghyun Park,$37245,3724500,
2020,59,0,29670,Pablo Larrazabal,$34000,0,3400000.0
2020,60,0,46404,Marcus Kinhult,$32625,0,3262500.0
2020,61,0,30191,Julián Etulain,$31607,3160714,
2020,62,0,51997,Andrew Novak,$31159,3115909,
2020,63,0,46405,Sebastian Soderberg,$30250,0,3025000.0
2020,64,0,31016,Tomoharu Otsuki,$24687,2468700,
2020,65,0,35834,Hyungjoon Lee,$22718,2271750,
2020,65,0,33131,Kyongjun Moon,$22718,2271750,
2020,67,0,29476,Kyle Reifers,$22148,2214771,
2020,68,0,25863,Rod Perry,$20274,2027400,
2020,68,0,29223,Sam Saunders,$20274,2027400,
2020,70,0,33689,Jinichiro Kozuma,$19598,1959750,
2020,71,0,27324,Seungsu Han,$18330,1833000,
2020,72,0,56741,Braden Bailey,$18263,1826250,
2020,73,0,55707,Calum Hill,$18257,1825714,
2020,73,0,39262,Alvaro Ortiz,$18257,1825714,
2020,75,0,46724,Jeongwoo Ham,$17648,1764750,
2020,75,0,28670,Wonjoon Lee,$17648,1764750,
2020,77,0,37454,Whee Kim,$17258,1725750,
2020,78,0,46823,Jeremy Gandon,$15900,1590000,
2020,79,0,57900,Chandler Phillips,$15375,1537500,
2020,80,0,55708,Hayden Buckley,$14490,1449000,
2020,81,0,46601,Trey Mullinax,$14175,1417500,
2020,82,0,40101,Brinson Paolini,$13120,1312000,
2020,83,0,51634,Sahith Theegala,$12425,1242500,
2020,84,0,54576,Patrick Fishburn,$10650,1065000,
2020,84,0,55421,Chip McDaniel,$10650,1065000,
2020,86,0,35376,Roberto Díaz,$8010,801000,
2020,87,0,58696,Peter Kuest,$7525,752500,
2020,88,0,27171,Jay McLuen,$6300,630000,
2018,1,0,30978,Kiradech Aphibarnrat,$1275484,48473383,79075000.0
2018,2,0,45486,Joaquin Niemann,$1209957,120995739,
2018,3,0,40098,Matt Fitzpatrick,$830394,44821500,38217857.0
2018,4,0,33968,Thorbjørn Olesen,$759067,17706666,58200000.0
2018,5,0,45478,Julian Suri,$562166,48473717,7742857.0
2018,6,0,35947,John Oda,$559685,55968500,
2018,7,0,35296,Haotong Li,$544006,32363057,22037500.0
2018,8,0,47504,Sam Burns,$495916,49591628,
2018,9,0,46567,Paul Dunne,$468938,29793750,17100000.0
2018,10,0,29970,Dylan Frittelli,$454677,33117666,12350000.0
2018,11,0,29454,Bernd Wiesberger,$428632,9377500,33485714.0
2018,12,0,39113,Shubhankar Sharma,$370607,9135683,27925000.0
2018,13,0,35225,Brandon Stone,$364939,21306414,15187500.0
2018,14,0,34709,Eddie Pepperell,$348317,34831666,
2018,15,0,34414,Chris Paisley,$289900,21690000,7300000.0
2018,16,0,52330,Dylan Meyer,$275109,27510880,
2018,17,0,35541,John Peterson,$251925,25192488,
2018,18,0,29936,Ryan Fox,$217903,16040325,5750000.0
2018,19,0,26908,Yuta Ikeda,$208922,6399300,14492857.0
2018,20,0,36326,David Lipsky,$194950,8120000,11375000.0
2018,21,0,39953,Chase Seiffert,$189000,18900000,
2018,22,0,29378,Daisuke Kataoka,$183363,7546286,10790000.0
2018,23,0,47574,Scott Strohmeyer,$177733,17773333,
2018,24,0,31273,Gavin Kyle Green,$175285,5928450,11600000.0
2018,25,0,51394,A.J. McInerney,$164923,16492333,
2018,26,0,23821,Yusaku Miyazato,$156336,4862200,10771428.0
2018,27,0,39384,Alex Kang,$150733,15073334,
2018,28,0,47989,Sam Horsfield,$137950,13795000,
2018,29,0,34579,Alexander Levy,$137500,0,13750000.0
2018,30,0,27324,Seungsu Han,$132603,13260333,
2018,31,0,26341,Wade Ormsby,$129750,0,12975000.0
2018,32,0,52375,Doug Ghim,$116527,11652700,
2018,33,0,26418,Adam Bland,$114500,0,11450000.0
2018,34,0,48887,Matt Wallace,$113125,11312500,
2018,35,0,39480,T.J. Vogel,$110021,11002084,
2018,36,0,40006,Erik van Rooyen,$109714,10971400,
2018,37,0,33974,Dean Burmester,$106854,2542560,8142857.0
2018,38,0,35174,Matthew Southgate,$103750,2425000,7950000.0
2018,39,0,46442,Maverick McNealy,$103624,10362370,
2018,40,0,34541,Poom Saksansin,$101900,2240000,7950000.0
2018,41,0,32367,Jorge Campillo,$91000,0,9100000.0
2018,42,0,21498,Hideto Tanihara,$90250,0,9025000.0
2018,42,0,33870,Ashun Wu,$90250,0,9025000.0
2018,44,0,25203,SSP Chawrasia,$86280,1428000,7200000.0
2018,45,0,47239,Phachara Khongwatmai,$86200,2870000,5750000.0
2018,46,0,32139,Danny Willett,$84000,8400000,
2018,47,0,33227,Hyun-woo Ryu,$79500,0,7950000.0
2018,48,0,48153,Matthieu Pavon,$79200,7920028,
2018,49,0,23797,Brett Rumford,$77817,2531700,5250000.0
2018,50,0,22000,Chris Wood,$73953,7395300,
2018,51,0,28300,Joost Luiten,$73000,0,7300000.0
2018,52,0,51766,Wyndham Clark,$68800,6880000,
2018,53,0,37249,Ryuko Tokimatsu,$66250,0,6625000.0
2018,54,0,29772,Michael Lorenzo-Vera,$65725,2010000,4562500.0
2018,55,0,24748,WC Liang,$64500,0,6450000.0
2018,55,0,35912,Haydn Porteous,$64500,0,6450000.0
2018,55,0,24459,Richard Sterne,$64500,0,6450000.0
2018,58,0,28258,K.T. Kim,$62900,6290000,
2018,59,0,29531,Richie Ramsay,$60500,0,6050000.0
2018,60,0,23063,Scott Hend,$60400,1365000,4675000.0
2018,61,0,34310,Alexander Björk,$59250,0,5925000.0
2018,62,0,29939,Fabrizio Zanotti,$59180,730500,5187500.0
2018,63,0,45157,Cam Davis,$56555,5655500,
2018,64,0,30261,Ryan Yip,$55889,5588857,
2018,65,0,47988,Nick Hardy,$54120,5412000,
2018,66,0,30736,Oscar Fraustro,$50804,5080444,
2018,67,0,34587,Chan Kim,$48250,0,4825000.0
2018,67,0,46464,Jordan L Smith,$48250,0,4825000.0
2018,69,0,24321,Kodai Ichihara,$47000,0,4700000.0
2018,70,0,29334,Jaco Ahlers,$46500,0,4650000.0
2018,71,0,29930,Mike Hendry,$46125,0,4612500.0
2018,72,0,31670,Matthew Griffin,$45625,0,4562500.0
2018,73,0,23969,Graeme Storm,$44625,0,4462500.0
2018,74,0,33115,Jinho Choi,$44516,4451563,
2018,75,0,36528,Yanwei Liu,$44250,0,4425000.0
2018,76,0,37452,Ashley Hall,$44000,0,4400000.0
2018,77,0,25349,Tim Wilkinson,$43927,4392683,
2018,78,0,28751,Andrew Dodt,$43750,0,4375000.0
2018,79,0,34697,Yi Cao,$43250,0,4325000.0
2018,80,0,32815,Masahiro Kawamura,$41375,4137500,
2018,81,0,27330,Josh Teater,$40040,4004000,
2018,82,0,40042,Tyler McCumber,$39000,3900000,
2018,83,0,54926,George Cunningham,$37743,3774250,
2018,84,0,20396,Lee Westwood,$37637,3763700,
2018,85,0,53165,Doc Redman,$36841,3684112,
2018,86,0,39251,Ryan Ruffels,$33394,3339350,
2018,87,0,39971,Sungjae Im,$33281,3328125,
2018,87,0,55752,Ben Kern,$33281,3328125,
2018,89,0,39524,Sean Crocker,$31000,3100000,
2018,89,0,35104,Tom Lewis,$31000,3100000,
2018,91,0,34554,Jung-gon Hwang,$30525,3052500,
2018,92,0,47238,Jazz Janewattananond,$28700,2870000,
2018,93,0,39004,Dru Love,$27305,2730500,
2018,94,0,39058,Lucas Herbert,$27161,2716100,
2018,95,0,33486,Roger Sloan,$26040,2604000,
2018,96,0,55412,Mickey DeMorat,$25426,2542560,
2018,96,0,39537,Chris Naegel,$25426,2542560,
2018,98,0,46404,Marcus Kinhult,$25317,2531700,
2018,98,0,26328,Shaun Norris,$25317,2531700,
2018,100,0,46046,Scottie Scheffler,$25080,2508000,
2018,101,0,48126,Calum Hill,$24692,2469200,
2018,102,0,36852,Jim Knous,$24480,2448000,
2018,102,0,51600,Jimmy Stanger,$24480,2448000,
2018,104,0,30907,Rhys Enoch,$24250,2425000,
2018,104,0,37447,Zander Lombard,$24250,2425000,
2018,106,0,36685,Cameron Wilson,$23959,2395900,
2018,107,0,32791,K.H. Lee,$23759,2375928,
2018,108,0,22080,Prayad Marksaeng,$22400,2240000,
2018,109,0,55573,John VanDerLaan,$21700,2170000,
2018,110,0,33667,Carlos Ortiz,$20789,2078880,
2018,111,0,27081,Seunghyuk Kim,$20628,2062750,
2018,111,0,36521,Young-han Song,$20628,2062750,
2018,113,0,35834,Hyungjoon Lee,$20350,2035000,
2018,114,0,34575,Adrian Otaegui,$20100,2010000,
2018,115,0,37380,Curtis Luck,$19491,1949100,
2018,116,0,46458,Andrew Dorn,$19046,1904600,
2018,117,0,47443,Junghwan Lee,$18038,1803750,
2018,118,0,48822,Sebastián Muñoz,$17675,1767500,
2018,119,0,39958,Jeunghun Wang,$17575,1757500,
2018,120,0,31109,Richard Lee,$16847,1684667,
2018,121,0,32698,Bobby Gates,$16083,1608250,
2018,122,0,26444,Juvic Pagunsan,$15540,1554000,
2018,123,0,51890,Greyson Sigg,$15302,1530160,
2018,124,0,51922,Sulman Raza,$15300,1530000,
2018,125,0,28593,Jesse Mueller,$15028,1502800,
2018,126,0,23409,James Driscoll,$14910,1491000,
2018,127,0,47483,Will Zalatoris,$14874,1487400,
2018,128,0,51997,Andrew Novak,$14850,1485000,
2018,129,0,23699,Danny Chia,$14770,1477000,
2018,130,0,50092,Zach Wright,$14632,1463200,
2018,131,0,24155,Ryan Hogue,$14348,1434800,
2018,132,0,28114,Dawie van der Walt,$14210,1421000,
2018,133,0,32775,Shugo Imahira,$14198,1419800,
2018,134,0,54781,Grant Hirschman,$14190,1419000,
2018,135,0,30163,Henrik Norlander,$14012,1401200,
2018,136,0,28420,Ryan Brehm,$13856,1385625,
2018,137,0,26497,Casey Wittenberg,$13464,1346400,
2018,138,0,32105,Nicholas Fung,$13160,1316000,
2018,139,0,39436,Joshua Creel,$12958,1295800,
2018,140,0,21633,Steve Allan,$12338,1233800,
2018,141,0,48319,Tom Whitney,$12095,1209500,
2018,142,0,52372,Cameron Champ,$11966,1196600,
2018,143,0,10375,Sean McCarty,$10730,1073000,
2018,144,0,49947,Taylor Moore,$9861,986133,
2018,144,0,27139,David Skinns,$9861,986133,
2018,146,0,27466,Spencer Levin,$9331,933100,
2018,147,0,28780,Nicholas Thompson,$8944,894400,
2018,148,0,35237,Santiago Rivas,$8784,878400,
2018,149,0,26392,Chris Wilson,$8733,873250,
2018,150,0,49403,Grady Brame,$8686,868600,
2018,151,0,51567,Will Cannon,$7840,784000,
2018,151,0,55420,Cooper Musselman,$7840,784000,
2018,153,0,55421,Chip McDaniel,$7595,759500,
2018,154,0,35819,Vince India,$7305,730500,
2018,155,0,54871,Grant Booth,$7174,717400,
2018,156,0,36724,Augusto Núñez,$6480,648000,
2018,157,0,33951,Julio Santos,$5760,576000,
2011,1,0,28237,Rory McIlroy,$2344609,190560938,43900000.0
2011,2,0,19825,Darren Clarke,$1491328,145207800,3925000.0
2011,3,0,27408,Martin Kaymer,$1339959,34420856,99575000.0
2011,4,0,20396,Lee Westwood,$1306946,97044565,33650000.0
2011,5,0,20859,Anders Hansen,$1195567,61706663,57850000.0
2011,6,0,25198,Francesco Molinari,$763887,15838700,60550000.0
2011,7,1,10944,Thomas Bjørn,$626739,41948920,20725000.0
2011,8,1,23814,Edoardo Molinari,$619224,39772421,22150000.0
2011,9,1,22792,Peter Hanson,$610780,43903028,17175000.0
2011,10,3,27072,Alvaro Quiros,$495317,36356700,13175000.0
2011,11,3,19958,Miguel Angel Jiménez,$486223,13272338,35350000.0
2011,12,3,33399,Adam Hadwin,$440752,44075221,
2011,13,3,33199,Matteo Manassero,$331783,13328325,19850000.0
2011,14,3,27896,Ross Fisher,$299885,16338466,13650000.0
2011,15,3,24512,Simon Dyson,$250333,18583295,6450000.0
2011,16,3,21284,Hiroyuki Fujita,$223300,13680000,8650000.0
2011,17,3,20832,Raphael Jacquelin,$209745,20974460,
2011,18,3,29289,S.Y. Noh,$207070,11907045,8800000.0
2011,19,3,26908,Yuta Ikeda,$198647,7164695,12700000.0
2011,20,3,20569,Richard Green,$193852,9035152,10350000.0
2011,21,3,27088,Johan Edfors,$136155,13615500,
2011,22,3,29223,Sam Saunders,$132525,13252500,
2011,23,3,26539,Robert Rock,$112757,11275695,
2011,24,3,27349,Alex Noren,$111208,6470800,4650000.0
2011,25,3,28937,George Coetzee,$109713,10971256,
2011,26,3,29670,Pablo Larrazabal,$105634,6863445,3700000.0
2011,27,3,28307,Matt Every,$105122,10512166,
2011,28,3,24494,Erik Compton,$95542,9554150,
2011,29,3,22896,Grégory Havret,$71007,7100711,
2011,30,3,33461,Morgan Hoffmann,$69131,6913143,
2011,31,3,22400,Hennie Otto,$68500,0,6850000.0
2011,32,3,24461,Thomas Aiken,$65500,0,6550000.0
2011,33,3,24083,Marcus Fraser,$55500,0,5550000.0
2011,34,3,25203,SSP Chawrasia,$50500,0,5050000.0
2011,35,3,29780,Do-Hoon Kim,$50436,5043600,
2011,36,3,23725,Brendan Jones,$45000,0,4500000.0
2011,37,3,20378,Mathias Grönberg,$42000,4200000,
2011,38,3,30924,Rhys Davies,$41500,0,4150000.0
2011,39,3,2076,Peter Senior,$40250,0,4025000.0
2011,40,3,29342,Jae-bum Park,$37500,0,3750000.0
2011,41,3,28259,Sangmoon Bae,$37351,3735100,
2011,42,3,31640,Gary Boyd,$36302,3630195,
2011,42,3,24957,Simon Khan,$36302,3630195,
2011,44,3,7707,Mike Small,$27152,2715200,
2011,45,3,26525,Grégory Bourdy,$23556,2355593,
2011,45,3,27910,Floris De Vries,$23556,2355593,
2011,45,3,25948,Richard McEvoy,$23556,2355593,
2011,48,3,21207,José Manuel Lara,$23526,2352584,
2011,49,3,27302,Garth Mulroy,$20800,2080000,
2011,50,3,20367,Fredrik Andersson Hed,$20571,2057111,
2011,50,3,20376,Stephen Gallacher,$20571,2057111,
2011,52,3,34360,Patrick Reed,$20058,2005800,
2011,53,3,28300,Joost Luiten,$19845,1984507,
2011,53,3,24077,Matthew Millar,$19845,1984507,
2011,55,3,23481,Marcel Siem,$19763,1976300,
2011,56,3,19904,Paul Lawrie,$19442,1944171,
2011,57,3,21461,Kenneth Ferrie,$18877,1887701,
2011,58,3,34554,Jung-gon Hwang,$18716,1871567,
2011,59,3,31114,Drew Weaver,$17732,1773200,
2011,60,3,26500,Alejandro Cañizares,$17469,1746929,
2011,61,3,26949,Josh Broadaway,$17357,1735650,
2011,62,3,25109,Christo Greyling,$17178,1717800,
2011,62,3,20940,Kenichi Kuboya,$17178,1717800,
2011,64,3,24219,Wes Heffernan,$16539,1653900,
2011,65,3,20574,Mathew Goggin,$16157,1615715,
2011,66,3,32874,Erick Justesen,$16088,1608750,
2011,67,3,24748,WC Liang,$15593,1559250,
2011,68,3,28308,Troy Kelly,$13542,1354200,
2011,69,3,21633,Steve Allan,$13380,1338000,
2011,70,3,20121,Todd Fischer,$12900,1290000,
2011,71,3,29222,Billy Hurley III,$12780,1278000,
2011,72,3,7363,Craig Bowden,$11864,1186364,
