YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# SAVES,# BUNKERS,TOTAL O/U PAR
1999,152,0,1619,Skip Kendall,46.7,85,182,71.0
1999,153,0,2131,Mike Springer,46.67,70,150,61.0
1999,153,0,2246,Duffy Waldorf,46.67,56,120,38.0
1999,155,0,7867,Woody Austin,46.58,68,146,51.0
1999,156,0,2101,Joey Sindelar,46.51,60,129,64.0
1999,157,0,6655,Geoffrey Sisk,46.32,63,136,68.0
1999,158,0,1261,Jay Delsing,46.21,61,132,56.0
1999,159,0,1418,Bill Glasson,46.09,53,115,46.0
1999,160,0,2023,Clarence Rose,46.05,35,76,32.0
1999,161,0,1266,Clark Dennis,45.86,72,157,81.0
1999,162,0,1945,Kenny Perry,45.69,53,116,41.0
1999,163,0,6064,Jeff Gallagher,45.66,79,173,74.0
1999,164,0,9011,David Duval,45.26,43,95,38.0
1999,165,0,7457,Steve Flesch,45.14,79,175,68.0
1999,166,0,12663,Phil Tataurangi,45.08,55,122,66.0
1999,167,0,1014,Fulton Allem,45.07,64,142,75.0
1999,168,0,20498,Briny Baird,44.96,58,129,56.0
1999,169,0,6581,David Sutherland,44.94,71,158,47.0
1999,170,0,1282,Trevor Dodds,44.12,75,170,82.0
1999,171,0,6140,Sean Murphy,44.09,56,127,60.0
1999,172,0,2279,Mark Wiebe,43.97,51,116,47.0
1999,173,0,1331,Rick Fehr,43.18,57,132,61.0
1999,174,0,1604,Steve Jurgensen,43.14,44,102,64.0
1999,175,0,1035,Tommy Armour III,42.94,70,163,72.0
1999,176,0,2133,Craig Stadler,42.35,36,85,42.0
1999,176,0,2267,D.A. Weibring,42.35,36,85,44.0
1999,178,0,21959,Ted Purdy,42.22,57,135,68.0
1999,179,0,10962,Bradley Hughes,42.11,64,152,68.0
1999,180,0,23349,Charles Warren,42.02,50,119,69.0
1999,181,0,1975,Tom Purtzer,40.96,34,83,38.0
1999,182,0,10963,Jimmy Green,40.88,56,137,66.0
1999,183,0,1219,John Cook,40.3,54,134,47.0
1999,184,0,1926,Steve Pate,40.27,60,149,71.0
1999,185,0,1633,Tom Kite,39.29,33,84,50.0
1999,186,0,12652,Cameron Beckman,38.81,52,134,71.0
1999,187,0,23623,Bo Van Pelt,38.6,44,114,72.0
1999,188,0,1705,Tim Loustalot,38.33,46,120,59.0
1999,189,0,2321,Fuzzy Zoeller,36.78,32,87,47.0
1999,190,0,1943,Chris Perry,35.43,62,175,75.0
1999,191,0,11123,Chris Couch,33.08,43,130,81.0
1999,192,0,6621,Joe Durant,31.09,37,119,88.0
1998,1,0,1334,Keith Fergus,71.01,49,69,8.0
1998,2,0,1761,Len Mattiace,69.81,148,212,38.0
1998,3,0,2214,Kirk Triplett,66.67,72,108,25.0
1998,4,0,2321,Fuzzy Zoeller,64.89,61,94,17.0
1998,5,0,10860,Justin Leonard,64.38,94,146,37.0
1998,6,0,1920,Craig Parry,63.01,46,73,27.0
1998,7,0,20229,Stewart Cink,62.91,95,151,35.0
1998,7,0,6527,Steve Stricker,62.91,95,151,40.0
1998,9,0,1766,Billy Mayfair,62.73,101,161,21.0
1998,10,0,6078,Esteban Toledo,61.54,96,156,33.0
1998,11,0,6575,Dudley Hart,60.9,81,133,32.0
1998,12,0,19881,Robert Damron,59.89,112,187,47.0
1998,13,0,2159,Curtis Strange,59.78,55,92,21.0
1998,14,0,1891,David Ogrin,59.41,120,202,56.0
1998,15,0,7235,John Morse,59.38,57,96,34.0
1998,16,0,2146,Payne Stewart,59.2,74,125,33.0
1998,16,0,2294,Willie Wood,59.2,74,125,37.0
1998,18,0,8553,Lee Porter,58.94,89,151,48.0
1998,19,0,1185,Brandel Chamblee,58.87,73,124,25.0
1998,20,0,2104,Jeff Sluman,58.72,101,172,41.0
1998,21,0,1035,Tommy Armour III,58.7,81,138,40.0
1998,22,0,6132,Sonny Skinner,58.62,85,145,40.0
1998,23,0,2023,Clarence Rose,58.19,103,177,46.0
1998,24,0,1249,John Daly,57.5,69,120,39.0
1998,25,0,6012,Greg Kraft,57.46,77,134,48.0
1998,26,0,2279,Mark Wiebe,57.42,89,155,39.0
1998,27,0,8537,J.P. Hayes,57.41,62,108,33.0
1998,28,0,1226,Fred Couples,57.29,55,96,27.0
1998,29,0,20098,Stuart Appleby,57.14,68,119,49.0
1998,29,0,1323,Brad Fabel,57.14,88,154,38.0
1998,31,0,1748,Doug Martin,57.07,105,184,62.0
1998,32,0,10569,Mike Brisky,56.99,110,193,74.0
1998,33,0,1353,Bruce Fleisher,56.91,70,123,40.0
1998,34,0,19824,Craig Barlow,56.69,72,127,38.0
1998,35,0,10423,Mike Weir,56.55,82,145,40.0
1998,36,0,1724,Jeff Maggert,56.38,84,149,32.0
1998,37,0,1619,Skip Kendall,56.29,94,167,36.0
1998,38,0,1098,Jay Don Blake,55.96,61,109,43.0
1998,39,0,20099,Doug Barron,55.94,80,143,47.0
1998,39,0,6581,David Sutherland,55.94,80,143,42.0
1998,41,0,1823,Larry Mize,55.81,72,129,41.0
1998,42,0,1941,Tom Pernice Jr.,55.63,79,142,49.0
1998,42,0,2239,Scott Verplank,55.63,84,151,51.0
1998,44,0,1553,John Huston,55.62,94,169,44.0
1998,45,0,1569,Peter Jacobsen,55.32,52,94,13.0
1998,46,0,2007,Larry Rinker,55.28,89,161,60.0
1998,47,0,6617,Brian Henninger,55.11,97,176,54.0
1998,48,0,6621,Joe Durant,55.0,66,120,42.0
1998,49,0,1378,David Frost,54.96,72,131,44.0
1998,50,0,6595,Kevin Sutherland,54.94,89,162,42.0
1998,51,0,8385,Omar Uresti,54.84,102,186,54.0
1998,52,0,20154,Guy Hill,54.67,82,150,54.0
1998,53,0,7457,Steve Flesch,54.61,77,141,38.0
1998,53,0,1475,Donnie Hammond,54.61,77,141,42.0
1998,55,0,1096,Phil Blackmar,54.44,92,169,63.0
1998,56,0,6004,Stephen Ames,54.39,31,57,23.0
1998,57,0,2241,Bobby Wadkins,54.3,82,151,51.0
1998,58,0,2267,D.A. Weibring,54.29,57,105,32.0
1998,59,0,2010,Loren Roberts,54.24,64,118,42.0
1998,60,0,1063,Ben Bates,54.23,77,142,44.0
1998,61,0,8375,Paul Stankowski,54.17,65,120,40.0
1998,62,0,1677,Tom Lehman,54.13,59,109,32.0
1998,63,0,7087,Hugh Royer III,54.12,92,170,40.0
1998,64,0,1175,Jim Carter,54.1,99,183,54.0
1998,64,0,1926,Steve Pate,54.1,66,122,41.0
1998,66,0,1361,Dan Forsman,54.05,60,111,44.0
1998,67,0,10809,Jim Furyk,53.99,88,163,38.0
1998,67,0,21007,Gabriel Hjertstedt,53.99,88,163,57.0
1998,69,0,2223,Bob Tway,53.8,85,158,38.0
1998,70,0,8339,Spike McRoy,53.76,93,173,59.0
1998,71,0,1266,Clark Dennis,53.6,67,125,45.0
1998,72,0,6090,Jim McGovern,53.59,82,153,44.0
1998,73,0,1201,Lennie Clements,53.54,68,127,62.0
1998,73,0,20094,Jonathan Kaye,53.54,53,99,27.0
1998,75,0,1810,Phil Mickelson,53.49,69,129,39.0
1998,76,0,1599,Steve Jones,53.45,62,116,32.0
1998,77,0,1329,Brad Faxon,53.38,79,148,62.0
1998,78,0,2218,Ted Tryba,53.23,99,186,45.0
1998,79,0,1723,Andrew Magee,53.16,84,158,47.0
1998,80,0,6214,Guy Boros,53.14,93,175,71.0
1998,81,0,8793,Tiger Woods,52.99,71,134,37.0
1998,82,0,1320,Bob Estes,52.94,81,153,50.0
1998,83,0,1219,John Cook,52.9,73,138,53.0
1998,84,0,1203,Russ Cochran,52.8,85,161,52.0
1998,85,0,1331,Rick Fehr,52.59,61,116,36.0
1998,86,0,8931,Glen Day,52.56,82,156,59.0
1998,87,0,1381,Fred Funk,52.54,93,177,53.0
1998,88,0,6270,Bobby Gage,52.5,42,80,26.0
1998,89,0,10585,Scott McCarron,52.47,85,162,52.0
1998,90,0,1905,Joe Ozaki,52.43,54,103,42.0
1998,91,0,1093,Ronnie Black,52.11,74,142,52.0
1998,92,0,1968,Nick Price,52.1,62,119,46.0
1998,93,0,1527,Scott Hoch,51.88,83,160,49.0
1998,94,0,6567,Vijay Singh,51.83,85,164,54.0
1998,95,0,12663,Phil Tataurangi,51.69,61,118,44.0
1998,96,0,6613,Tommy Tolles,51.66,78,151,56.0
1998,97,0,12782,Tim Herron,51.59,81,157,54.0
1998,97,0,2002,John Riegger,51.59,65,126,48.0
1998,99,0,1161,Mark Calcavecchia,51.57,82,159,60.0
1998,100,0,2133,Craig Stadler,51.38,56,109,31.0
1998,101,0,10457,Frank Nobilo,51.24,62,121,51.0
1998,102,0,7569,Mark Carnevale,51.23,83,162,59.0
1998,103,0,6791,Mark Wurtz,51.22,42,82,35.0
1998,104,0,1072,Chip Beck,50.86,59,116,45.0
1998,105,0,1408,Kelly Gibson,50.85,90,177,54.0
1998,106,0,1706,Davis Love III,50.82,62,122,40.0
1998,107,0,1385,Jim Gallagher Jr.,50.79,64,126,42.0
1998,108,0,6522,Ernie Els,50.75,34,67,28.0
1998,109,0,7749,Brett Quigley,50.7,72,142,36.0
1998,110,0,1157,Tom Byrum,50.59,86,170,68.0
1998,111,0,1139,Olin Browne,50.36,69,137,51.0
1998,112,0,6643,Paul Goydos,50.31,80,159,58.0
1998,113,0,6315,Pete Jordan,50.29,87,173,69.0
1998,114,0,1042,Paul Azinger,50.0,55,110,42.0
1998,114,0,1414,Bob Gilder,50.0,85,170,66.0
1998,114,0,1549,Mike Hulbert,50.0,75,150,52.0
1998,114,0,1717,Sandy Lyle,50.0,40,80,32.0
1998,114,0,1797,Rocco Mediate,50.0,62,124,45.0
1998,119,0,21805,Harrison Frazar,49.66,72,145,51.0
1998,120,0,1261,Jay Delsing,49.65,70,141,64.0
1998,120,0,1510,Nolan Henke,49.65,70,141,69.0
1998,120,0,10733,Kent Jones,49.65,71,143,47.0
1998,120,0,1685,J.L. Lewis,49.65,70,141,30.0
1998,124,0,1996,Mike Reid,49.59,61,123,51.0
1998,125,0,1068,Andy Bean,49.45,45,91,37.0
1998,126,0,6332,Neal Lancaster,49.43,87,176,62.0
1998,127,0,1132,Mark Brooks,49.35,76,154,55.0
1998,128,0,1306,David Edwards,49.33,74,150,62.0
1998,129,0,2206,David Toms,49.23,64,130,56.0
1998,130,0,1607,Brian Kamm,49.18,60,122,36.0
1998,131,0,1533,P.H. Horgan III,49.16,88,179,65.0
1998,132,0,11032,Frank Lickliter II,49.15,87,177,70.0
1998,133,0,1457,Jay Haas,49.14,57,116,43.0
1998,134,0,6251,Chris DiMarco,49.11,83,169,52.0
1998,135,0,9011,David Duval,49.09,54,110,30.0
1998,136,0,2101,Joey Sindelar,48.77,79,162,59.0
1998,137,0,2245,Grant Waite,48.59,69,142,51.0
1998,138,0,1960,Don Pooley,48.51,49,101,50.0
1998,139,0,1887,Mark O'Meara,48.48,48,99,46.0
1998,140,0,21584,Richie Coughlan,48.41,76,157,54.0
1998,141,0,1024,Billy Andrade,48.15,91,189,68.0
1998,142,0,1928,Corey Pavin,48.08,50,104,47.0
1998,143,0,7101,Dave Stockton Jr.,47.87,45,94,40.0
1998,144,0,2135,Mike Standly,47.85,78,163,64.0
1998,145,0,8075,Jerry Kelly,47.73,84,176,70.0
1998,146,0,6064,Jeff Gallagher,47.71,73,153,75.0
1998,147,0,12660,Jesper Parnevik,47.66,61,128,48.0
1998,148,0,2106,Chris Smith,47.59,79,166,60.0
1998,148,0,2170,Hal Sutton,47.59,69,145,44.0
1998,150,0,12645,Brent Geiberger,47.56,78,164,58.0
1998,151,0,1468,Gary Hallberg,47.47,47,99,36.0
1998,152,0,1006,John Adams,47.46,56,118,47.0
1998,153,0,1705,Tim Loustalot,47.42,46,97,39.0
1998,154,0,1707,Steve Lowery,47.41,64,135,55.0
1998,155,0,1302,R.W. Eaks,47.4,82,173,81.0
1998,156,0,1133,Billy Ray Brown,47.37,45,95,47.0
1998,157,0,2131,Mike Springer,47.15,91,193,65.0
1998,158,0,6044,Scott Gump,46.76,65,139,56.0
1998,159,0,1943,Chris Perry,46.56,88,189,74.0
1998,160,0,1060,Dave Barr,45.98,40,87,31.0
1998,161,0,1191,Barry Cheesman,45.83,77,168,75.0
1998,162,0,8993,Franklin Langham,45.77,65,142,65.0
1998,163,0,10195,Tim Conley,45.61,52,114,56.0
1998,164,0,1577,Lee Janzen,45.45,55,121,52.0
1998,165,0,2008,Lee Rinker,45.39,69,152,62.0
1998,166,0,1376,Bob Friend,44.96,58,129,58.0
1998,167,0,10213,Dicky Pride,44.9,44,98,55.0
1998,168,0,10207,Jimmy Johnston,44.79,43,96,52.0
1998,169,0,7753,Kevin Wentworth,44.72,55,123,50.0
1998,170,0,1326,Nick Faldo,44.68,42,94,40.0
1998,171,0,1771,Blaine McCallister,44.59,70,157,54.0
1998,172,0,1604,Steve Jurgensen,44.09,56,127,54.0
1998,173,0,21631,Iain Steel,43.24,48,111,56.0
1998,174,0,1116,Michael Bradley,43.22,51,118,53.0
1998,175,0,7707,Mike Small,42.99,46,107,54.0
1998,176,0,21593,Keith Nolan,42.86,36,84,33.0
1998,177,0,8545,Glen Hnatiuk,42.57,63,148,62.0
1998,178,0,2099,Scott Simpson,42.42,42,99,51.0
1998,179,0,2246,Duffy Waldorf,42.11,48,114,49.0
1998,180,0,6056,Jim Estes,42.06,45,107,56.0
1998,181,0,1014,Fulton Allem,41.59,47,113,53.0
1998,182,0,1282,Trevor Dodds,40.96,77,188,83.0
1998,183,0,1388,Robert Gamez,40.57,43,106,52.0
1998,184,0,19883,Joe Daley,40.37,44,109,60.0
1998,185,0,1945,Kenny Perry,40.31,52,129,58.0
1998,186,0,10962,Bradley Hughes,36.59,30,82,45.0
1998,187,0,1633,Tom Kite,36.17,34,94,47.0
1998,188,0,12755,Vance Veazey,36.11,39,108,61.0
1991,1,89,1235,Ben Crenshaw,64.91,74,114,-7.00
1991,2,91,2049,Gene Sauers,62.5,90,144,+3.00
1991,3,97,2104,Jeff Sluman,62.43,113,181,-10.00
1991,4,97,2255,Denis Watson,61.9,65,105,+2.00
1991,5,97,1946,Peter Persons,61.88,99,160,-7.00
1991,6,98,1378,David Frost,61.36,108,176,-13.00
1991,7,98,1495,Morris Hatalsky,61.11,99,162,-12.00
1991,8,122,1355,Raymond Floyd,59.18,58,98,-7.00
1991,9,122,1201,Lennie Clements,59.15,42,71,-6.00
1991,10,122,1161,Mark Calcavecchia,59.12,81,137,E
1991,11,122,6006,JC Anderson,58.82,60,102,-12.00
1991,12,125,6575,Dudley Hart,58.39,87,149,+3.00
1991,13,126,1444,Ken Green,58.19,103,177,+8.00
1991,14,126,1303,Bob Eastwood,57.89,77,133,+6.00
1991,15,127,6284,Jim Hallet,57.83,96,166,-2.00
1991,16,127,2242,Lanny Wadkins,57.82,85,147,-7.00
1991,17,127,2033,Dave Rummells,57.8,100,173,-2.00
1991,18,127,1288,Ed Dougherty,57.61,106,184,-11.00
1991,19,127,1154,Bill Buttner,57.43,85,148,+1.00
1991,20,127,1577,Lee Janzen,57.42,120,209,-16.00
1991,21,127,2257,Brian Watts,57.35,78,136,+9.00
1991,22,134,2214,Kirk Triplett,56.82,75,132,+6.00
1991,23,134,1307,Joel Edwards,56.69,72,127,-7.00
1991,23,134,1706,Davis Love III,56.69,89,157,-16.00
1991,25,134,1093,Ronnie Black,56.67,68,120,+2.00
1991,26,134,1928,Corey Pavin,56.65,98,173,-28.00
1991,27,136,1559,Hale Irwin,56.31,58,103,-8.00
1991,28,136,2294,Willie Wood,56.3,67,119,+11.00
1991,29,136,2241,Bobby Wadkins,56.25,108,192,+1.00
1991,30,137,1024,Billy Andrade,56.22,104,185,-21.00
1991,31,137,1226,Fred Couples,56.19,59,105,-12.00
1991,32,137,1049,Ian Baker-Finch,56.15,73,130,+2.00
1991,33,137,1790,Pat McGowan,56.12,55,98,+1.00
1991,34,137,1219,John Cook,56.1,69,123,-5.00
1991,35,137,2190,Doug Tewell,56.07,60,107,+2.00
1991,35,137,6577,John Wilson,56.07,97,173,+8.00
1991,37,137,1072,Chip Beck,55.86,81,145,-25.00
1991,38,137,2010,Loren Roberts,55.69,93,167,-19.00
1991,39,137,2225,Howard Twitty,55.62,94,169,-19.00
1991,40,137,1390,Buddy Gardner,55.56,95,171,-2.00
1991,41,142,2230,Stan Utley,55.49,91,164,-3.00
1991,42,142,1197,Bobby Clampett,55.48,86,155,-10.00
1991,43,142,1607,Brian Kamm,55.46,66,119,+3.00
1991,44,142,1846,Jodie Mudd,55.45,61,110,+7.00
1991,45,142,2267,D.A. Weibring,55.2,69,125,+7.00
1991,46,142,1549,Mike Hulbert,55.13,86,156,-12.00
1991,47,142,1639,Kenny Knox,54.86,96,175,-4.00
1991,48,142,1385,Jim Gallagher Jr.,54.85,113,206,-8.00
1991,49,142,1835,Tommy Moore,54.72,58,106,-7.00
1991,50,142,1553,John Huston,54.65,94,172,-20.00
1991,51,142,1766,Billy Mayfair,54.64,100,183,-21.00
1991,52,142,1569,Peter Jacobsen,54.55,60,110,E
1991,53,143,1306,David Edwards,54.49,91,167,-16.00
1991,54,143,1200,Keith Clearwater,54.44,98,180,-13.00
1991,54,143,1249,John Daly,54.44,92,169,-3.00
1991,56,143,1701,Bob Lohr,54.03,67,124,+3.00
1991,57,145,1458,Jerry Haas,53.8,85,158,+11.00
1991,58,145,2146,Payne Stewart,53.64,59,110,-12.00
1991,59,145,1323,Brad Fabel,53.57,75,140,-3.00
1991,60,145,1346,Ed Fiori,53.55,83,155,-6.00
1991,61,145,1060,Dave Barr,53.33,72,135,-11.00
1991,61,145,1320,Bob Estes,53.33,88,165,+10.00
1991,63,145,2223,Bob Tway,53.1,60,113,-13.00
1991,64,145,1329,Brad Faxon,52.91,100,189,-5.00
1991,65,146,1557,John Inman,52.81,94,178,-11.00
1991,66,146,1968,Nick Price,52.78,76,144,+7.00
1991,67,146,2111,Mike Smith,52.67,79,150,+7.00
1991,68,146,2311,Kim Young,52.58,51,97,+16.00
1991,69,146,1042,Paul Azinger,52.55,72,137,-18.00
1991,70,146,1068,Andy Bean,52.52,73,139,-3.00
1991,71,146,1736,Roger Maltbie,52.43,54,103,+13.00
1991,72,146,1823,Larry Mize,52.41,76,145,-24.00
1991,73,146,1006,John Adams,52.34,67,128,+10.00
1991,74,147,1475,Donnie Hammond,52.24,70,134,+2.00
1991,75,147,1876,Greg Norman,52.21,59,113,-8.00
1991,76,147,2303,Robert Wrenn,52.14,73,140,-8.00
1991,77,148,2195,Leonard Thompson,51.91,68,131,E
1991,78,148,1168,David Canipe,51.83,85,164,+4.00
1991,79,148,1887,Mark O'Meara,51.61,64,124,-10.00
1991,80,148,1381,Fred Funk,51.57,82,159,-1.00
1991,81,148,6034,Marco Dawson,51.56,66,128,-1.00
1991,81,148,1755,Dick Mast,51.56,66,128,+11.00
1991,83,148,1457,Jay Haas,51.54,67,130,+3.00
1991,84,148,2007,Larry Rinker,51.52,68,132,-2.00
1991,85,148,2041,Bill Sander,51.47,70,136,+5.00
1991,86,148,2100,Tim Simpson,51.26,61,119,-15.00
1991,87,148,6016,Brad Lardon,51.2,64,125,+13.00
1991,88,148,1527,Scott Hoch,51.19,86,168,-2.00
1991,89,148,2159,Curtis Strange,51.16,66,129,-2.00
1991,90,148,1499,Mark Hayes,51.0,51,100,+12.00
1991,91,148,1958,Dan Pohl,50.96,53,104,-10.00
1991,92,148,1938,David Peoples,50.94,81,159,-20.00
1991,93,148,1040,Emlyn Aubrey,50.87,88,173,+5.00
1991,94,148,1039,Perry Arthur,50.83,61,120,+6.00
1991,95,148,1157,Tom Byrum,50.75,101,199,+2.00
1991,96,148,2185,Lance Ten Broeck,50.72,35,69,+3.00
1991,97,148,2292,Bob Wolcott,50.67,114,225,-17.00
1991,98,148,2279,Mark Wiebe,50.64,79,156,+2.00
1991,99,148,2321,Fuzzy Zoeller,50.54,47,93,-6.00
1991,100,148,1878,Andy North,50.53,48,95,+2.00
1991,101,148,6579,Craig Rudolph,50.35,71,141,+5.00
1991,102,148,1926,Steve Pate,50.33,77,153,-11.00
1991,103,148,1599,Steve Jones,50.3,84,167,-6.00
1991,104,148,1414,Bob Gilder,50.0,60,120,-1.00
1991,104,148,1468,Gary Hallberg,50.0,72,144,-7.00
1991,104,148,1626,Karl Kimball,50.0,67,134,+14.00
1991,104,148,2186,Brian Tennyson,50.0,81,162,+14.00
1991,108,205,2201,Jim Thorpe,49.65,70,141,+4.00
1991,109,205,1723,Andrew Magee,49.62,66,133,-7.00
1991,110,205,1996,Mike Reid,49.53,53,107,-11.00
1991,111,205,1014,Fulton Allem,49.52,52,105,-3.00
1991,112,205,1435,Wayne Grady,49.45,45,91,-5.00
1991,113,205,1098,Jay Don Blake,49.38,80,162,-1.00
1991,114,205,2090,Tom Sieckmann,49.34,75,152,+3.00
1991,115,206,1313,Steve Elkington,49.28,68,138,-12.00
1991,116,206,1129,Bill Britton,49.24,65,132,+5.00
1991,117,206,1156,Curt Byrum,49.11,83,169,+8.00
1991,117,206,1261,Jay Delsing,49.11,83,169,+6.00
1991,119,206,1510,Nolan Henke,49.08,80,163,-6.00
1991,120,206,2101,Joey Sindelar,48.99,73,149,+17.00
1991,121,208,2196,Robert Thompson,48.84,63,129,+16.00
1991,122,208,1975,Tom Purtzer,48.59,69,142,-7.00
1991,123,208,1196,Brian Claar,48.54,100,206,+12.00
1991,124,208,1106,Jim Booros,48.45,94,194,+2.00
1991,125,208,2256,Tom Watson,48.31,43,89,+2.00
1991,126,209,6118,Greg Bruckner,48.17,79,164,+10.00
1991,127,209,6571,Bryan Norton,48.15,52,108,+7.00
1991,128,209,2135,Mike Standly,48.1,76,158,+9.00
1991,129,209,2067,Ted Schulz,48.03,73,152,+4.00
1991,130,209,1078,Jim Benepe,47.95,70,146,+15.00
1991,131,210,1715,Mark Lye,47.89,68,142,-5.00
1991,132,211,1984,Sam Randolph,47.5,57,120,-1.00
1991,133,212,1331,Rick Fehr,47.33,71,150,-3.00
1991,134,212,6197,Michael Allen,47.24,77,163,+17.00
1991,134,212,6048,Dicky Thompson,47.24,60,127,+15.00
1991,136,212,2167,Mike Sullivan,47.06,64,136,+5.00
1991,137,213,1133,Billy Ray Brown,46.91,76,162,+4.00
1991,138,214,1143,Brad Bryant,46.56,61,131,+16.00
1991,138,214,1185,Brandel Chamblee,46.56,61,131,+15.00
1991,140,214,1690,Bruce Lietzke,46.49,53,114,-13.00
1991,141,215,2131,Mike Springer,46.32,63,136,-1.00
1991,142,216,6090,Jim McGovern,45.96,74,161,-7.00
1991,143,217,6072,Greg Whisman,45.86,61,133,+5.00
1991,144,217,1725,John Mahaffey,45.8,60,131,+11.00
1991,145,217,1142,Bart Bryant,45.71,64,140,+1.00
1991,146,217,1151,Clark Burroughs,45.68,37,81,-1.00
1991,147,217,1203,Russ Cochran,45.65,63,138,+2.00
1991,148,217,1682,Wayne Levi,45.53,56,123,+5.00
1991,149,217,1388,Robert Gamez,45.52,66,145,-10.00
1991,150,221,6010,Brad Bell,45.3,53,117,-6.00
1991,151,221,1837,Gil Morgan,45.11,60,133,E
1991,152,221,1132,Mark Brooks,45.09,78,173,-8.00
1991,153,221,1971,Dillard Pruitt,44.92,53,118,+3.00
1991,154,221,1361,Dan Forsman,44.88,57,127,+8.00
1991,155,221,1662,Greg Ladehoff,44.83,39,87,+1.00
1991,156,221,2322,Richard Zokol,44.74,51,114,+5.00
1991,157,221,1797,Rocco Mediate,44.63,54,121,-2.00
1991,158,221,2224,Greg Twiggs,44.53,57,128,-5.00
1991,159,221,1550,Ed Humenik,44.52,69,155,-6.00
1991,160,224,2246,Duffy Waldorf,44.38,75,169,+2.00
1991,161,224,1771,Blaine McCallister,44.37,63,142,+1.00
1991,162,224,2170,Hal Sutton,44.32,78,176,-9.00
1991,163,224,1943,Chris Perry,44.22,65,147,+1.00
1991,164,225,1469,Dan Halldorson,43.92,65,148,+12.00
1991,165,229,1633,Tom Kite,43.28,58,134,-15.00
1991,166,229,1945,Kenny Perry,43.2,54,125,+1.00
1991,167,229,6140,Sean Murphy,43.08,56,130,E
1991,168,229,6332,Neal Lancaster,43.02,77,179,E
1991,169,229,6573,Brandt Jobe,43.01,40,93,+10.00
1991,170,229,1266,Clark Dennis,42.96,58,135,+13.00
1991,170,229,6581,David Sutherland,42.96,58,135,+13.00
1991,172,240,1284,Mike Donald,42.78,80,187,-3.00
1991,173,240,1724,Jeff Maggert,42.77,68,159,+5.00
1991,174,240,1035,Tommy Armour III,42.57,63,148,-2.00
1991,175,240,2148,Ray Stewart,42.05,74,176,+6.00
1991,176,240,1282,Trevor Dodds,42.0,63,150,-1.00
1991,177,240,2099,Scott Simpson,41.76,38,91,-1.00
1991,178,241,2054,Ken Schall,41.13,51,124,-5.00
1991,179,242,2239,Scott Verplank,40.68,48,118,-26.00
1991,180,242,2298,Jim Woodward,40.63,52,128,+14.00
1991,181,270,1191,Barry Cheesman,39.66,46,116,+10.00
1991,182,270,6044,Scott Gump,38.89,56,144,E
1991,183,271,2133,Craig Stadler,38.46,40,104,-17.00
1991,184,273,1112,Charlie Bowles,38.24,52,136,+12.00
1991,185,283,2095,Larry Silveira,37.31,50,134,+16.00
1991,186,283,2023,Clarence Rose,36.94,41,111,+8.00
1991,187,283,1783,Mark McCumber,36.55,53,145,+6.00
1991,188,286,6150,Carl Cooper,36.3,53,146,+4.00
1991,189,286,1096,Phil Blackmar,35.81,53,148,-5.00
1996,1,0,6066,Gary Rusnak,64.03,89,139,35.0
1996,2,0,2104,Jeff Sluman,63.4,97,153,22.0
1996,3,0,6012,Greg Kraft,63.33,76,120,42.0
1996,4,0,8931,Glen Day,63.19,103,163,33.0
1996,5,0,10860,Justin Leonard,62.64,114,182,36.0
1996,6,0,1435,Wayne Grady,61.7,58,94,29.0
1996,7,0,12660,Jesper Parnevik,61.39,62,101,12.0
1996,8,0,1810,Phil Mickelson,61.32,65,106,22.0
1996,9,0,8075,Jerry Kelly,61.2,112,183,39.0
1996,10,0,1329,Brad Faxon,61.15,96,157,33.0
1996,11,0,1378,David Frost,60.83,73,120,31.0
1996,12,0,1876,Greg Norman,60.76,48,79,18.0
1996,13,0,2267,D.A. Weibring,60.24,50,83,30.0
1996,14,0,6567,Vijay Singh,60.0,99,165,28.0
1996,15,0,6522,Ernie Els,59.63,65,109,27.0
1996,16,0,1381,Fred Funk,59.54,103,173,44.0
1996,17,0,2146,Payne Stewart,59.24,93,157,39.0
1996,18,0,8993,Franklin Langham,59.09,91,154,60.0
1996,18,0,1891,David Ogrin,59.09,104,176,39.0
1996,20,0,6613,Tommy Tolles,58.94,89,151,38.0
1996,21,0,1161,Mark Calcavecchia,58.87,83,141,32.0
1996,22,0,1346,Ed Fiori,58.82,50,85,28.0
1996,22,0,1510,Nolan Henke,58.82,90,153,32.0
1996,22,0,1823,Larry Mize,58.82,70,119,32.0
1996,25,0,1006,John Adams,58.73,74,126,31.0
1996,26,0,1975,Tom Purtzer,58.39,80,137,11.0
1996,27,0,6577,John Wilson,58.27,81,139,41.0
1996,28,0,1040,Emlyn Aubrey,58.18,64,110,41.0
1996,29,0,12782,Tim Herron,58.14,100,172,32.0
1996,30,0,1928,Corey Pavin,57.89,66,114,25.0
1996,31,0,1042,Paul Azinger,57.55,80,139,37.0
1996,31,0,2049,Gene Sauers,57.55,80,139,51.0
1996,33,0,1093,Ronnie Black,57.46,77,134,34.0
1996,34,0,1235,Ben Crenshaw,57.43,58,101,38.0
1996,35,0,2159,Curtis Strange,57.38,70,122,26.0
1996,36,0,1116,Michael Bradley,57.36,74,129,33.0
1996,37,0,1226,Fred Couples,57.32,47,82,3.0
1996,38,0,1313,Steve Elkington,57.28,59,103,21.0
1996,39,0,1577,Lee Janzen,57.05,89,156,45.0
