YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL SG:T,TOTAL SG:T2G,TOTAL SG:P,MEASURED ROUNDS
2016,63,0,27129,Luke List,0.436,28.364,46.1,-17.737,65
2016,64,0,32757,Patton Kizzire,0.403,30.205,-2.952,33.154,75
2016,65,0,2206,David Toms,0.38,20.523,13.375,7.145,54
2016,66,0,23983,Luke Donald,0.378,22.308,13.546,8.761,59
2016,67,0,24140,Sean O'Hair,0.371,31.161,13.685,17.474,84
2016,68,0,26951,Johnson Wagner,0.368,27.996,7.265,20.728,76
2016,69,0,29222,Billy Hurley III,0.348,20.559,-4.963,25.52,59
2016,70,0,46440,Smylie Kaufman,0.344,24.741,16.631,8.107,72
2016,71,0,33448,Justin Thomas,0.32,24.034,37.927,-13.896,75
2016,72,0,30711,Colt Knost,0.318,22.586,-5.47,28.051,71
2016,73,0,36699,Patrick Rodgers,0.311,22.099,35.814,-13.719,71
2016,74,0,27936,Martin Laird,0.306,21.713,10.51,11.202,71
2016,75,0,33141,Keegan Bradley,0.298,18.777,58.524,-39.747,63
2016,75,0,34264,Hudson Swafford,0.298,27.408,8.542,18.864,92
2016,77,0,24846,Ricky Barnes,0.295,23.56,-7.268,30.827,80
2016,78,0,29926,Danny Lee,0.268,19.052,34.748,-15.698,71
2016,79,0,34409,David Lingmerth,0.261,15.659,12.382,3.274,60
2016,80,0,22371,Aaron Baddeley,0.257,19.25,-24.713,43.961,75
2016,81,0,29518,Brendan Steele,0.255,17.624,37.391,-19.769,69
2016,82,0,27466,Spencer Levin,0.238,19.517,18.819,0.696,82
2016,83,0,25834,Daniel Summerhays,0.236,18.619,-28.13,46.747,79
2016,84,0,34431,Robert Streb,0.21,13.857,40.019,-26.163,66
2016,85,0,24357,K.J. Choi,0.204,13.662,-9.74,23.403,67
2016,86,0,23541,Ben Crane,0.202,13.346,-1.815,15.16,66
2016,87,0,25818,Scott Piercy,0.187,12.175,31.141,-18.967,65
2016,88,0,29476,Kyle Reifers,0.177,17.143,5.525,11.617,97
2016,89,0,20098,Stuart Appleby,0.176,11.639,-1.65,13.289,66
2016,89,0,30110,Kyle Stanley,0.176,13.91,22.009,-8.1,79
2016,91,0,27644,Brian Harman,0.169,15.534,-27.23,42.762,92
2016,92,0,8075,Jerry Kelly,0.167,10.027,22.875,-12.848,60
2016,93,0,24461,Thomas Aiken,0.156,7.464,7.181,0.284,48
2016,94,0,30692,Scott Stallings,0.138,8.666,27.888,-19.225,63
2016,95,0,29725,Tony Finau,0.128,9.997,16.832,-6.838,78
2016,95,0,6567,Vijay Singh,0.128,8.342,14.431,-6.09,65
2016,97,0,27214,Kevin Streelman,0.124,7.932,28.794,-20.863,64
2016,97,0,37189,Harold Varner III,0.124,9.9,38.489,-28.59,80
2016,99,0,27963,Chris Stroud,0.121,8.374,-2.006,10.38,69
2016,100,0,27436,Graham DeLaet,0.12,7.081,20.45,-13.371,59
2016,101,0,35545,Blayne Barber,0.099,7.319,6.541,0.776,74
2016,102,0,26289,Boo Weekley,0.082,5.822,21.797,-15.978,71
2016,103,0,21731,Freddie Jacobson,0.072,5.214,-29.827,35.039,72
2016,104,0,31420,Anirban Lahiri,0.068,3.244,4.203,-0.959,48
2016,105,0,30163,Henrik Norlander,0.063,3.356,1.262,2.092,53
2016,106,0,20229,Stewart Cink,0.062,3.014,22.528,-19.512,49
2016,107,0,35879,Kelly Kraft,0.058,2.601,-6.702,9.302,45
2016,108,0,34262,Jon Curran,0.053,4.449,-29.744,34.19,84
2016,109,0,29485,Brett Stegmaier,0.048,3.602,8.144,-4.545,75
2016,110,0,23325,Vaughn Taylor,0.033,2.222,30.611,-28.391,67
2016,111,0,29289,S.Y. Noh,0.026,1.821,-10.297,12.116,69
2016,112,0,33413,Ben Martin,0.023,1.813,-9.392,11.202,80
2016,113,0,29479,Scott Brown,0.011,0.767,0.033,0.734,70
2016,114,0,27974,Sung Kang,0.004,0.285,-13.321,13.606,73
2016,115,0,28132,Tyrone Van Aswegen,-0.009,-0.791,4.855,-5.648,88
2016,116,0,6522,Ernie Els,-0.024,-1.321,-23.983,22.659,56
2016,116,0,33419,Cameron Tringale,-0.024,-1.683,-5.687,4.003,70
2016,118,0,28679,Fabián Gómez,-0.037,-2.672,-18.19,15.516,73
2016,119,0,33410,Andrew Landry,-0.04,-1.325,-22.916,21.591,33
2016,120,0,34174,John Huh,-0.051,-4.033,10.748,-14.782,79
2016,121,0,20766,Padraig Harrington,-0.067,-2.966,12.085,-15.051,44
2016,122,0,25493,Nick Taylor,-0.068,-4.465,5.695,-10.16,66
2016,123,0,32150,Michael Thompson,-0.072,-3.904,4.273,-8.18,54
2016,124,0,27895,Jonas Blixt,-0.086,-5.866,-41.677,35.81,68
2016,125,0,34265,Will Wilcox,-0.089,-5.074,-3.544,-1.533,57
2016,126,0,31560,Brian Stuard,-0.093,-5.554,-4.215,-1.34,60
2016,127,0,35300,Andrew Loupe,-0.115,-7.682,-26.449,18.765,67
2016,128,0,33461,Morgan Hoffmann,-0.116,-6.839,-19.132,12.291,59
2016,129,0,33418,Shawn Stefani,-0.144,-11.101,14.737,-25.84,77
2016,130,0,39975,Michael Kim,-0.147,-12.632,-36.34,23.706,86
2016,131,0,25572,Graeme McDowell,-0.178,-8.028,0.936,-8.967,45
2016,132,0,22046,Geoff Ogilvy,-0.187,-9.374,12.473,-21.846,50
2016,133,0,34563,Chesson Hadley,-0.196,-13.137,-0.25,-12.889,67
2016,134,0,32448,James Hahn,-0.199,-13.943,3.043,-16.989,70
2016,135,0,29268,Bronson Burgoon,-0.2,-13.032,-13.179,0.145,65
2016,136,0,31557,Jim Herman,-0.207,-14.676,7.888,-22.564,71
2016,137,0,37454,Whee Kim,-0.209,-13.59,0.618,-14.208,65
2016,138,0,36801,Mark Hubbard,-0.216,-17.9,-40.447,22.546,83
2016,139,0,24507,Jason Bohn,-0.22,-12.957,-14.869,1.909,59
2016,140,0,25892,Steve Wheatcroft,-0.221,-15.477,-26.218,10.738,70
2016,141,0,29223,Sam Saunders,-0.232,-11.837,-14.92,3.082,51
2016,142,0,29745,Tyler Aldridge,-0.24,-16.062,-7.384,-8.682,67
2016,143,0,28114,Dawie van der Walt,-0.274,-15.357,-11.918,-3.442,56
2016,144,0,27942,Rob Oppenheim,-0.298,-15.2,-13.271,-1.931,51
2016,145,0,24912,Will MacKenzie,-0.304,-20.047,11.597,-31.646,66
2016,146,0,35732,Wes Roach,-0.316,-13.568,-26.447,12.878,43
2016,147,0,35532,Tom Hoge,-0.323,-20.359,-15.981,-4.381,63
2016,148,0,26300,Matt Jones,-0.324,-20.426,-0.67,-19.755,63
2016,149,0,35451,Scott Pinckney,-0.325,-23.102,-18.59,-4.514,71
2016,150,0,23638,Brendon de Jonge,-0.332,-21.612,-31.739,10.126,65
2016,151,0,32640,Troy Merritt,-0.364,-23.679,-39.507,15.828,65
2016,152,0,27770,Camilo Villegas,-0.369,-26.19,-40.585,14.392,71
2016,153,0,40058,Zac Blair,-0.37,-29.953,-45.76,15.806,81
2016,154,0,25240,D.A. Points,-0.406,-15.833,7.413,-23.247,39
2016,155,0,20572,Rod Pampling,-0.426,-15.78,1.81,-17.59,37
2016,156,0,31416,Derek Fathauer,-0.435,-33.022,-60.078,27.054,76
2016,157,0,35539,Luke Guthrie,-0.444,-19.968,-38.137,18.169,45
2016,158,0,25720,Chad Collins,-0.452,-28.942,-28.67,-0.273,64
2016,159,0,20691,Greg Owen,-0.453,-31.289,36.847,-68.137,69
2016,160,0,29720,Andres Gonzales,-0.462,-29.552,-30.019,0.466,64
2016,161,0,32876,Martin Piller,-0.479,-22.494,-46.852,24.357,47
2016,162,0,28158,Steve Marino,-0.487,-27.295,-31.072,3.776,56
2016,163,0,28475,Jeff Overton,-0.492,-28.548,-4.419,-24.134,58
2016,164,0,21878,Mark Wilson,-0.554,-30.481,-21.951,-8.532,55
2016,165,0,22892,Jason Gore,-0.558,-33.491,-26.93,-6.561,60
2016,166,0,34261,Scott Langley,-0.594,-31.467,-33.863,2.395,53
2016,167,0,27747,Hiroshi Iwata,-0.643,-43.097,-54.743,11.645,67
2016,168,0,34466,Peter Malnati,-0.652,-48.235,-84.588,36.352,74
2016,169,0,37273,Derek Ernst,-0.683,-29.374,-5.468,-23.907,43
2016,170,0,24494,Erik Compton,-0.687,-35.021,-32.965,-2.058,51
2016,171,0,32618,Rhein Gibson,-0.708,-31.168,-19.463,-11.705,44
2016,172,0,33667,Carlos Ortiz,-0.723,-44.133,-29.357,-14.777,61
2016,173,0,45526,Abraham Ancer,-0.727,-27.64,-11.66,-15.98,38
2016,174,0,20104,Ken Duke,-0.734,-35.238,-10.092,-25.147,48
2016,174,0,23353,J.J. Henry,-0.734,-44.772,-28.378,-16.396,61
2016,176,0,35891,Cameron Smith,-0.763,-35.095,-32.475,-2.619,46
2016,177,0,24781,Hunter Mahan,-0.779,-38.961,-51.624,12.663,50
2016,178,0,24490,George McNeill,-0.791,-36.378,-14.065,-22.315,46
2016,179,0,10213,Dicky Pride,-0.83,-34.015,-39.915,5.901,41
2016,180,0,20848,Ángel Cabrera,-1.164,-57.015,-40.03,-16.986,49
2016,181,0,23621,Rory Sabbatini,-1.403,-54.728,-17.894,-36.836,39
2016,182,0,30927,Brendon Todd,-1.593,-86.026,-110.968,24.939,54
2016,183,0,28092,D.H. Lee,-1.778,-81.801,-83.752,1.949,46
2016,184,0,10885,Robert Allenby,-1.95,-79.953,-59.839,-20.117,41
2016,185,0,25274,Steven Bowditch,-3.209,-176.506,-183.718,7.212,55
2005,1,0,8793,Tiger Woods,2.401,132.041,95.788,36.252,55
2005,2,0,6567,Vijay Singh,2.189,192.64,178.607,14.03,88
2005,3,0,10809,Jim Furyk,1.846,132.944,107.984,24.957,72
2005,4,0,23983,Luke Donald,1.796,71.837,57.344,14.491,40
2005,5,0,1945,Kenny Perry,1.672,100.294,110.129,-9.834,60
2005,6,0,1810,Phil Mickelson,1.525,76.245,63.061,13.183,50
2005,7,0,21209,Sergio Garcia,1.513,78.682,92.205,-13.525,52
2005,8,0,12782,Tim Herron,1.247,97.287,62.159,35.127,78
2005,9,0,2206,David Toms,1.226,78.485,58.99,19.493,64
2005,10,0,12680,Shigeki Maruyama,1.182,100.438,78.216,22.218,85
2005,11,0,1706,Davis Love III,1.14,64.997,53.86,11.137,57
2005,11,0,6373,José María Olazábal,1.14,46.74,19.975,26.764,41
2005,13,0,1142,Bart Bryant,1.07,82.39,59.477,22.91,77
2005,14,0,24502,Adam Scott,1.047,54.425,53.574,0.847,52
2005,15,0,21961,Charles Howell III,0.988,71.138,50.736,20.398,72
2005,16,0,2239,Scott Verplank,0.974,64.3,68.751,-4.452,66
2005,17,0,2010,Loren Roberts,0.96,46.09,20.159,25.928,48
2005,18,0,23541,Ben Crane,0.939,61.058,0.012,61.044,65
2005,19,0,21407,Arjun Atwal,0.927,56.543,16.478,40.064,61
2005,20,0,24024,Zach Johnson,0.922,76.486,49.061,27.422,83
2005,21,0,1320,Bob Estes,0.905,72.426,58.941,13.483,80
2005,22,0,1766,Billy Mayfair,0.904,92.223,100.375,-8.154,102
2005,23,0,1329,Brad Faxon,0.855,49.561,3.218,46.343,58
2005,24,0,20229,Stewart Cink,0.823,58.44,19.764,38.674,71
2005,25,0,20572,Rod Pampling,0.822,57.545,48.139,9.404,70
2005,26,0,6251,Chris DiMarco,0.815,48.107,34.861,13.245,59
2005,27,0,6004,Stephen Ames,0.802,48.924,22.921,26.001,61
2005,28,0,2223,Bob Tway,0.785,51.837,3.254,48.582,66
2005,29,0,26420,Richard Johnson,0.766,35.253,8.823,26.428,46
2005,30,0,7749,Brett Quigley,0.757,64.319,36.311,28.006,85
2005,31,0,21753,Brian Davis,0.736,47.118,71.687,-24.572,64
2005,31,0,8075,Jerry Kelly,0.736,55.932,56.509,-0.578,76
2005,33,0,1941,Tom Pernice Jr.,0.724,64.473,37.056,27.414,89
2005,34,0,22405,Justin Rose,0.719,64.013,85.804,-21.794,89
2005,35,0,1161,Mark Calcavecchia,0.718,55.291,56.248,-0.956,77
2005,36,0,20098,Stuart Appleby,0.712,44.827,49.357,-4.532,63
2005,37,0,6573,Brandt Jobe,0.707,58.013,45.671,12.339,82
2005,38,0,12510,Chad Campbell,0.694,52.748,40.205,12.538,76
2005,39,0,10885,Robert Allenby,0.673,49.12,64.251,-15.131,73
2005,40,0,23135,Tim Clark,0.671,43.61,55.095,-11.484,65
2005,40,0,20157,Retief Goosen,0.671,28.873,25.067,3.804,43
2005,42,0,24507,Jason Bohn,0.67,54.926,52.706,2.22,82
2005,42,0,8123,Jeff Brehaut,0.67,42.203,42.461,-0.256,63
2005,44,0,1685,J.L. Lewis,0.669,54.832,40.12,14.712,82
2005,45,0,6575,Dudley Hart,0.64,46.748,17.144,29.603,73
2005,46,0,7867,Woody Austin,0.637,57.976,74.142,-16.167,91
2005,47,0,23623,Bo Van Pelt,0.616,57.272,39.013,18.258,93
2005,48,0,1381,Fred Funk,0.601,49.248,39.388,9.858,82
2005,49,0,24357,K.J. Choi,0.599,32.344,22.48,9.863,54
2005,50,0,6595,Kevin Sutherland,0.597,44.193,25.637,18.556,74
2005,51,0,23621,Rory Sabbatini,0.592,35.507,19.304,16.2,60
2005,52,0,1226,Fred Couples,0.553,24.313,48.315,-24.002,44
2005,52,0,20645,John Senden,0.553,50.311,54.492,-4.182,91
2005,54,0,10860,Justin Leonard,0.547,30.106,31.011,-0.903,55
2005,55,0,24980,Scott Gutschewski,0.545,39.219,36.038,3.181,72
2005,56,0,22046,Geoff Ogilvy,0.54,40.531,31.194,9.332,75
2005,57,0,25900,Lucas Glover,0.522,41.256,49.2,-7.945,79
2005,58,0,22293,Heath Slocum,0.508,45.715,52.671,-6.955,90
2005,59,0,1139,Olin Browne,0.497,41.751,11.975,29.777,84
2005,60,0,1666,Bernhard Langer,0.492,22.619,15.955,6.662,46
2005,61,0,1313,Steve Elkington,0.489,26.913,13.115,13.799,55
2005,62,0,1457,Jay Haas,0.481,18.773,20.402,-1.629,39
2005,63,0,20628,Arron Oberholser,0.464,23.647,16.061,7.583,51
2005,64,0,1928,Corey Pavin,0.448,27.347,4.188,23.156,61
2005,65,0,23788,D.J. Trahan,0.444,31.535,53.79,-22.257,71
2005,66,0,20382,Stephen Leaney,0.433,32.906,34.341,-1.436,76
2005,67,0,20691,Greg Owen,0.429,30.481,58.111,-27.633,71
2005,68,0,22913,John Rollins,0.421,34.94,45.381,-10.444,83
2005,69,0,21805,Harrison Frazar,0.402,37.822,43.758,-5.937,94
2005,70,0,12823,Carlos Franco,0.401,26.897,31.989,-5.096,67
2005,71,0,23353,J.J. Henry,0.395,34.393,55.698,-21.303,87
2005,72,0,25345,Carl Pettersson,0.394,36.991,31.815,5.173,94
2005,73,0,1024,Billy Andrade,0.385,28.522,6.502,22.017,74
2005,74,0,2104,Jeff Sluman,0.379,32.257,31.512,0.742,85
2005,75,0,1724,Jeff Maggert,0.375,22.495,30.471,-7.976,60
2005,76,0,20474,Phillip Price,0.373,23.867,-4.242,28.111,64
2005,77,0,1361,Dan Forsman,0.37,17.397,7.771,9.625,47
2005,78,0,23325,Vaughn Taylor,0.363,32.627,50.183,-17.558,90
2005,79,0,24140,Sean O'Hair,0.362,31.135,19.727,11.408,86
2005,80,0,12602,Dean Wilson,0.358,28.661,-6.678,35.338,80
2005,81,0,20850,Daniel Chopra,0.341,31.748,15.412,16.336,93
2005,81,0,20094,Jonathan Kaye,0.341,21.848,32.327,-10.482,64
2005,83,0,22295,Darron Stiles,0.339,23.718,12.05,11.667,70
2005,84,0,20378,Mathias Grönberg,0.337,18.887,33.13,-14.242,56
2005,85,0,6621,Joe Durant,0.33,22.802,76.748,-53.946,69
2005,86,0,12660,Jesper Parnevik,0.323,21.99,-4.266,26.252,68
2005,87,0,2101,Joey Sindelar,0.315,31.165,64.364,-33.201,99
2005,88,0,20498,Briny Baird,0.305,27.178,21.128,6.047,89
2005,89,0,20766,Padraig Harrington,0.289,11.85,4.188,7.662,41
2005,90,0,1035,Tommy Armour III,0.283,26.08,48.678,-22.601,92
2005,91,0,6527,Steve Stricker,0.278,16.389,-21.535,37.922,59
2005,92,0,21951,Joey Snyder III,0.271,24.914,29.271,-4.359,92
2005,93,0,8385,Omar Uresti,0.268,19.852,47.263,-27.412,74
2005,94,0,20472,Alex Cejka,0.254,17.787,59.725,-41.937,70
2005,95,0,1677,Tom Lehman,0.248,12.405,29.003,-16.599,50
2005,96,0,6034,Marco Dawson,0.244,19.276,24.028,-4.752,79
2005,97,0,1797,Rocco Mediate,0.235,15.501,44.451,-28.946,66
2005,98,0,20634,Peter Lonard,0.233,15.358,26.157,-10.8,66
2005,99,0,19824,Craig Barlow,0.209,13.372,30.669,-17.296,64
2005,100,0,24925,Jonathan Byrd,0.192,18.019,23.306,-5.291,94
2005,101,0,2214,Kirk Triplett,0.179,7.882,-9.589,17.469,44
2005,102,0,1388,Robert Gamez,0.173,13.991,7.01,6.977,81
2005,103,0,23349,Charles Warren,0.133,10.777,22.633,-11.858,81
2005,104,0,6197,Michael Allen,0.127,9.779,-0.837,10.614,77
2005,104,0,21959,Ted Purdy,0.127,12.662,37.521,-24.862,100
2005,106,0,21731,Freddie Jacobson,0.123,6.862,-12.417,19.277,56
2005,107,0,6515,Shaun Micheel,0.112,7.143,-2.204,9.344,64
2005,108,0,1707,Steve Lowery,0.11,9.558,8.411,1.145,87
2005,109,0,20548,Hidemichi Tanaka,0.109,10.321,12.977,-2.657,95
2005,110,0,10425,Jay Williamson,0.106,4.962,12.402,-7.44,47
2005,111,0,21949,Joe Ogilvie,0.092,7.268,-6.502,13.769,79
2005,112,0,23497,Tag Ridings,0.091,7.605,-22.665,30.27,84
2005,113,0,20663,Brenden Pappas,0.074,3.616,-18.449,22.064,49
2005,114,0,24781,Hunter Mahan,0.061,5.651,-8.566,14.216,93
2005,115,0,24361,Pat Perez,0.05,3.665,7.043,-3.38,74
2005,115,0,1948,Tim Petrovic,0.05,4.021,10.052,-6.032,80
2005,117,0,23322,Brett Wetterich,0.034,2.287,32.192,-29.904,68
2005,118,0,20099,Doug Barron,0.031,2.032,18.511,-16.478,65
2005,119,0,20396,Lee Westwood,0.009,0.298,13.076,-12.778,33
2005,120,0,21350,Ryuji Imada,-0.004,-0.289,20.333,-20.622,67
2005,121,0,10733,Kent Jones,-0.006,-0.489,-29.409,28.921,88
2005,122,0,7223,Brian Bateman,-0.022,-1.932,6.446,-8.378,86
2005,123,0,19846,Brian Gay,-0.036,-3.327,-57.662,54.334,93
2005,124,0,26758,David Hearn,-0.06,-3.632,42.911,-46.541,61
2005,125,0,10423,Mike Weir,-0.062,-2.925,5.109,-8.036,47
2005,126,0,1553,John Huston,-0.067,-5.381,11.773,-17.156,80
2005,127,0,6332,Neal Lancaster,-0.078,-6.702,6.849,-13.551,86
2005,128,0,23108,Matt Kuchar,-0.085,-4.741,-25.314,20.572,56
2005,128,0,2246,Duffy Waldorf,-0.085,-6.028,-8.072,2.041,71
2005,130,0,12652,Cameron Beckman,-0.096,-8.183,-3.751,-4.432,85
2005,131,0,10585,Scott McCarron,-0.104,-6.371,-21.461,15.089,61
2005,132,0,24604,Hunter Haas,-0.106,-7.744,-17.726,9.98,73
2005,133,0,25396,Kevin Na,-0.114,-9.107,-14.142,5.031,80
2005,134,0,21878,Mark Wilson,-0.125,-7.999,-16.725,8.724,64
2005,135,0,1473,Todd Hamilton,-0.139,-10.439,-10.709,0.265,75
2005,136,0,12454,Mario Tiziani,-0.148,-9.053,-18.847,9.792,61
2005,137,0,1157,Tom Byrum,-0.153,-11.659,-23.143,11.482,76
2005,138,0,8537,J.P. Hayes,-0.181,-9.615,-21.776,12.16,53
2005,138,0,20160,Charlie Wi,-0.181,-11.022,-32.909,21.888,61
2005,140,0,8545,Glen Hnatiuk,-0.19,-9.673,3.097,-12.768,51
2005,141,0,8931,Glen Day,-0.191,-14.152,-17.019,2.864,74
2005,142,0,10201,Matt Gogel,-0.195,-13.247,-39.334,26.085,68
2005,142,0,11032,Frank Lickliter II,-0.195,-16.8,7.094,-23.895,86
2005,144,0,23320,Ryan Palmer,-0.196,-15.885,-27.933,12.042,81
2005,145,0,27095,Nick Watney,-0.202,-16.192,-28.3,12.104,80
2005,146,0,20121,Todd Fischer,-0.206,-18.113,-35.261,17.145,88
2005,147,0,1042,Paul Azinger,-0.209,-12.344,-19.791,7.445,59
2005,148,0,1577,Lee Janzen,-0.214,-12.817,-11.427,-1.388,60
2005,149,0,22548,Patrick Sheehan,-0.232,-22.546,-56.321,33.771,97
2005,150,0,23409,James Driscoll,-0.236,-14.869,-27.016,12.147,63
2005,151,0,22371,Aaron Baddeley,-0.24,-18.227,-61.967,43.735,76
2005,152,0,1823,Larry Mize,-0.257,-11.842,-26.94,15.097,46
2005,153,0,2106,Chris Smith,-0.266,-22.855,3.753,-26.609,86
2005,154,0,23725,Brendan Jones,-0.279,-20.396,-6.976,-13.419,73
2005,155,0,19881,Robert Damron,-0.317,-25.335,10.665,-35.998,80
2005,156,0,1219,John Cook,-0.339,-20.01,-22.322,2.309,59
2005,157,0,25240,D.A. Points,-0.342,-28.374,5.088,-33.464,83
2005,158,0,10117,Bob Heintz,-0.35,-21.704,-42.018,20.314,62
2005,159,0,1249,John Daly,-0.351,-19.654,-1.534,-18.121,56
2005,160,0,8993,Franklin Langham,-0.366,-28.176,-17.58,-10.596,77
2005,161,0,7457,Steve Flesch,-0.407,-26.078,-27.02,0.94,64
2005,162,0,12645,Brent Geiberger,-0.485,-25.207,-48.58,23.369,52
2005,162,0,26287,Roland Thatcher,-0.485,-32.946,6.534,-39.479,68
2005,164,0,21633,Steve Allan,-0.506,-45.005,-30.334,-14.674,89
2005,165,0,12826,Paul Claxton,-0.518,-34.192,-16.624,-17.568,66
2005,166,0,24138,Ian Poulter,-0.543,-19.532,-22.939,3.404,36
2005,166,0,26679,Kevin Stadler,-0.543,-45.037,-39.686,-5.353,83
2005,168,0,24912,Will MacKenzie,-0.562,-38.182,-7.338,-30.843,68
2005,169,0,20502,Michael Long,-0.568,-36.339,-17.515,-18.824,64
2005,170,0,1619,Skip Kendall,-0.573,-40.676,-33.163,-7.514,71
2005,171,0,1723,Andrew Magee,-0.591,-41.969,-18.373,-23.599,71
2005,172,0,23614,Rich Beem,-0.608,-29.173,-9.992,-19.182,48
2005,172,0,21806,Paul Gow,-0.608,-41.315,-13.992,-27.325,68
2005,174,0,1887,Mark O'Meara,-0.614,-31.94,-56.387,24.444,52
2005,175,0,20623,Gavin Coles,-0.616,-39.413,-59.72,20.307,64
2005,176,0,8725,Tom Gillis,-0.62,-42.774,-31.051,-11.722,69
2005,177,0,1599,Steve Jones,-0.638,-29.345,-8.014,-21.333,46
2005,178,0,20812,Tjaart van der Walt,-0.642,-34.675,-48.486,13.81,54
2005,179,0,24227,Justin Bolli,-0.656,-38.732,-29.243,-9.49,59
2005,180,0,20433,Mark Hensby,-0.675,-33.731,-22.315,-11.419,50
2005,181,0,1487,Jeff Hart,-0.693,-40.197,-30.014,-10.183,58
2005,182,0,1127,Danny Briggs,-0.772,-47.857,-38.836,-9.021,62
2005,183,0,10962,Bradley Hughes,-0.807,-39.528,-13.687,-25.84,49
2005,184,0,23036,Chris Anderson,-0.831,-48.181,-42.016,-6.166,58
2005,184,0,1418,Bill Glasson,-0.831,-36.56,-29.081,-7.479,44
2005,186,0,23063,Scott Hend,-0.839,-54.562,-23.171,-31.39,65
2005,187,0,23552,Hank Kuehne,-0.843,-63.243,-69.02,5.773,75
2005,188,0,19972,José Coceres,-0.872,-46.233,-30.005,-16.226,53
2005,189,0,1927,Dennis Paulson,-0.921,-52.51,-28.16,-24.348,57
2005,190,0,25847,Rob Rashell,-0.933,-51.321,-54.39,3.068,55
2005,191,0,24290,D.J. Brigman,-0.944,-58.529,-14.199,-44.329,62
2005,192,0,22621,Ben Curtis,-0.958,-47.917,-42.863,-5.056,50
2005,193,0,1175,Jim Carter,-1.015,-55.846,-22.926,-32.919,55
2005,194,0,23540,Jason Allred,-1.075,-68.823,-79.708,10.883,64
2005,195,0,1761,Len Mattiace,-1.11,-84.369,-144.195,59.826,76
2005,196,0,28088,Matt Davidson,-1.145,-57.265,-54.161,-3.103,50
2005,197,0,20127,Chris Riley,-1.168,-50.221,-33.751,-16.47,43
2005,198,0,21498,Hideto Tanihara,-1.207,-54.316,-27.953,-26.363,45
2005,199,0,6599,John Elliott,-1.22,-63.415,-60.591,-2.822,52
2005,200,0,12662,Thomas Levet,-1.233,-44.381,-13.805,-30.578,36
2005,201,0,1132,Mark Brooks,-1.235,-77.83,-55.369,-22.462,63
2005,202,0,10912,Craig Perks,-1.402,-82.731,-44.69,-38.044,59
2004,1,0,8793,Tiger Woods,2.382,128.654,82.583,46.067,54
2004,2,0,6567,Vijay Singh,2.25,200.221,208.158,-7.937,89
2004,3,0,6522,Ernie Els,1.899,77.876,72.798,5.075,41
2004,4,0,20229,Stewart Cink,1.655,130.779,76.847,53.928,79
2004,5,0,2239,Scott Verplank,1.49,101.328,86.663,14.665,68
2004,6,0,24502,Adam Scott,1.427,57.077,24.124,32.95,40
2004,7,0,20157,Retief Goosen,1.419,56.741,47.863,8.876,40
2004,8,0,21209,Sergio Garcia,1.336,66.787,95.423,-28.638,50
2004,9,0,1810,Phil Mickelson,1.324,71.477,76.187,-4.713,54
2004,10,0,6004,Stephen Ames,1.29,103.165,68.085,35.078,80
2004,11,0,1457,Jay Haas,1.261,76.895,75.217,1.676,61
2004,12,0,24024,Zach Johnson,1.206,107.358,55.974,51.383,89
2004,13,0,8075,Jerry Kelly,1.202,105.797,83.336,22.461,88
2004,14,0,1945,Kenny Perry,1.157,71.705,75.987,-4.284,62
2004,15,0,23621,Rory Sabbatini,1.154,85.367,71.118,14.247,74
2004,16,0,23623,Bo Van Pelt,1.146,93.949,65.62,28.331,82
2004,17,0,23983,Luke Donald,1.078,66.814,54.456,12.358,62
2004,18,0,22405,Justin Rose,1.065,67.125,81.667,-14.543,63
2004,19,0,6251,Chris DiMarco,1.063,81.826,72.536,9.291,77
2004,20,0,1706,Davis Love III,1.059,64.626,53.606,11.016,61
2004,21,0,12680,Shigeki Maruyama,1.048,81.718,32.551,49.165,78
2004,22,0,1677,Tom Lehman,0.984,57.058,68.696,-11.639,58
2004,23,0,20098,Stuart Appleby,0.974,57.452,51.122,6.327,59
2004,24,0,2206,David Toms,0.947,55.86,61.682,-5.823,59
2004,25,0,2104,Jeff Sluman,0.862,70.7,93.755,-23.053,82
2004,26,0,1527,Scott Hoch,0.861,39.62,46.092,-6.471,46
2004,27,0,2246,Duffy Waldorf,0.832,49.112,36.047,13.066,59
2004,28,0,12660,Jesper Parnevik,0.816,60.372,21.762,38.607,74
2004,29,0,23135,Tim Clark,0.813,57.719,55.034,2.684,71
2004,30,0,2010,Loren Roberts,0.812,55.199,12.436,42.762,68
2004,31,0,2214,Kirk Triplett,0.805,53.128,48.384,4.743,66
2004,32,0,1249,John Daly,0.803,53.831,47.445,6.385,67
2004,33,0,10423,Mike Weir,0.782,43.033,28.122,14.909,55
2004,34,0,12782,Tim Herron,0.738,48.687,40.772,7.915,66
2004,35,0,10885,Robert Allenby,0.733,52.789,72.032,-19.243,72
2004,36,0,19825,Darren Clarke,0.707,24.752,8.405,16.343,35
2004,37,0,12823,Carlos Franco,0.645,58.063,70.142,-12.076,90
2004,38,0,22046,Geoff Ogilvy,0.641,48.725,28.691,20.034,76
2004,39,0,11032,Frank Lickliter II,0.627,48.884,27.763,21.12,78
2004,40,0,1381,Fred Funk,0.617,51.182,46.947,4.231,83
2004,41,0,20433,Mark Hensby,0.602,49.404,23.15,26.251,82
