YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,%,# OF BIRDIE OR BETTER,ATTEMPTS,RTP-SUCCESSES,RTP-NOT GOING FOR THE GRN
2008,73,0,22621,Ben Curtis,57.61,53,92,-57,-23.00
2008,74,0,21961,Charles Howell III,57.51,111,193,-118,-27.00
2008,75,0,7457,Steve Flesch,57.5,69,120,-75,-27.00
2008,76,0,23718,Nathan Green,57.47,100,174,-102,-8.00
2008,77,0,6522,Ernie Els,57.41,31,54,-33,E
2008,77,0,21949,Joe Ogilvie,57.41,93,162,-97,-24.00
2008,79,0,22378,Trevor Immelman,57.14,36,63,-37,-8.00
2008,79,0,1948,Tim Petrovic,57.14,76,133,-78,-5.00
2008,81,0,12652,Cameron Beckman,57.0,57,100,-60,-27.00
2008,82,0,28158,Steve Marino,56.99,110,193,-117,-29.00
2008,83,0,1035,Tommy Armour III,56.94,41,72,-41,-22.00
2008,84,0,28780,Nicholas Thompson,56.88,124,218,-134,+8.00
2008,85,0,21753,Brian Davis,56.85,83,146,-86,-50.00
2008,86,0,1161,Mark Calcavecchia,56.84,54,95,-59,-5.00
2008,87,0,6595,Kevin Sutherland,56.73,97,171,-103,-30.00
2008,88,0,7749,Brett Quigley,56.39,75,133,-79,-1.00
2008,89,0,1941,Tom Pernice Jr.,56.3,76,135,-85,-32.00
2008,90,0,1553,John Huston,56.0,56,100,-58,-16.00
2008,91,0,20623,Gavin Coles,55.88,19,34,-21,-26.00
2008,92,0,20850,Daniel Chopra,55.86,81,145,-88,-3.00
2008,92,0,25349,Tim Wilkinson,55.86,62,111,-66,-33.00
2008,94,0,23108,Matt Kuchar,55.84,43,77,-49,-32.00
2008,95,0,28089,Jason Day,55.8,101,181,-107,-4.00
2008,96,0,20105,Jeff Gove,55.74,34,61,-36,-9.00
2008,96,0,1677,Tom Lehman,55.74,34,61,-37,-12.00
2008,98,0,8845,Scott Sterling,55.68,49,88,-55,-31.00
2008,99,0,24925,Jonathan Byrd,55.63,89,160,-95,-10.00
2008,100,0,8537,J.P. Hayes,55.56,45,81,-46,-7.00
2008,100,0,23623,Bo Van Pelt,55.56,100,180,-107,-10.00
2008,100,0,24663,Y.E. Yang,55.56,85,153,-91,+4.00
2008,103,0,12782,Tim Herron,55.48,86,155,-91,-1.00
2008,104,0,21731,Freddie Jacobson,55.42,46,83,-47,-14.00
2008,105,0,11032,Frank Lickliter II,55.31,99,179,-107,-31.00
2008,106,0,26300,Matt Jones,55.25,100,181,-108,+1.00
2008,107,0,20157,Retief Goosen,55.07,38,69,-40,-3.00
2008,108,0,10733,Kent Jones,55.06,49,89,-52,-2.00
2008,109,0,23778,Brad Adamonis,55.03,82,149,-89,+6.00
2008,110,0,21878,Mark Wilson,54.9,84,153,-88,-32.00
2008,111,0,2223,Bob Tway,54.88,45,82,-48,-30.00
2008,112,0,22348,Nick O'Hern,54.84,34,62,-34,-43.00
2008,113,0,20645,John Senden,54.55,78,143,-84,-12.00
2008,114,0,1724,Jeff Maggert,54.48,73,134,-75,+10.00
2008,115,0,12705,Cliff Kresge,54.46,55,101,-56,-13.00
2008,116,0,20498,Briny Baird,54.41,74,136,-78,-18.00
2008,117,0,25345,Carl Pettersson,54.3,82,151,-90,-21.00
2008,118,0,6012,Greg Kraft,54.17,26,48,-28,-4.00
2008,118,0,27120,Troy Matteson,54.17,104,192,-108,-8.00
2008,120,0,24781,Hunter Mahan,54.14,72,133,-77,-15.00
2008,121,0,25562,Andres Romero,54.13,59,109,-62,+1.00
2008,121,0,12602,Dean Wilson,54.13,59,109,-61,-36.00
2008,123,0,22548,Patrick Sheehan,54.11,79,146,-83,-18.00
2008,124,0,7547,Craig Kanada,53.85,28,52,-30,-27.00
2008,125,0,6573,Brandt Jobe,53.49,46,86,-49,+3.00
2008,126,0,20127,Chris Riley,53.45,31,58,-33,-21.00
2008,127,0,22892,Jason Gore,53.41,94,176,-100,-22.00
2008,128,0,20378,Mathias Grönberg,53.37,95,178,-109,+8.00
2008,129,0,30750,Tommy Gainey,53.33,56,105,-60,+14.00
2008,130,0,28475,Jeff Overton,53.2,108,203,-113,+7.00
2008,131,0,25190,Jeff Quinney,53.16,42,79,-46,-27.00
2008,132,0,10860,Justin Leonard,53.01,44,83,-47,-43.00
2008,133,0,24024,Zach Johnson,53.0,53,100,-56,-18.00
2008,134,0,20572,Rod Pampling,52.94,72,136,-76,-13.00
2008,135,0,24227,Justin Bolli,52.78,57,108,-63,-15.00
2008,136,0,25720,Chad Collins,52.75,48,91,-51,-2.00
2008,137,0,23353,J.J. Henry,52.74,77,146,-81,-18.00
2008,138,0,23788,D.J. Trahan,52.6,91,173,-98,-3.00
2008,139,0,21461,Kenneth Ferrie,52.54,62,118,-64,+8.00
2008,140,0,1928,Corey Pavin,52.5,21,40,-22,-28.00
2008,141,0,10885,Robert Allenby,52.49,95,181,-100,-13.00
2008,142,0,26951,Johnson Wagner,52.46,64,122,-67,-16.00
2008,143,0,23325,Vaughn Taylor,52.24,70,134,-70,-14.00
2008,144,0,22046,Geoff Ogilvy,52.05,38,73,-41,-11.00
2008,145,0,12309,Bob Sowards,52.04,51,98,-56,+1.00
2008,146,0,23541,Ben Crane,52.03,64,123,-66,-29.00
2008,147,0,1577,Lee Janzen,51.92,54,104,-55,-1.00
2008,148,0,27963,Chris Stroud,51.82,57,110,-63,-20.00
2008,149,0,2002,John Riegger,51.79,58,112,-65,-12.00
2008,150,0,27214,Kevin Streelman,51.72,105,203,-115,-12.00
2008,151,0,24912,Will MacKenzie,51.58,49,95,-56,-7.00
2008,151,0,10585,Scott McCarron,51.58,49,95,-49,-5.00
2008,153,0,20382,Stephen Leaney,51.52,17,33,-17,-20.00
2008,154,0,1473,Todd Hamilton,51.46,53,103,-55,-33.00
2008,155,0,1766,Billy Mayfair,51.39,74,144,-79,-26.00
2008,156,0,25594,Travis Perkins,51.35,38,74,-38,+9.00
2008,157,0,24138,Ian Poulter,51.22,21,41,-22,-14.00
2008,157,0,8385,Omar Uresti,51.22,42,82,-44,-38.00
2008,159,0,21633,Steve Allan,51.2,64,125,-68,+1.00
2008,160,0,21805,Harrison Frazar,51.08,71,139,-72,-5.00
2008,161,0,26596,Ryan Moore,51.05,73,143,-75,E
2008,162,0,1388,Robert Gamez,51.0,51,100,-54,-7.00
2008,163,0,8931,Glen Day,50.82,31,61,-32,-23.00
2008,164,0,1142,Bart Bryant,50.75,34,67,-38,-22.00
2008,164,0,26500,Alejandro Cañizares,50.75,34,67,-39,+4.00
2008,166,0,6621,Joe Durant,50.7,72,142,-80,-10.00
2008,167,0,20848,Ángel Cabrera,50.52,49,97,-51,-2.00
2008,168,0,23614,Rich Beem,50.34,74,147,-81,-20.00
2008,169,0,19803,Ryan Armour,50.0,56,112,-59,-7.00
2008,169,0,20104,Ken Duke,50.0,87,174,-91,-48.00
2008,169,0,23125,Brad Elder,50.0,43,86,-43,-7.00
2008,172,0,23349,Charles Warren,49.74,94,189,-100,+9.00
2008,173,0,25842,Jon Mills,49.66,72,145,-78,+2.00
2008,174,0,21959,Ted Purdy,49.59,61,123,-64,-8.00
2008,175,0,1313,Steve Elkington,49.5,50,101,-51,-26.00
2008,176,0,10425,Jay Williamson,49.48,48,97,-51,-15.00
2008,177,0,26631,Cody Freeman,49.41,42,85,-42,+1.00
2008,178,0,27613,David Lutterus,49.33,37,75,-39,+14.00
2008,179,0,6643,Paul Goydos,49.3,35,71,-37,-24.00
2008,180,0,22913,John Rollins,48.98,72,147,-80,-12.00
2008,181,0,25364,Paul Casey,48.44,31,64,-32,E
2008,182,0,20160,Charlie Wi,48.28,70,145,-78,-18.00
2008,183,0,1320,Bob Estes,48.25,55,114,-59,-30.00
2008,184,0,26420,Richard Johnson,48.21,27,56,-29,-2.00
2008,185,0,2239,Scott Verplank,47.92,46,96,-47,-28.00
2008,186,0,9011,David Duval,47.76,32,67,-36,+10.00
2008,187,0,1024,Billy Andrade,47.44,37,78,-39,-1.00
2008,188,0,20472,Alex Cejka,47.06,40,85,-40,-9.00
2008,189,0,27561,Nick Flanagan,47.02,79,168,-87,E
2008,190,0,1139,Olin Browne,46.43,26,56,-26,-15.00
2008,191,0,25632,Jimmy Walker,46.32,63,136,-69,+11.00
2008,192,0,23157,Richard Johnson,46.15,66,143,-72,+8.00
2008,193,0,20443,Jin Park,45.83,33,72,-36,-16.00
2008,194,0,22293,Heath Slocum,44.09,41,93,-43,-36.00
2008,195,0,26476,Chez Reavie,43.75,49,112,-51,-27.00
2008,196,0,1707,Steve Lowery,41.98,55,131,-61,+14.00
2008,197,0,12826,Paul Claxton,37.29,22,59,-23,-5.00
2006,1,0,6197,Michael Allen,71.07,86,121,-91,-4.00
2006,2,0,6527,Steve Stricker,69.44,50,72,-54,-26.00
2006,3,0,10809,Jim Furyk,68.18,75,110,-76,-32.00
2006,4,0,19824,Craig Barlow,65.97,95,144,-106,+1.00
2006,5,0,11011,Mike Sposa,65.69,67,102,-70,+2.00
2006,6,0,8793,Tiger Woods,64.65,64,99,-72,-7.00
2006,7,0,6575,Dudley Hart,64.55,71,110,-75,-6.00
2006,8,0,6567,Vijay Singh,64.45,136,211,-148,-4.00
2006,9,0,24912,Will MacKenzie,64.2,104,162,-112,-9.00
2006,10,0,12510,Chad Campbell,63.72,72,113,-79,+6.00
2006,11,0,2206,David Toms,63.46,66,104,-72,-15.00
2006,12,0,20098,Stuart Appleby,63.24,86,136,-90,-15.00
2006,13,0,23541,Ben Crane,63.21,67,106,-71,-10.00
2006,14,0,23135,Tim Clark,63.1,53,84,-55,-40.00
2006,15,0,23325,Vaughn Taylor,62.76,91,145,-98,-21.00
2006,16,0,22378,Trevor Immelman,62.75,96,153,-103,-20.00
2006,17,0,23623,Bo Van Pelt,62.5,120,192,-128,-5.00
2006,18,0,12660,Jesper Parnevik,62.16,115,185,-125,-7.00
2006,19,0,6004,Stephen Ames,62.03,49,79,-56,-4.00
2006,19,0,8537,J.P. Hayes,62.03,49,79,-50,-35.00
2006,21,0,7749,Brett Quigley,61.8,110,178,-116,-25.00
2006,22,0,6522,Ernie Els,61.61,69,112,-75,-2.00
2006,23,0,21660,Jason Schultz,61.54,80,130,-82,+2.00
2006,24,0,20850,Daniel Chopra,61.5,123,200,-135,-8.00
2006,25,0,1707,Steve Lowery,61.2,112,183,-121,-9.00
2006,26,0,22913,John Rollins,61.14,107,175,-118,-17.00
2006,27,0,20229,Stewart Cink,61.02,72,118,-76,-23.00
2006,28,0,23353,J.J. Henry,60.99,86,141,-91,-14.00
2006,29,0,1810,Phil Mickelson,60.45,81,134,-87,-2.00
2006,30,0,12716,Charley Hoffman,60.42,145,240,-157,+1.00
2006,31,0,24024,Zach Johnson,60.38,64,106,-69,-14.00
2006,32,0,1313,Steve Elkington,60.0,45,75,-48,-16.00
2006,32,0,21805,Harrison Frazar,60.0,111,185,-119,+1.00
2006,32,0,23718,Nathan Green,60.0,111,185,-116,-7.00
2006,35,0,24507,Jason Bohn,59.55,106,178,-112,-13.00
2006,35,0,20766,Padraig Harrington,59.55,53,89,-55,-9.00
2006,37,0,1941,Tom Pernice Jr.,59.51,97,163,-105,-27.00
2006,37,0,22405,Justin Rose,59.51,97,163,-100,-14.00
2006,39,0,10733,Kent Jones,59.49,94,158,-102,-22.00
2006,40,0,12755,Vance Veazey,59.46,44,74,-50,-19.00
2006,41,0,21961,Charles Howell III,59.44,107,180,-113,-5.00
2006,42,0,22371,Aaron Baddeley,59.42,82,138,-88,-9.00
2006,43,0,26596,Ryan Moore,59.17,71,120,-74,-13.00
2006,44,0,24925,Jonathan Byrd,59.09,78,132,-82,-10.00
2006,45,0,24924,Bill Haas,58.91,119,202,-128,+4.00
2006,46,0,23322,Brett Wetterich,58.89,106,180,-114,+3.00
2006,47,0,20127,Chris Riley,58.88,63,107,-64,-21.00
2006,48,0,27770,Camilo Villegas,58.79,117,199,-127,+14.00
2006,49,0,27141,J.B. Holmes,58.66,105,179,-121,+12.00
2006,50,0,8385,Omar Uresti,58.57,41,70,-43,-16.00
2006,51,0,20105,Jeff Gove,58.49,93,159,-95,-4.00
2006,51,0,23497,Tag Ridings,58.49,124,212,-130,+11.00
2006,53,0,22046,Geoff Ogilvy,58.47,69,118,-75,-16.00
2006,54,0,2239,Scott Verplank,58.42,59,101,-62,-20.00
2006,55,0,6573,Brandt Jobe,58.27,81,139,-86,-5.00
2006,55,0,2104,Jeff Sluman,58.27,74,127,-75,-18.00
2006,57,0,25632,Jimmy Walker,58.26,67,115,-68,-5.00
2006,58,0,12823,Carlos Franco,58.24,99,170,-107,+7.00
2006,59,0,6034,Marco Dawson,58.22,85,146,-89,-16.00
2006,60,0,12782,Tim Herron,57.98,69,119,-74,+4.00
2006,61,0,25900,Lucas Glover,57.75,123,213,-129,-24.00
2006,62,0,20099,Doug Barron,57.73,56,97,-57,-11.00
2006,63,0,20628,Arron Oberholser,57.69,60,104,-65,-19.00
2006,64,0,24140,Sean O'Hair,57.67,109,189,-114,+5.00
2006,65,0,21878,Mark Wilson,57.55,61,106,-65,-27.00
2006,66,0,25804,Bubba Watson,57.49,119,207,-128,+7.00
2006,67,0,21209,Sergio Garcia,57.43,58,101,-61,+2.00
2006,68,0,6595,Kevin Sutherland,57.38,105,183,-115,+7.00
2006,69,0,10885,Robert Allenby,57.35,78,136,-89,-3.00
2006,70,0,7867,Woody Austin,57.32,94,164,-99,-22.00
2006,71,0,19881,Robert Damron,57.26,71,124,-76,-23.00
2006,72,0,1042,Paul Azinger,57.25,79,138,-85,-12.00
2006,73,0,12602,Dean Wilson,57.23,91,159,-96,-15.00
2006,74,0,20121,Todd Fischer,57.14,72,126,-75,-45.00
2006,74,0,2246,Duffy Waldorf,57.14,96,168,-98,-10.00
2006,76,0,19846,Brian Gay,57.02,65,114,-68,-55.00
2006,77,0,20634,Peter Lonard,56.84,54,95,-55,-12.00
2006,78,0,1139,Olin Browne,56.76,63,111,-67,-23.00
2006,79,0,11032,Frank Lickliter II,56.65,98,173,-105,-16.00
2006,80,0,27095,Nick Watney,56.6,133,235,-140,-7.00
2006,81,0,7457,Steve Flesch,56.54,108,191,-115,+3.00
2006,82,0,2106,Chris Smith,56.45,70,124,-76,-10.00
2006,83,0,25842,Jon Mills,56.44,57,101,-62,+2.00
2006,84,0,20472,Alex Cejka,56.41,88,156,-90,-6.00
2006,85,0,10423,Mike Weir,56.36,62,110,-65,-18.00
2006,86,0,20645,John Senden,56.29,85,151,-92,-18.00
2006,87,0,26420,Richard Johnson,56.2,68,121,-71,-29.00
2006,88,0,23409,James Driscoll,56.13,87,155,-92,E
2006,89,0,20382,Stephen Leaney,56.0,56,100,-57,-34.00
2006,90,0,23616,Ryan Hietala,55.88,57,102,-60,+2.00
2006,91,0,8123,Jeff Brehaut,55.81,96,172,-99,-22.00
2006,91,0,8075,Jerry Kelly,55.81,72,129,-77,-19.00
2006,93,0,2101,Joey Sindelar,55.73,73,131,-77,-18.00
2006,94,0,9011,David Duval,55.56,55,99,-58,-6.00
2006,94,0,1599,Steve Jones,55.56,55,99,-56,-10.00
2006,94,0,21949,Joe Ogilvie,55.56,80,144,-83,-12.00
2006,97,0,23349,Charles Warren,55.33,109,197,-120,-12.00
2006,98,0,20572,Rod Pampling,55.26,63,114,-68,-20.00
2006,99,0,25936,Alex Aragon,55.24,58,105,-62,+18.00
2006,100,0,10505,Shane Bertsch,55.14,59,107,-64,-55.00
2006,101,0,23614,Rich Beem,55.13,86,156,-91,-13.00
2006,102,0,24781,Hunter Mahan,55.12,113,205,-116,+1.00
2006,103,0,24361,Pat Perez,54.95,50,91,-55,-11.00
2006,103,0,21959,Ted Purdy,54.95,100,182,-111,-1.00
2006,105,0,1320,Bob Estes,54.76,69,126,-74,-16.00
2006,106,0,8835,Kris Cox,54.73,81,148,-89,+7.00
2006,106,0,22293,Heath Slocum,54.73,81,148,-87,-29.00
2006,108,0,1761,Len Mattiace,54.67,41,75,-42,-4.00
2006,109,0,1388,Robert Gamez,54.63,59,108,-61,-10.00
2006,110,0,24357,K.J. Choi,54.61,77,141,-81,-13.00
2006,111,0,23320,Ryan Palmer,54.59,107,196,-110,+5.00
2006,112,0,22892,Jason Gore,54.55,84,154,-95,E
2006,113,0,6515,Shaun Micheel,54.48,73,134,-80,-20.00
2006,114,0,24502,Adam Scott,54.46,55,101,-61,-7.00
2006,115,0,23983,Luke Donald,54.29,38,70,-42,-15.00
2006,115,0,1577,Lee Janzen,54.29,57,105,-58,-22.00
2006,117,0,20498,Briny Baird,54.26,70,129,-74,-32.00
2006,118,0,27120,Troy Matteson,54.11,112,207,-120,-2.00
2006,119,0,6621,Joe Durant,53.99,115,213,-123,-19.00
2006,120,0,7223,Brian Bateman,53.98,61,113,-65,+14.00
2006,120,0,20157,Retief Goosen,53.98,61,113,-66,E
2006,122,0,24358,Robert Garrigus,53.96,109,202,-116,+18.00
2006,123,0,1142,Bart Bryant,53.92,55,102,-59,-16.00
2006,124,0,12760,Danny Ellis,53.85,63,117,-65,-11.00
2006,125,0,23307,Roger Tambellini,53.78,64,119,-68,-5.00
2006,126,0,21407,Arjun Atwal,53.7,87,162,-94,+1.00
2006,127,0,1677,Tom Lehman,53.66,44,82,-48,+1.00
2006,128,0,22621,Ben Curtis,53.57,45,84,-46,-31.00
2006,129,0,27943,Matt Hansen,53.54,68,127,-71,+2.00
2006,130,0,20691,Greg Owen,53.37,87,163,-90,-14.00
2006,131,0,23621,Rory Sabbatini,53.33,64,120,-68,-9.00
2006,131,0,7013,Wes Short Jr.,53.33,96,180,-102,-2.00
2006,133,0,20812,Tjaart van der Walt,53.25,41,77,-44,-8.00
2006,134,0,1024,Billy Andrade,53.06,52,98,-53,-13.00
2006,134,0,1329,Brad Faxon,53.06,52,98,-54,-4.00
2006,136,0,28780,Nicholas Thompson,52.84,93,176,-98,+11.00
2006,137,0,25345,Carl Pettersson,52.78,76,144,-80,E
2006,138,0,24980,Scott Gutschewski,52.68,59,112,-66,+9.00
2006,139,0,12680,Shigeki Maruyama,52.63,70,133,-73,-16.00
2006,140,0,20094,Jonathan Kaye,52.36,100,191,-104,-7.00
2006,141,0,20574,Mathew Goggin,52.23,82,157,-87,+7.00
2006,142,0,1685,J.L. Lewis,52.22,47,90,-50,+1.00
2006,143,0,1161,Mark Calcavecchia,52.15,85,163,-87,-4.00
2006,144,0,28475,Jeff Overton,51.89,110,212,-113,-8.00
2006,145,0,1706,Davis Love III,51.8,72,139,-78,-5.00
2006,146,0,1766,Billy Mayfair,51.72,75,145,-84,-3.00
2006,147,0,22946,Henrik Bjornstad,51.37,94,183,-101,+5.00
2006,148,0,22548,Patrick Sheehan,51.33,77,150,-83,+7.00
2006,149,0,1948,Tim Petrovic,51.27,81,158,-85,-2.00
2006,150,0,1553,John Huston,51.24,62,121,-68,-3.00
2006,151,0,10860,Justin Leonard,51.19,43,84,-48,-37.00
2006,152,0,23788,D.J. Trahan,51.15,89,174,-96,-7.00
2006,153,0,1823,Larry Mize,51.06,24,47,-27,-5.00
2006,154,0,20378,Mathias Grönberg,50.94,108,212,-112,-5.00
2006,154,0,6350,Bob May,50.94,54,106,-54,-11.00
2006,156,0,20631,David McKenzie,50.83,61,120,-67,+2.00
2006,157,0,6373,José María Olazábal,50.6,42,83,-45,-17.00
2006,158,0,24138,Ian Poulter,50.56,45,89,-45,-13.00
2006,159,0,19913,Ron Whittaker,50.48,53,105,-54,-23.00
2006,160,0,1945,Kenny Perry,50.46,55,109,-59,-8.00
2006,161,0,21470,Daisuke Maruyama,50.39,65,129,-73,-17.00
2006,161,0,25240,D.A. Points,50.39,65,129,-69,+6.00
2006,163,0,12645,Brent Geiberger,50.33,76,151,-80,-11.00
2006,164,0,6251,Chris DiMarco,50.0,48,96,-50,-22.00
2006,164,0,2223,Bob Tway,50.0,58,116,-63,-12.00
2006,166,0,21350,Ryuji Imada,49.66,73,147,-79,-30.00
2006,167,0,8375,Paul Stankowski,49.61,63,127,-67,+6.00
2006,168,0,26360,Bubba Dickerson,49.51,102,206,-107,+12.00
2006,169,0,1226,Fred Couples,49.32,36,73,-39,-2.00
2006,169,0,20608,David Howell,49.32,36,73,-36,-5.00
2006,169,0,10565,Ian Leggatt,49.32,72,146,-76,+1.00
2006,172,0,1928,Corey Pavin,49.21,31,63,-33,-21.00
2006,173,0,1666,Bernhard Langer,49.18,60,122,-65,-13.00
2006,174,0,23673,Michael Connell,49.09,27,55,-29,-16.00
2006,175,0,11123,Chris Couch,48.89,88,180,-89,-6.00
2006,176,0,20593,Greg Chalmers,48.86,43,88,-44,+15.00
2006,177,0,21731,Freddie Jacobson,48.6,52,107,-56,-5.00
2006,178,0,1219,John Cook,48.44,31,64,-33,-17.00
2006,179,0,6643,Paul Goydos,48.31,43,89,-44,-42.00
2006,180,0,1249,John Daly,48.25,55,114,-58,+1.00
2006,181,0,20548,Hidemichi Tanaka,48.15,39,81,-41,+7.00
2006,182,0,25935,John Engler Jr.,48.04,49,102,-52,-5.00
2006,183,0,23048,Eric Axley,48.02,85,177,-90,-5.00
2006,184,0,2110,Jerry Smith,47.47,47,99,-50,-34.00
2006,185,0,21646,David Branshaw,47.34,80,169,-88,-20.00
2006,186,0,1724,Jeff Maggert,47.29,61,129,-63,E
2006,187,0,1473,Todd Hamilton,47.25,43,91,-47,-1.00
2006,188,0,1887,Mark O'Meara,47.06,16,34,-16,-24.00
2006,189,0,1619,Skip Kendall,46.43,39,84,-41,-28.00
2006,190,0,1381,Fred Funk,46.23,49,106,-53,-36.00
2006,191,0,1035,Tommy Armour III,46.05,35,76,-36,-6.00
2006,192,0,2214,Kirk Triplett,45.45,30,66,-33,-21.00
2006,193,0,21753,Brian Davis,45.03,77,171,-81,-24.00
2006,194,0,6012,Greg Kraft,43.9,36,82,-38,-36.00
2006,195,0,12662,Thomas Levet,43.82,39,89,-41,-1.00
2006,196,0,1132,Mark Brooks,40.86,38,93,-40,-17.00
2007,1,0,24357,K.J. Choi,72.09,93,129,-95,-8.00
2007,2,0,23325,Vaughn Taylor,66.14,84,127,-90,+1.00
2007,3,0,23108,Matt Kuchar,65.93,60,91,-61,-20.00
2007,3,0,1810,Phil Mickelson,65.93,89,135,-98,-5.00
2007,5,0,6527,Steve Stricker,65.43,53,81,-56,-36.00
2007,6,0,25345,Carl Pettersson,64.4,123,191,-131,-12.00
2007,7,0,22371,Aaron Baddeley,63.09,94,149,-98,-19.00
2007,8,0,25396,Kevin Na,62.96,102,162,-109,-2.00
2007,9,0,24502,Adam Scott,62.86,88,140,-92,E
2007,10,0,1320,Bob Estes,62.75,64,102,-66,-41.00
2007,11,0,22405,Justin Rose,62.69,42,67,-44,-4.00
2007,12,0,23353,J.J. Henry,62.68,89,142,-94,-13.00
2007,13,0,19824,Craig Barlow,62.65,52,83,-53,-1.00
2007,14,0,21731,Freddie Jacobson,62.62,67,107,-68,-25.00
2007,15,0,20160,Charlie Wi,62.59,92,147,-99,-18.00
2007,16,0,6567,Vijay Singh,61.75,113,183,-122,-8.00
2007,17,0,21961,Charles Howell III,61.59,85,138,-92,-3.00
2007,18,0,20572,Rod Pampling,61.11,99,162,-108,-1.00
2007,19,0,1941,Tom Pernice Jr.,60.99,86,141,-92,-20.00
2007,20,0,19846,Brian Gay,60.98,50,82,-52,-54.00
2007,21,0,24980,Scott Gutschewski,60.87,84,138,-89,+14.00
2007,22,0,1157,Tom Byrum,60.78,31,51,-33,-6.00
2007,23,0,20859,Anders Hansen,60.71,34,56,-36,+3.00
2007,24,0,23322,Brett Wetterich,60.61,100,165,-110,+14.00
2007,25,0,24781,Hunter Mahan,60.43,84,139,-89,-5.00
2007,26,0,21350,Ryuji Imada,60.28,85,141,-89,-32.00
2007,27,0,24507,Jason Bohn,60.19,62,103,-69,-11.00
2007,28,0,23621,Rory Sabbatini,60.16,77,128,-82,-10.00
2007,29,0,12660,Jesper Parnevik,60.14,83,138,-85,-6.00
2007,30,0,20645,John Senden,60.0,102,170,-106,-15.00
2007,31,0,20850,Daniel Chopra,59.79,113,189,-116,-4.00
2007,32,0,1948,Tim Petrovic,59.78,110,184,-115,-13.00
2007,33,0,22295,Darron Stiles,59.49,47,79,-54,-8.00
2007,34,0,1473,Todd Hamilton,59.21,45,76,-50,+4.00
2007,35,0,23983,Luke Donald,59.15,42,71,-42,-5.00
2007,36,0,27060,John Mallinger,59.06,75,127,-79,-16.00
2007,37,0,1249,John Daly,58.96,79,134,-86,+11.00
2007,38,0,25804,Bubba Watson,58.86,103,175,-110,-2.00
2007,39,0,23718,Nathan Green,58.58,99,169,-106,-19.00
2007,40,0,20628,Arron Oberholser,58.54,48,82,-48,-16.00
2007,41,0,8375,Paul Stankowski,58.51,55,94,-56,+5.00
2007,42,0,6522,Ernie Els,58.33,63,108,-70,-3.00
2007,43,0,1161,Mark Calcavecchia,58.28,88,151,-94,-20.00
2007,43,0,27095,Nick Watney,58.28,95,163,-101,+1.00
2007,45,0,2101,Joey Sindelar,58.06,54,93,-56,-17.00
2007,46,0,21805,Harrison Frazar,58.02,94,162,-102,+1.00
2007,47,0,25900,Lucas Glover,58.01,105,181,-107,-7.00
2007,48,0,20766,Padraig Harrington,58.0,58,100,-59,+15.00
2007,48,0,21878,Mark Wilson,58.0,58,100,-62,-13.00
2007,48,0,8793,Tiger Woods,58.0,58,100,-65,-12.00
2007,51,0,20472,Alex Cejka,57.93,84,145,-87,-29.00
2007,52,0,10733,Kent Jones,57.67,94,163,-102,-26.00
2007,53,0,27649,Brandt Snedeker,57.63,68,118,-70,-26.00
2007,54,0,6595,Kevin Sutherland,57.53,84,146,-88,-9.00
2007,55,0,27770,Camilo Villegas,57.52,88,153,-94,+9.00
2007,56,0,6034,Marco Dawson,57.5,69,120,-71,+4.00
2007,57,0,12680,Shigeki Maruyama,57.43,58,101,-63,-15.00
2007,58,0,22913,John Rollins,57.4,97,169,-104,-4.00
2007,59,0,21753,Brian Davis,57.24,87,152,-92,-12.00
2007,60,0,24924,Bill Haas,57.14,120,210,-131,+4.00
2007,60,0,25190,Jeff Quinney,57.14,80,140,-84,+4.00
2007,62,0,10885,Robert Allenby,56.97,94,165,-100,E
2007,63,0,1024,Billy Andrade,56.94,82,144,-85,-8.00
2007,64,0,27120,Troy Matteson,56.89,95,167,-100,E
2007,65,0,1706,Davis Love III,56.88,62,109,-64,+8.00
2007,66,0,1945,Kenny Perry,56.85,83,146,-86,-14.00
2007,67,0,23623,Bo Van Pelt,56.84,108,190,-113,-16.00
2007,68,0,26881,Jarrod Lyle,56.78,67,118,-74,-7.00
2007,69,0,12716,Charley Hoffman,56.67,102,180,-107,-8.00
2007,69,0,6373,José María Olazábal,56.67,34,60,-35,-12.00
2007,71,0,29718,Anthony Kim,56.63,111,196,-115,+1.00
2007,72,0,6621,Joe Durant,56.62,77,136,-79,-6.00
2007,73,0,20498,Briny Baird,56.54,108,191,-113,-27.00
2007,74,0,23497,Tag Ridings,56.48,61,108,-66,+8.00
2007,75,0,8075,Jerry Kelly,56.41,66,117,-71,-15.00
2007,76,0,1766,Billy Mayfair,56.29,85,151,-90,-23.00
2007,77,0,10117,Bob Heintz,56.19,59,105,-63,-7.00
2007,78,0,1707,Steve Lowery,56.12,78,139,-83,-2.00
2007,79,0,20098,Stuart Appleby,56.07,60,107,-63,-5.00
2007,80,0,20157,Retief Goosen,56.06,37,66,-38,-1.00
2007,81,0,24912,Will MacKenzie,56.04,102,182,-111,-1.00
2007,82,0,10423,Mike Weir,55.97,75,134,-81,+5.00
2007,83,0,22806,Doug LaBelle II,55.93,66,118,-72,-18.00
2007,84,0,21660,Jason Schultz,55.88,57,102,-62,-3.00
2007,85,0,1577,Lee Janzen,55.84,43,77,-46,-6.00
2007,86,0,21209,Sergio Garcia,55.74,68,122,-74,-8.00
