YEAR,RANK,MOVEMENT,PLAYER_ID,PLAYER,AVG,TOTAL STROKES,TOT. EARLY RDS.(1ST TEE)
2022,153,0,46435,Austin Cook,70.93,1915,27
2022,153,0,25686,Jason Dufner,70.93,1064,15
2022,153,0,36871,Matthew NeSmith,70.93,2128,30
2022,156,0,29970,Dylan Frittelli,71.0,2414,34
2022,156,0,29535,Brice Garnett,71.0,1917,27
2022,156,0,24924,Bill Haas,71.0,2130,30
2022,156,0,24361,Pat Perez,71.0,1562,22
2022,156,0,33486,Roger Sloan,71.0,1420,20
2022,161,0,37275,Sam Ryder,71.03,2415,34
2022,162,0,30163,Henrik Norlander,71.05,1350,19
2022,163,0,49298,Kramer Hickok,71.07,2132,30
2022,164,0,45526,Abraham Ancer,71.13,1138,16
2022,165,0,48084,Wesley Bryan,71.14,996,14
2022,166,0,36799,Stephan Jaeger,71.17,1637,23
2022,167,0,31323,Gary Woodland,71.19,1139,16
2022,168,0,36689,Brooks Koepka,71.23,926,13
2022,169,0,24980,Scott Gutschewski,71.26,1354,19
2022,170,0,46550,Brandon Hagy,71.38,1856,26
2022,171,0,35879,Kelly Kraft,71.43,1500,21
2022,171,0,36326,David Lipsky,71.43,2143,30
2022,173,0,32102,Rickie Fowler,71.48,1501,21
2022,174,0,39058,Lucas Herbert,71.5,1287,18
2022,175,0,27770,Camilo Villegas,71.53,1359,19
2022,176,0,35617,Martin Trainer,71.56,1932,27
2022,177,0,49960,Sepp Straka,71.57,2147,30
2022,178,0,25900,Lucas Glover,71.59,2792,39
2022,178,0,27974,Sung Kang,71.59,1933,27
2022,178,0,31420,Anirban Lahiri,71.59,1575,22
2022,178,0,47128,Richy Werenski,71.59,2076,29
2022,182,0,54421,Garrick Higgo,71.63,1719,24
2022,183,0,33667,Carlos Ortiz,71.7,1434,20
2022,184,0,35110,Brett Drewitt,71.71,1506,21
2022,185,0,27095,Nick Watney,71.73,1578,22
2022,186,0,28114,Dawie van der Walt,71.78,1292,18
2022,187,0,39436,Joshua Creel,71.89,1294,18
2022,188,0,27895,Jonas Blixt,72.0,1152,16
2022,188,0,52372,Cameron Champ,72.0,1008,14
2022,188,0,27649,Brandt Snedeker,72.0,1008,14
2022,191,0,33597,Harry Higgs,72.18,1588,22
2022,192,0,56278,Matthew Wolff,72.19,1155,16
2022,193,0,25198,Francesco Molinari,72.5,870,12
2024,1,0,48081,Xander Schauffele,67.87,1018,15
2024,2,0,57975,Harry Hall,68.12,1771,26
2024,3,0,48117,Kurt Kitayama,68.63,2196,32
2024,4,0,39975,Michael Kim,68.64,1510,22
2024,5,0,57900,Chandler Phillips,68.69,1786,26
2024,6,0,47504,Sam Burns,68.7,1374,20
2024,7,0,59143,Mac Meissner,68.75,1925,28
2024,8,0,39327,Ben Silverman,68.76,2338,34
2024,9,0,30163,Henrik Norlander,68.8,1032,15
2024,10,0,29420,Billy Horschel,68.83,1583,23
2024,11,0,32366,Kevin Chappell,68.84,1308,19
2024,12,0,46046,Scottie Scheffler,68.87,1033,15
2024,13,0,50484,Hayden Springer,68.9,1378,20
2024,14,0,46442,Maverick McNealy,68.92,1792,26
2024,15,0,54576,Patrick Fishburn,69.05,1450,21
2024,16,0,28252,Seamus Power,69.06,2279,33
2024,17,0,40250,Taylor Pendrith,69.15,1383,20
2024,18,0,51287,Ryo Hisatsune,69.16,2213,32
2024,19,0,39971,Sungjae Im,69.18,1937,28
2024,20,0,46414,Aaron Rai,69.2,2076,30
2024,21,0,60067,Joe Highsmith,69.21,1661,24
2024,22,0,40162,Justin Lower,69.24,2008,29
2024,23,0,47983,Chad Ramey,69.27,2286,33
2024,23,0,46441,Robby Shelton,69.27,1524,22
2024,25,0,34587,Chan Kim,69.28,2009,29
2024,25,0,55893,Sam Stevens,69.28,2217,32
2024,27,0,28089,Jason Day,69.31,1802,26
2024,28,0,24502,Adam Scott,69.35,1595,23
2024,29,0,51696,Rico Hoey,69.39,1943,28
2024,30,0,51977,Max Greyserman,69.42,1666,24
2024,31,0,60004,Jacob Bridgeman,69.43,1597,23
2024,32,0,46340,Alex Smalley,69.44,1111,16
2024,33,0,54591,Ben Griffin,69.46,2709,39
2024,33,0,50188,S.H. Kim,69.46,2709,39
2024,35,0,50525,Collin Morikawa,69.47,1181,17
2024,36,0,34098,Russell Henley,69.48,1737,25
2024,36,0,46717,Viktor Hovland,69.48,1737,25
2024,38,0,39324,J.J. Spaun,69.51,2433,35
2024,39,0,52514,Trace Crowe,69.52,1599,23
2024,39,0,51997,Andrew Novak,69.52,2016,29
2024,41,0,39546,Keith Mitchell,69.53,2225,32
2024,42,0,39997,Corey Conners,69.56,1878,27
2024,42,0,29908,C.T. Pan,69.56,1252,18
2024,44,0,40026,Daniel Berger,69.57,1600,23
2024,44,0,28775,Nate Lashley,69.57,1600,23
2024,46,0,32839,Hideki Matsuyama,69.59,1183,17
2024,47,0,29936,Ryan Fox,69.61,1253,18
2024,47,0,52375,Doug Ghim,69.61,1949,28
2024,49,0,36871,Matt NeSmith,69.62,1810,26
2024,50,0,48887,Matt Wallace,69.64,1741,25
2024,51,0,36326,David Lipsky,69.68,1533,22
2024,51,0,40006,Erik van Rooyen,69.68,1742,25
2024,53,0,32367,Jorge Campillo,69.69,1115,16
2024,54,0,27064,Jhonattan Vegas,69.7,1394,20
2024,55,0,52372,Cameron Champ,69.71,1185,17
2024,55,0,35310,Lanto Griffin,69.71,1673,24
2024,57,0,36699,Patrick Rodgers,69.72,2510,36
2024,58,0,25900,Lucas Glover,69.74,1883,27
2024,58,0,27349,Alex Noren,69.74,1604,23
2024,60,0,51766,Wyndham Clark,69.76,1465,21
2024,61,0,48867,Matti Schmid,69.78,1884,27
2024,62,0,26596,Ryan Moore,69.8,1396,20
2024,63,0,35506,Mackenzie Hughes,69.81,2234,32
2024,63,0,33448,Justin Thomas,69.81,1815,26
2024,65,0,31323,Gary Woodland,69.82,2304,33
2024,66,0,34076,Joel Dahmen,69.83,2095,30
2024,67,0,54628,Lee Hodges,69.85,2724,39
2024,67,0,35461,Beau Hossler,69.85,1816,26
2024,67,0,32791,K.H. Lee,69.85,1886,27
2024,70,0,36884,Ben Kohles,69.87,1607,23
2024,70,0,28237,Rory McIlroy,69.87,1048,15
2024,72,0,29535,Brice Garnett,69.89,1258,18
2024,72,0,49771,J.T. Poston,69.89,2586,37
2024,72,0,50095,Austin Smotherman,69.89,1957,28
2024,72,0,49960,Sepp Straka,69.89,1957,28
2024,76,0,35450,Patrick Cantlay,69.92,1678,24
2024,77,0,58168,Davis Thompson,69.94,2378,34
2024,78,0,50493,Justin Suh,69.95,1469,21
2024,79,0,45157,Cam Davis,69.96,1819,26
2024,79,0,27644,Brian Harman,69.96,1679,24
2024,79,0,24024,Zach Johnson,69.96,1609,23
2024,82,0,33486,Roger Sloan,69.97,2239,32
2024,82,0,52374,Brandon Wu,69.97,2589,37
2024,84,0,52955,Ludvig Åberg,70.0,1330,19
2024,84,0,51349,Nico Echavarria,70.0,2170,31
2024,84,0,49947,Taylor Moore,70.0,2730,39
2024,87,0,37455,Si Woo Kim,70.03,2661,38
2024,87,0,34256,Andrew Putnam,70.03,2731,39
2024,89,0,33948,Byeong Hun An,70.04,1961,28
2024,89,0,56630,Akshay Bhatia,70.04,1891,27
2024,89,0,40098,Matt Fitzpatrick,70.04,1611,23
2024,92,0,22405,Justin Rose,70.05,1401,20
2024,93,0,36801,Mark Hubbard,70.06,2242,32
2024,94,0,30911,Tommy Fleetwood,70.08,1682,24
2024,95,0,30926,Chris Kirk,70.09,2313,33
2024,95,0,52215,Robert MacIntyre,70.09,1612,23
2024,97,0,54421,Garrick Higgo,70.11,1893,27
2024,98,0,45609,Tyler Duncan,70.15,1824,26
2024,99,0,29725,Tony Finau,70.16,1754,25
2024,100,0,48084,Wesley Bryan,70.19,1123,16
2024,101,0,60767,Blaine Hale Jr.,70.2,702,10
2024,102,0,34021,Bud Cauley,70.21,1334,19
2024,102,0,59836,Pierceson Coody,70.21,1966,28
2024,102,0,34563,Chesson Hadley,70.21,2036,29
2024,105,0,26476,Chez Reavie,70.22,2247,32
2024,105,0,54783,Dylan Wu,70.22,1896,27
2024,107,0,51890,Greyson Sigg,70.24,1756,25
2024,107,0,29221,Webb Simpson,70.24,1475,21
2024,109,0,47591,Eric Cole,70.26,2670,38
2024,110,0,22371,Aaron Baddeley,70.28,1757,25
2024,110,0,23108,Matt Kuchar,70.28,2038,29
2024,110,0,27139,David Skinns,70.28,1757,25
2024,113,0,47679,Victor Perez,70.29,1968,28
2024,113,0,48319,Tom Whitney,70.29,1687,24
2024,113,0,45242,Kevin Yu,70.29,1687,24
2024,116,0,12716,Charley Hoffman,70.3,1617,23
2024,117,0,34099,Harris English,70.33,2321,33
2024,117,0,59095,Chris Gotterup,70.33,1899,27
2024,119,0,46113,Ryan McCormick,70.39,1267,18
2024,120,0,32333,Kevin Tway,70.41,1197,17
2024,121,0,32070,Rafael Campos,70.42,845,12
2024,121,0,35532,Tom Hoge,70.42,2535,36
2024,121,0,33204,Shane Lowry,70.42,1831,26
2024,124,0,45522,Christiaan Bezuidenhout,70.43,2113,30
2024,125,0,37275,Sam Ryder,70.44,1761,25
2024,126,0,33408,Tyson Alexander,70.45,1550,22
2024,127,0,33141,Keegan Bradley,70.46,1973,28
2024,128,0,55708,Hayden Buckley,70.48,1480,21
2024,129,0,59442,Parker Coody,70.5,1269,18
2024,129,0,27936,Martin Laird,70.5,2115,30
2024,129,0,27214,Kevin Streelman,70.5,1551,22
2024,129,0,52513,Carson Young,70.5,2115,30
2024,133,0,32640,Troy Merritt,70.52,1622,23
2024,134,0,34255,Joseph Bramlett,70.57,1976,28
2024,135,0,55789,Taylor Montgomery,70.58,1341,19
2024,136,0,36799,Stephan Jaeger,70.59,1553,22
2024,137,0,32757,Patton Kizzire,70.6,1059,15
2024,137,0,47995,Davis Riley,70.6,2118,30
2024,137,0,51894,Vince Whaley,70.6,1412,20
2024,140,0,25493,Nick Taylor,70.61,1977,28
2024,141,0,39977,Max Homa,70.62,2048,29
2024,142,0,50497,Adrien Dumont de Chassart,70.64,1766,25
2024,143,0,47347,Adam Schenk,70.65,2826,40
2024,143,0,38991,Alejandro Tosti,70.65,1837,26
2024,145,0,30927,Brendon Todd,70.67,2544,36
2024,146,0,47993,Denny McCarthy,70.69,2262,32
2024,147,0,37378,Min Woo Lee,70.7,1414,20
2024,148,0,27129,Luke List,70.71,2475,35
2024,148,0,47806,Raul Pereda,70.71,990,14
2024,148,0,47483,Will Zalatoris,70.71,990,14
2024,151,0,33653,Thomas Detry,70.72,1768,25
2024,152,0,33968,Thorbjørn Olesen,70.74,1344,19
2024,153,0,47988,Nick Hardy,70.77,3114,44
2024,153,0,23320,Ryan Palmer,70.77,920,13
2024,155,0,34046,Jordan Spieth,70.78,1628,23
2024,156,0,34374,Erik Barnes,70.81,1133,16
2024,157,0,56149,Wilson Furr,70.83,1275,18
2024,158,0,40058,Zac Blair,70.84,1771,25
2024,159,0,55182,Tom Kim,70.92,1773,25
2024,160,0,57362,Austin Eckroat,70.94,2483,35
2024,161,0,59866,Nick Dunlap,70.95,1490,21
2024,162,0,40115,Adam Svensson,70.98,2981,42
2024,163,0,31646,Emiliano Grillo,71.0,2272,32
2024,164,0,48153,Matthieu Pavon,71.07,1919,27
2024,165,0,29478,Kevin Kisner,71.21,1709,24
2024,166,0,32102,Rickie Fowler,71.22,1923,27
2024,167,0,47663,Kevin Dougherty,71.33,1070,15
2024,168,0,51634,Sahith Theegala,71.46,1715,24
2024,169,0,33399,Adam Hadwin,71.47,2716,38
2024,170,0,35617,Martin Trainer,71.56,1145,16
2024,171,0,27649,Brandt Snedeker,71.6,1432,20
2024,171,0,48119,Ben Taylor,71.6,1074,15
2024,173,0,34466,Peter Malnati,71.61,2005,28
2024,173,0,48699,Callum Tarren,71.61,2005,28
2024,175,0,52666,Sami Valimaki,71.63,1361,19
2024,176,0,27330,Josh Teater,71.67,1505,21
2024,177,0,57366,Cameron Young,71.68,2007,28
2024,178,0,47420,Jake Knapp,71.7,1936,27
2024,179,0,55454,Carl Yuan,71.79,1364,19
2024,180,0,37212,Paul Barjon,71.81,1149,16
2024,181,0,52453,Nicolai Højgaard,72.06,1297,18
2024,182,0,28420,Ryan Brehm,72.11,2019,28
2024,183,0,51070,Vincent Norrman,72.21,1733,24
2024,184,0,27770,Camilo Villegas,72.48,1667,23
2023,1,0,35450,Patrick Cantlay,68.13,1022,15
2023,2,0,47591,Eric Cole,68.14,1908,28
2023,3,0,58696,Peter Kuest,68.25,546,8
2023,4,0,56630,Akshay Bhatia,68.41,1847,27
2023,5,0,50525,Collin Morikawa,68.43,958,14
2023,6,0,48081,Xander Schauffele,68.47,1027,15
2023,7,0,46717,Viktor Hovland,68.5,1096,16
2023,8,0,46970,Jon Rahm,68.6,1029,15
2023,9,0,46046,Scottie Scheffler,68.67,1236,18
2023,10,0,55789,Taylor Montgomery,68.88,1653,24
2023,11,0,51766,Wyndham Clark,68.93,1861,27
2023,12,0,55182,Tom Kim,68.96,1586,23
2023,13,0,51890,Greyson Sigg,69.0,2208,32
2023,14,0,33653,Thomas Detry,69.07,1934,28
2023,15,0,39324,J.J. Spaun,69.1,2764,40
2023,16,0,57975,Harry Hall,69.13,1659,24
2023,17,0,39971,Sungjae Im,69.17,1660,24
2023,18,0,35461,Beau Hossler,69.2,2076,30
2023,18,0,34256,Andrew Putnam,69.2,2837,41
2023,20,0,32839,Hideki Matsuyama,69.21,1315,19
2023,21,0,36326,David Lipsky,69.24,2285,33
2023,22,0,52955,Ludvig Åberg,69.27,762,11
2023,23,0,54783,Dylan Wu,69.29,2633,38
2023,24,0,47988,Nick Hardy,69.3,2564,37
2023,25,0,34363,Tyrrell Hatton,69.32,1733,25
2023,25,0,34098,Russell Henley,69.32,2149,31
2023,27,0,34046,Jordan Spieth,69.41,1180,17
2023,28,0,32791,K.H. Lee,69.45,2292,33
2023,28,0,51070,Vincent Norrman,69.45,1389,20
2023,30,0,22371,Aaron Baddeley,69.46,1806,26
2023,30,0,51997,Andrew Novak,69.46,1667,24
2023,30,0,37275,Sam Ryder,69.46,2431,35
2023,30,0,57366,Cameron Young,69.46,1945,28
2023,34,0,39997,Corey Conners,69.48,1598,23
2023,34,0,46414,Aaron Rai,69.48,2154,31
2023,36,0,36799,Stephan Jaeger,69.49,2849,41
2023,37,0,22405,Justin Rose,69.5,1112,16
2023,38,0,47347,Adam Schenk,69.53,2225,32
2023,39,0,39954,Cody Gribble,69.54,1669,24
2023,40,0,23108,Matt Kuchar,69.56,1878,27
2023,41,0,30927,Brendon Todd,69.57,3061,44
2023,42,0,33141,Keegan Bradley,69.58,1670,24
2023,43,0,40115,Adam Svensson,69.61,2854,41
2023,44,0,28089,Jason Day,69.62,1462,21
2023,45,0,32333,Kevin Tway,69.64,2507,36
2023,46,0,32102,Rickie Fowler,69.67,1254,18
2023,47,0,28775,Nate Lashley,69.68,2369,34
2023,48,0,39335,Kevin Roy,69.71,1464,21
2023,49,0,47504,Sam Burns,69.72,2022,29
2023,50,0,34255,Joseph Bramlett,69.73,2092,30
2023,51,0,30926,Chris Kirk,69.74,1883,27
2023,52,0,54591,Ben Griffin,69.76,2302,33
2023,52,0,25493,Nick Taylor,69.76,2302,33
2023,54,0,40098,Matt Fitzpatrick,69.78,1256,18
2023,54,0,45242,Kevin Yu,69.78,1605,23
2023,56,0,34563,Chesson Hadley,69.79,1675,24
2023,56,0,47993,Denny McCarthy,69.79,1954,28
2023,58,0,46340,Alex Smalley,69.8,2443,35
2023,59,0,33204,Shane Lowry,69.81,1466,21
2023,59,0,29289,S.Y. Noh,69.81,1466,21
2023,61,0,33448,Justin Thomas,69.83,1257,18
2023,62,0,37455,Si Woo Kim,69.85,2724,39
2023,62,0,36871,Matt NeSmith,69.85,1886,27
2023,64,0,54421,Garrick Higgo,69.86,2934,42
2023,65,0,40058,Zac Blair,69.87,1607,23
2023,66,0,30911,Tommy Fleetwood,69.88,1188,17
2023,67,0,36699,Patrick Rodgers,69.91,2307,33
2023,67,0,58168,Davis Thompson,69.91,1608,23
2023,69,0,52453,Nicolai Hojgaard,69.92,909,13
2023,70,0,48117,Kurt Kitayama,69.95,1329,19
2023,70,0,24502,Adam Scott,69.95,1329,19
2023,72,0,33948,Byeong Hun An,69.96,1889,27
2023,72,0,57362,Austin Eckroat,69.96,1749,25
2023,72,0,26596,Ryan Moore,69.96,1679,24
2023,72,0,48699,Callum Tarren,69.96,1679,24
2023,76,0,39546,Keith Mitchell,69.97,2239,32
2023,77,0,35449,Adam Long,70.03,2591,37
2023,78,0,45522,Christiaan Bezuidenhout,70.04,1821,26
2023,78,0,12716,Charley Hoffman,70.04,1611,23
2023,78,0,53165,Doc Redman,70.04,1681,24
2023,81,0,56762,Will Gordon,70.06,2522,36
2023,81,0,50188,S.H. Kim,70.06,2312,33
2023,83,0,25900,Lucas Glover,70.07,2102,30
2023,83,0,35506,Mackenzie Hughes,70.07,1962,28
2023,85,0,45609,Tyler Duncan,70.08,2663,38
2023,85,0,39058,Lucas Herbert,70.08,1682,24
2023,87,0,51634,Sahith Theegala,70.09,2243,32
2023,88,0,37338,Zecheng Dou,70.1,2033,29
2023,89,0,46441,Robby Shelton,70.11,1963,28
2023,90,0,47983,Chad Ramey,70.13,2665,38
2023,91,0,52375,Doug Ghim,70.14,2595,37
2023,92,0,29725,Tony Finau,70.16,1754,25
2023,93,0,27644,Brian Harman,70.17,1614,23
2023,94,0,49960,Sepp Straka,70.18,2386,34
2023,95,0,24925,Jonathan Byrd,70.19,1123,16
2023,95,0,50095,Austin Smotherman,70.19,2246,32
2023,95,0,52374,Brandon Wu,70.19,2527,36
2023,98,0,39977,Max Homa,70.2,1053,15
2023,98,0,40162,Justin Lower,70.2,2457,35
2023,98,0,25818,Scott Piercy,70.2,2878,41
2023,101,0,55708,Hayden Buckley,70.21,2317,33
2023,102,0,32816,Satoshi Kodaira,70.22,1615,23
2023,102,0,49771,J.T. Poston,70.22,2247,32
2023,104,0,36801,Mark Hubbard,70.24,2599,37
2023,104,0,39975,Michael Kim,70.24,1756,25
2023,104,0,48867,Matti Schmid,70.24,1194,17
2023,107,0,28237,Rory McIlroy,70.25,562,8
2023,108,0,27963,Chris Stroud,70.26,1616,23
2023,109,0,31577,Tano Goya,70.27,1546,22
2023,109,0,54628,Lee Hodges,70.27,2881,41
2023,111,0,29221,Webb Simpson,70.28,1265,18
2023,112,0,39067,MJ Daffue,70.29,2952,42
2023,113,0,32640,Troy Merritt,70.31,2039,29
2023,114,0,33597,Harry Higgs,70.33,1266,18
2023,114,0,40006,Erik van Rooyen,70.33,2110,30
2023,116,0,33413,Ben Martin,70.38,2393,34
2023,116,0,23320,Ryan Palmer,70.38,2041,29
2023,118,0,50493,Justin Suh,70.4,2464,35
2023,119,0,34099,Harris English,70.42,2535,36
2023,120,0,27554,Scott Harrington,70.45,1409,20
2023,121,0,27129,Luke List,70.5,2961,42
2023,122,0,32366,Kevin Chappell,70.53,1340,19
2023,123,0,31560,Brian Stuard,70.54,1975,28
2023,123,0,35617,Martin Trainer,70.54,1834,26
2023,125,0,27349,Alex Noren,70.56,1905,27
2023,126,0,28420,Ryan Brehm,70.58,2329,33
2023,126,0,30692,Scott Stallings,70.58,2541,36
2023,128,0,46435,Austin Cook,70.59,1906,27
2023,129,0,45157,Cam Davis,70.6,1412,20
2023,129,0,33122,Russell Knox,70.6,3318,47
2023,131,0,35879,Kelly Kraft,70.62,1836,26
2023,131,0,22056,Cameron Percy,70.62,1483,21
2023,133,0,32448,James Hahn,70.64,2543,36
2023,133,0,35532,Tom Hoge,70.64,2331,33
2023,135,0,24140,Sean O'Hair,70.65,1201,17
2023,136,0,55454,Carl Yuan,70.67,1696,24
2023,137,0,47079,Harrison Endycott,70.7,2121,30
2023,138,0,46601,Trey Mullinax,70.71,1980,28
2023,138,0,40250,Taylor Pendrith,70.71,1697,24
2023,140,0,31323,Gary Woodland,70.72,1768,25
2023,141,0,30163,Henrik Norlander,70.73,2122,30
2023,142,0,36724,Augusto Núñez,70.74,1627,23
2023,143,0,49298,Kramer Hickok,70.75,2547,36
2023,143,0,46442,Maverick McNealy,70.75,849,12
2023,145,0,48084,Wesley Bryan,70.77,920,13
2023,145,0,52513,Carson Young,70.77,2194,31
2023,147,0,51349,Nico Echavarria,70.78,1274,18
2023,148,0,20229,Stewart Cink,70.79,1982,28
2023,148,0,31646,Emiliano Grillo,70.79,2973,42
2023,148,0,29420,Billy Horschel,70.79,991,14
2023,151,0,48119,Ben Taylor,70.84,2621,37
2023,152,0,33399,Adam Hadwin,70.86,1984,28
2023,152,0,32757,Patton Kizzire,70.86,2055,29
2023,154,0,34076,Joel Dahmen,70.87,2126,30
2023,155,0,19803,Ryan Armour,70.89,1985,28
2023,155,0,28252,Seamus Power,70.89,1985,28
2023,157,0,27936,Martin Laird,70.91,2482,35
2023,157,0,34610,Matthias Schwab,70.91,2269,32
2023,159,0,47995,Davis Riley,70.96,1845,26
2023,159,0,48887,Matt Wallace,70.96,1845,26
2023,161,0,35901,Paul Haley II,70.97,2271,32
2023,162,0,27214,Kevin Streelman,71.0,1775,25
2023,163,0,49947,Taylor Moore,71.03,2770,39
2023,164,0,49766,Hank Lebioda,71.05,1350,19
2023,164,0,32139,Danny Willett,71.05,1421,20
2023,166,0,26476,Chez Reavie,71.07,3269,46
2023,166,0,34431,Robert Streb,71.07,2061,29
2023,168,0,31202,William McGirt,71.14,1494,21
2023,169,0,51414,Brent Grant,71.15,1423,20
2023,170,0,25686,Jason Dufner,71.17,2491,35
2023,171,0,47128,Richy Werenski,71.18,3132,44
2023,172,0,33408,Tyson Alexander,71.19,1922,27
2023,173,0,34466,Peter Malnati,71.2,1780,25
2023,174,0,32662,Michael Gligic,71.21,1994,28
2023,175,0,25632,Jimmy Walker,71.22,2279,32
2023,176,0,24024,Zach Johnson,71.24,1496,21
2023,177,0,55893,Sam Stevens,71.28,2067,29
2023,178,0,27974,Sung Kang,71.29,998,14
2023,179,0,33410,Andrew Landry,71.3,2852,40
2023,180,0,58967,Trevor Werbylo,71.34,2069,29
2023,181,0,35310,Lanto Griffin,71.36,1784,25
2023,182,0,49453,Trevor Cone,71.4,2142,30
2023,183,0,34409,David Lingmerth,71.42,1857,26
2023,184,0,52372,Cameron Champ,71.43,1643,23
2023,185,0,52411,Kyle Westmoreland,71.44,1929,27
2023,186,0,29908,C.T. Pan,71.47,1215,17
2023,187,0,29535,Brice Garnett,71.62,1504,21
2023,188,0,59018,Ryan Gerard,71.64,1003,14
2023,189,0,51950,Max McGreevy,71.76,1794,25
2023,190,0,31557,Jim Herman,71.8,2513,35
2023,191,0,51491,Brandon Matthews,71.84,1365,19
2023,192,0,29970,Dylan Frittelli,72.39,2389,33
2023,193,0,27095,Nick Watney,72.61,2033,28
2015,1,0,30925,Dustin Johnson,67.87,1018,15
2015,2,0,34265,Will Wilcox,68.72,1237,18
2015,3,0,28089,Jason Day,68.83,826,12
2015,4,0,26951,Johnson Wagner,69.0,966,14
2015,5,0,8075,Jerry Kelly,69.04,1864,27
2015,6,0,26476,Chez Reavie,69.05,1312,19
2015,7,0,24925,Jonathan Byrd,69.07,1036,15
2015,8,0,31557,Jim Herman,69.09,1589,23
2015,9,0,34046,Jordan Spieth,69.22,623,9
2015,10,0,32839,Hideki Matsuyama,69.29,1663,24
2015,11,0,36699,Patrick Rodgers,69.3,693,10
2015,11,0,33448,Justin Thomas,69.3,1871,27
2015,13,0,27895,Jonas Blixt,69.37,1318,19
2015,14,0,33141,Keegan Bradley,69.56,1739,25
2015,14,0,37454,Whee Kim,69.56,1252,18
2015,16,0,26300,Matt Jones,69.58,1809,26
2015,16,0,21528,Henrik Stenson,69.58,835,12
2015,18,0,25396,Kevin Na,69.62,1810,26
2015,19,0,24507,Jason Bohn,69.64,1741,25
2015,19,0,23108,Matt Kuchar,69.64,1532,22
2015,21,0,25364,Paul Casey,69.68,1951,28
2015,22,0,29926,Danny Lee,69.74,2441,35
2015,23,0,35545,Blayne Barber,69.76,1465,21
2015,24,0,27436,Graham DeLaet,69.79,1675,24
2015,25,0,32366,Kevin Chappell,69.81,2164,31
2015,26,0,25804,Bubba Watson,69.82,768,11
2015,27,0,25274,Steven Bowditch,69.83,2933,42
2015,28,0,21961,Charles Howell III,69.84,2584,37
2015,29,0,32200,Roberto Castro,69.88,1188,17
2015,29,0,35532,Tom Hoge,69.88,1747,25
2015,29,0,25198,Francesco Molinari,69.88,1118,16
2015,32,0,30711,Colt Knost,69.91,1608,23
2015,33,0,24024,Zach Johnson,69.93,979,14
2015,34,0,34360,Patrick Reed,69.95,1469,21
2015,35,0,40026,Daniel Berger,69.96,1749,25
2015,35,0,12510,Chad Campbell,69.96,1959,28
2015,35,0,34098,Russell Henley,69.96,1959,28
2015,35,0,27649,Brandt Snedeker,69.96,1889,27
2015,39,0,24361,Pat Perez,69.97,2519,36
2015,40,0,10809,Jim Furyk,70.0,840,12
2015,41,0,12716,Charley Hoffman,70.03,2451,35
2015,42,0,29518,Brendan Steele,70.04,1891,27
2015,43,0,22056,Cameron Percy,70.05,1331,19
2015,44,0,34358,Jonathan Randolph,70.07,1051,15
2015,45,0,20771,Steven Alker,70.1,1472,21
2015,46,0,27933,John Merrick,70.13,1683,24
2015,47,0,29720,Andres Gonzales,70.14,1964,28
2015,47,0,28475,Jeff Overton,70.14,1473,21
2015,49,0,29476,Kyle Reifers,70.15,2806,40
2015,50,0,35541,John Peterson,70.16,2245,32
2015,51,0,28486,Michael Putnam,70.17,2035,29
2015,52,0,24490,George McNeill,70.18,2316,33
2015,53,0,27466,Spencer Levin,70.19,1895,27
2015,54,0,28132,Tyrone Van Aswegen,70.21,1334,19
2015,54,0,27095,Nick Watney,70.21,2036,29
2015,56,0,31202,William McGirt,70.23,2458,35
2015,57,0,27936,Martin Laird,70.24,1756,25
2015,58,0,36689,Brooks Koepka,70.26,1335,19
2015,58,0,23621,Rory Sabbatini,70.26,1897,27
2015,60,0,24494,Erik Compton,70.27,1827,26
2015,61,0,34099,Harris English,70.29,2460,35
2015,61,0,31416,Derek Fathauer,70.29,1195,17
2015,61,0,23800,Bryce Molder,70.29,2179,31
2015,61,0,26329,Louis Oosthuizen,70.29,1195,17
2015,61,0,33418,Shawn Stefani,70.29,2460,35
2015,66,0,29725,Tony Finau,70.3,2320,33
2015,67,0,25834,Daniel Summerhays,70.31,2461,35
2015,68,0,24357,K.J. Choi,70.32,1547,22
2015,69,0,26851,Marc Leishman,70.33,1477,21
2015,69,0,29221,Webb Simpson,70.33,1899,27
2015,71,0,40058,Zac Blair,70.34,2673,38
2015,72,0,21753,Brian Davis,70.36,1759,25
2015,73,0,36801,Mark Hubbard,70.38,1478,21
2015,73,0,30927,Brendon Todd,70.38,2393,34
2015,75,0,25720,Chad Collins,70.43,1479,21
2015,75,0,23983,Luke Donald,70.43,1479,21
2015,75,0,32640,Troy Merritt,70.43,1620,23
2015,75,0,33486,Roger Sloan,70.43,493,7
2015,79,0,24502,Adam Scott,70.44,634,9
2015,80,0,20229,Stewart Cink,70.45,1550,22
2015,81,0,37273,Derek Ernst,70.46,1832,26
2015,81,0,30944,Jason Kokrak,70.46,1832,26
2015,83,0,29478,Kevin Kisner,70.47,2396,34
2015,83,0,24140,Sean O'Hair,70.47,1339,19
2015,85,0,34264,Hudson Swafford,70.48,1621,23
2015,85,0,25349,Tim Wilkinson,70.48,1621,23
2015,87,0,22371,Aaron Baddeley,70.5,2115,30
2015,87,0,22405,Justin Rose,70.5,705,10
2015,89,0,33667,Carlos Ortiz,70.53,2116,30
2015,90,0,24138,Ian Poulter,70.57,988,14
2015,90,0,34431,Robert Streb,70.57,2470,35
